Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	to the right after the old mill	3	g	16, 18
2	6	do you have a stone creek	41	g	46, 86
2	5	and do you have a	49	g	38, 86
2	5	i want you to draw	53	g	0, 52
4	4	i want you to	107	g	0, 52, 88, 106
5	3	do you have	55	g	38, 46, 60, 86, 92
5	3	to the right	97	g	16, 18, 20, 40, 112
2	3	about four inches	51	g	42, 92
2	3	and then go	13	g	20, 32
2	3	of the map	39	g	72, 110
2	3	of the pine	33	g	0, 32
2	3	right okay so	9	g	0, 8
2	3	side of the	19	g	14, 32
2	3	the abandoned cottage	47	g	8, 54
2	3	the old pine	9	g	24, 32
2	3	the right-hand side	85	g	14, 98
2	3	to about halfway	55	g	42, 96
2	3	to the left	41	g	40, 80
2	3	you got a	25	g	70, 94
2	3	you're going to	9	g	80, 88
10	2	to the	105	g	8, 16, 18, 20, 32, 40, 76, 80, 108, 112
7	2	and then	103	g	4, 8, 20, 32, 40, 56, 106
6	2	of the	111	g	0, 14, 26, 32, 72, 110
4	2	have a	55	g	32, 38, 46, 86
4	2	right okay	81	g	0, 8, 78, 80
4	2	the old	17	g	16, 18, 24, 32
4	2	you're going	33	g	56, 80, 82, 88
3	2	going to	89	g	0, 80, 88
3	2	round the	75	g	4, 18, 78
3	2	so you're	91	g	0, 82, 90
3	2	stone creek	61	g	26, 46, 86
3	2	the map	39	g	72, 82, 110
3	2	to about	83	g	14, 42, 96
3	2	you got	53	g	70, 94, 122
2	2	above the	103	g	6, 108
2	2	at the	15	g	66, 80
2	2	concealed hideout	55	g	52, 106
2	2	don't go	7	g	26, 32
2	2	don't have	27	g	32, 58
2	2	got a	25	g	70, 94
2	2	if you	75	g	14, 88
2	2	in a	3	g	0, 2
2	2	inches down	69	g	24, 92
2	2	remote village	25	g	88, 112
2	2	right turn	99	g	18, 116
2	2	so you	41	g	32, 72
2	2	sort of	41	g	0, 40
2	2	the page	55	g	42, 96
2	2	the pine	33	g	0, 32
2	2	the the	9	g	24, 32
2	2	the top	57	g	0, 56
2	2	to your	117	g	0, 116
2	2	turn to	99	g	18, 116
2	2	what i	5	g	10, 14
2	2	where the	33	g	32, 64
2	2	yeah to	61	g	16, 76
2	2	yeah well	59	g	32, 90
2	2	you just	9	g	36, 44
2	2	you know	19	g	14, 32
2	2	you see	45	g	10, 54
2	2	you should	59	g	8, 66
2	2	your right	21	g	0, 20
30	1	the	113	g	0, 4, 6, 8, 14, 16, 18, 20, 24, 26, 30, 32, 40, 42, 54, 56, 64, 66, 72, 76, 78, 80, 82, 88, 92, 96, 98, 108, 110, 112
25	1	you	123	g	0, 8, 10, 14, 32, 36, 38, 44, 46, 52, 54, 58, 60, 66, 70, 72, 82, 86, 88, 90, 92, 94, 106, 108, 122
21	1	to	117	g	0, 8, 14, 16, 18, 20, 30, 32, 40, 42, 44, 52, 76, 80, 88, 96, 104, 106, 108, 112, 116
20	1	right	119	g	0, 4, 6, 8, 16, 18, 20, 30, 40, 48, 66, 72, 78, 80, 104, 108, 112, 114, 116, 118
15	1	and	125	g	0, 4, 8, 20, 24, 32, 38, 40, 52, 56, 86, 98, 104, 106, 124
12	1	a	113	g	0, 2, 8, 32, 38, 46, 70, 86, 88, 94, 100, 112
12	1	then	107	g	0, 4, 8, 20, 32, 40, 44, 56, 58, 76, 90, 106
10	1	okay	125	g	0, 8, 52, 76, 78, 80, 84, 112, 122, 124
9	1	of	113	g	0, 14, 26, 32, 40, 54, 72, 110, 112
9	1	yeah	91	g	12, 16, 32, 58, 66, 76, 90, 92, 102
