Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	the middle of the	24	71	1	M	17, 24, 87
2	2	4	the end of the	17	10	1	g	8, 17
3	3	3	and then go	40	3	1	M	39, 40, 41
3	3	3	at the top	109	104	2	g	6, 38, 109
2	2	3	the bottom of	100	96	1	M	5, 100
13	9	2	of the	8	100	1	M	5, 8, 12, 17, 24, 26, 35, 41, 51, 87, 91, 102, 104
10	10	2	to the	17	82	1	g	0, 17, 25, 36, 41, 61, 66, 71, 80, 81
8	5	2	and then	39	79	1	g	36, 39, 40, 41, 46, 64, 102, 114
8	8	2	have a	38	83	1	M	29, 38, 58, 76, 82, 87, 103, 111
7	7	2	do you	33	103	1	g	4, 33, 58, 76, 82, 92, 106
6	6	2	in the	78	83	4	M	5, 21, 25, 59, 78, 87
6	3	2	the top	97	104	4	g	6, 12, 38, 54, 97, 109
5	2	2	at the	109	104	4	g	6, 28, 38, 104, 109
4	4	2	from the	49	105	2	g	8, 12, 49, 112
4	4	2	going to	66	83	1	M	17, 66, 72, 99
4	4	2	if you	63	35	2	g	46, 48, 63, 80
4	1	2	then go	107	69	1	M	39, 40, 41, 107
4	4	2	you're going	101	98	3	g	4, 66, 72, 101
3	3	2	go down	107	82	2	g	26, 46, 107
3	3	2	stone creek	57	71	1	g	18, 57, 88
3	1	2	the bottom	5	101	1	g	0, 5, 100
3	3	2	the lake	43	44	1	g	38, 43, 81
3	3	2	the left	83	84	2	g	0, 36, 83
3	3	2	with the	91	19	1	g	84, 91, 102
2	2	2	and go	39	24	1	g	16, 39
2	2	2	but what	66	4	1	M	63, 66
2	2	2	down the	26	22	1	M	5, 26
2	2	2	go straight	107	68	1	g	40, 107
2	2	2	i think	91	46	1	g	46, 91
2	2	2	in a	55	10	1	g	46, 55
2	2	2	in line	109	8	1	g	102, 109
2	2	2	is that	104	8	1	M	97, 104
2	2	2	of it	95	96	1	g	0, 95
2	2	2	see where	104	18	1	M	87, 104
2	2	2	so you	66	6	1	M	61, 66
2	2	2	straight down	28	24	1	M	5, 28
2	2	2	that's the	40	30	1	M	11, 40
2	2	2	to do	91	26	1	g	66, 91
2	2	2	trying to	46	22	1	M	25, 46
2	2	2	turn left	45	22	1	g	24, 45
2	2	2	want to	54	30	1	M	25, 54
2	2	2	what you're	97	32	1	g	66, 97
2	2	2	you come	89	42	1	g	48, 89
2	2	2	you turn	63	40	1	g	24, 63
53	25	1	the	5	113	3	g	0, 2, 4, 5, 6, 8, 11, 12, 14, 15, 17, 21, 24, 25, 26, 28, 32, 35, 36, 38, 39, 40, 41, 43, 48, 49, 51, 54, 56, 59, 61, 65, 66, 67, 68, 71, 72, 78, 80, 81, 83, 84, 87, 88, 91, 97, 98, 100, 101, 102, 104, 109, 112
31	18	1	you	33	111	6	g	2, 4, 10, 24, 26, 32, 33, 39, 46, 48, 49, 54, 56, 58, 61, 63, 66, 73, 76, 80, 82, 84, 85, 86, 89, 92, 99, 100, 102, 106, 112
29	20	1	a	4	109	1	M	3, 4, 13, 14, 21, 25, 29, 31, 38, 46, 51, 52, 55, 58, 60, 64, 67, 74, 76, 79, 80, 82, 84, 87, 95, 100, 102, 103, 111
25	11	1	of	14	105	1	g	0, 5, 8, 12, 14, 17, 18, 24, 26, 29, 35, 41, 46, 51, 54, 61, 66, 74, 80, 87, 91, 95, 100, 102, 104
23	23	1	right	5	111	1	g	2, 5, 8, 10, 11, 16, 25, 30, 41, 44, 63, 66, 72, 80, 82, 84, 90, 93, 98, 100, 109, 110, 112
22	14	1	and	13	115	1	g	0, 13, 16, 21, 35, 36, 37, 39, 40, 41, 46, 47, 54, 64, 81, 84, 85, 88, 89, 102, 108, 114
22	9	1	to	17	101	3	g	0, 8, 12, 17, 25, 32, 36, 41, 46, 52, 54, 61, 66, 71, 72, 79, 80, 81, 91, 95, 99, 100
17	9	1	have	19	108	1	g	4, 19, 21, 26, 29, 38, 58, 76, 80, 82, 87, 92, 99, 102, 103, 106, 111
16	7	1	then	10	110	1	M	5, 10, 36, 39, 40, 41, 45, 46, 64, 72, 75, 93, 102, 107, 112, 114
15	9	1	go	39	105	3	g	8, 16, 26, 39, 40, 41, 46, 48, 54, 72, 85, 90, 105, 107, 112
13	4	1	do	13	109	1	g	4, 13, 27, 33, 58, 66, 76, 82, 85, 91, 92, 106, 112
12	2	1	in	38	105	3	M	5, 21, 25, 38, 46, 55, 59, 78, 87, 102, 105, 109
11	9	1	i	14	79	1	M	13, 14, 21, 27, 29, 46, 51, 66, 77, 87, 91
