Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	the midpoint of the rift valley	45	g	34, 78
2	5	don't go as far as	69	g	56, 124
2	5	midpoint of the rift valley	45	g	34, 78
2	4	do you have a	39	g	64, 102
2	4	go to your right	59	g	22, 80
2	4	have you got the	41	g	50, 90
2	4	the left-hand side of	3	g	42, 44
2	4	then you want to	89	g	16, 104
2	4	you want to go	19	g	16, 34
4	3	you want to	89	g	16, 34, 84, 104
3	3	do you have	101	g	2, 64, 102
3	3	have you got	73	g	18, 50, 90
3	3	to your right	59	g	22, 24, 80
2	3	a straight line	81	g	50, 130
2	3	a trig point	81	g	14, 94
2	3	as the pine	79	g	56, 134
2	3	down from that	105	g	18, 122
2	3	get to the	39	g	16, 54
2	3	go to the	17	g	34, 50
2	3	go up to	37	g	96, 132
2	3	of the map	21	g	26, 46
2	3	of the page	109	g	24, 132
2	3	side of the	17	g	26, 42
2	3	the pine tree	81	g	54, 134
2	3	top of the	79	g	54, 132
2	3	you get to	57	g	54, 110
2	3	you're going to	29	g	50, 78
2	3	you've got a	37	g	26, 62
9	2	of the	109	g	24, 26, 34, 42, 46, 54, 78, 96, 132
9	2	to the	85	g	12, 16, 26, 34, 44, 50, 54, 88, 96
5	2	do you	101	g	2, 34, 64, 94, 102
5	2	want to	89	g	16, 34, 42, 84, 104
4	2	and then	113	g	16, 54, 80, 128
4	2	have you	73	g	18, 50, 62, 90
4	2	you got	73	g	18, 30, 50, 90
3	2	down from	105	g	18, 84, 122
3	2	go down	61	g	8, 40, 68
3	2	have a	89	g	14, 64, 102
3	2	left-hand side	11	g	42, 44, 52
3	2	on the	107	g	28, 122, 134
3	2	so you're	23	g	50, 68, 72
3	2	the page	109	g	24, 122, 132
3	2	the way	71	g	34, 86, 104
3	2	then you	89	g	16, 44, 104
3	2	to go	63	g	16, 34, 78
3	2	up to	117	g	16, 96, 132
3	2	you just	93	g	16, 42, 108
3	2	you know	43	g	34, 44, 76
3	2	you've got	103	g	26, 62, 128
2	2	and go	75	g	22, 96
2	2	are you	43	g	32, 74
2	2	at the	11	g	78, 88
2	2	beneath the	33	g	44, 76
2	2	don't have	105	g	14, 118
2	2	i don't	57	g	62, 118
2	2	okay so	7	g	50, 56
2	2	okay you	5	g	94, 98
2	2	pebbled shore	89	g	2, 90
2	2	right so	61	g	12, 72
2	2	so you	31	g	54, 84
2	2	sort of	95	g	34, 128
2	2	the face	117	g	12, 128
2	2	the fort	19	g	42, 60
2	2	the mountain	5	g	84, 88
2	2	the nose	117	g	12, 128
2	2	the ravine	69	g	50, 118
2	2	the start	33	g	44, 76
2	2	then go	53	g	80, 132
2	2	three inches	5	g	40, 44
2	2	to come	7	g	78, 84
2	2	towards the	17	g	8, 24
2	2	up the	63	g	42, 104
2	2	you go	5	g	40, 44
2	2	you're drawing	37	g	92, 128
33	1	the	127	g	8, 12, 16, 20, 22, 24, 26, 28, 34, 42, 44, 46, 50, 54, 56, 60, 68, 72, 76, 78, 84, 86, 88, 90, 96, 104, 114, 118, 122, 128, 130, 132, 134
28	1	you	109	g	2, 14, 16, 18, 22, 26, 30, 32, 34, 40, 42, 44, 50, 52, 54, 60, 62, 64, 74, 76, 84, 90, 94, 98, 102, 104, 108, 110
21	1	right	133	g	4, 8, 12, 14, 20, 22, 24, 42, 50, 72, 74, 78, 80, 82, 86, 88, 102, 104, 120, 128, 136
21	1	to	121	g	12, 16, 22, 24, 26, 34, 42, 44, 50, 52, 54, 68, 78, 80, 84, 88, 96, 104, 110, 128, 132
14	1	a	117	g	14, 24, 26, 42, 44, 50, 52, 62, 64, 68, 94, 102, 128, 130
14	1	go	125	g	8, 16, 22, 34, 40, 44, 50, 56, 68, 78, 80, 96, 124, 132
13	1	and	113	g	16, 22, 24, 34, 44, 54, 64, 78, 80, 84, 96, 110, 128
12	1	of	127	g	6, 24, 26, 34, 42, 44, 46, 54, 78, 96, 128, 132
11	1	okay	89	g	10, 14, 16, 40, 44, 50, 56, 58, 66, 94, 98
9	1	down	115	g	8, 18, 34, 40, 44, 68, 84, 92, 122
9	1	so	79	g	6, 12, 50, 52, 54, 56, 68, 72, 84
9	1	that	111	g	14, 18, 22, 26, 66, 68, 104, 122, 124
9	1	you're	101	g	28, 44, 50, 68, 72, 78, 88, 92, 128
8	1	got	119	g	18, 26, 30, 50, 62, 90, 128, 136
8	1	then	117	g	16, 44, 54, 74, 80, 104, 128, 132
7	1	do	127	g	2, 22, 34, 64, 94, 102, 128
7	1	just	115	g	16, 42, 68, 72, 104, 108, 130
7	1	on	107	g	28, 52, 88, 104, 110, 122, 134
7	1	up	117	g	16, 24, 42, 96, 98, 104, 132
7	1	your	115	g	22, 24, 52, 80, 92, 116, 136
6	1	no	117	g	2, 38, 70, 86, 112, 118
6	1	want	89	g	16, 34, 40, 42, 84, 104
5	1	i	91	g	28, 34, 40, 62, 118
5	1	in	111	g	12, 34, 50, 70, 122
5	1	like	113	g	18, 78, 104, 122, 130
5	1	line	109	g	22, 24, 50, 92, 130
5	1	side	63	g	26, 42, 44, 52, 88
5	1	straight	115	g	16, 18, 24, 50, 130
4	1	about	75	g	40, 44, 104, 114
4	1	at	75	g	14, 24, 78, 88
4	1	back	99	g	12, 24, 44, 110
4	1	but	59	g	76, 86, 124, 134
4	1	come	91	g	20, 78, 84, 110
4	1	from	105	g	18, 44, 84, 122
4	1	going	65	g	34, 50, 78, 98
4	1	is	103	g	26, 66, 68, 128
4	1	it	41	g	12, 42, 44, 52
4	1	round	87	g	42, 52, 110, 128
4	1	start	61	g	44, 72, 76, 104
4	1	uh-huh	69	g	56, 106, 108, 124
4	1	where	59	g	16, 44, 68, 74
4	1	you've	109	g	20, 26, 62, 128
3	1	ah	33	g	70, 96, 102
3	1	are	59	g	16, 32, 74
3	1	bit	63	g	68, 128, 130
3	1	ehm	119	g	6, 18, 124
3	1	inches	65	g	40, 44, 104
3	1	left	53	g	44, 84, 96
3	1	mmhmm	27	g	110, 126, 136
3	1	or	81	g	44, 104, 124
3	1	see	105	g	12, 94, 116
3	1	there	85	g	14, 18, 98
3	1	turn	71	g	14, 52, 84
3	1	underneath	47	g	22, 24, 68
2	1	'til	43	g	68, 110
2	1	almost	55	g	78, 132
2	1	along	107	g	24, 130
2	1	cliffs	29	g	44, 72
2	1	cottage	31	g	22, 52
2	1	curve	63	g	42, 104
2	1	for	25	g	104, 128
2	1	grove	15	g	56, 70
2	1	intersect	45	g	34, 78
2	1	more	7	g	124, 130
2	1	nose	117	g	12, 128
2	1	now	49	g	26, 74
2	1	one	43	g	28, 70
2	1	that's	23	g	4, 26
2	1	this	59	g	70, 128
2	1	through	59	g	20, 78
2	1	wee	113	g	18, 130
2	1	yeah	97	g	0, 96

