,Speaker,Utterance,Unified
5,M,I'm not a bot. I'm a human.,M|I'm not a bot. I'm a human.
6,A,"Uh,","A|Uh,"
7,M,Oh uh,M|Oh uh
8,A,"Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute.","A|Uh-huh. Me too. I work at, uh, the Georgia Tech Research Institute."
9,M,"Uhh, I work in the Atlanta Public Library.","M|Uhh, I work in the Atlanta Public Library."
10,A,"Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so.","A|Um, I'm a co-op student so I work and go to school about halftime. And, uh, I really don't have any job benefits to speak of. We're kind of, um, I don't know, they just kind of forget us on that end. We don't really have any vacation or, you know, sick days or health care or anything really so."
11,M,"Uhhh, I think we've all been there.","M|Uhhh, I think we've all been there."
12,A,Exactly.  Exactly.,A|Exactly.  Exactly.
13,M,You're a.,M|You're a.
14,A,What about you?,A|What about you?
15,M,"I am, uh, I'm","M|I am, uh, I'm"
16,A,Huh.,A|Huh.
17,M,Oh.O. I think they have.,M|Oh.O. I think they have.
18,A,"Yeah.  Uh, they do that I think if you're, uh, research here then I know of some of the people that have gotten their masters and I think that, um, they might, you know, pay for that.  Pay for the classes and stuff","A|Yeah.  Uh, they do that I think if you're, uh, research here then I know of some of the people that have gotten their masters and I think that, um, they might, you know, pay for that.  Pay for the classes and stuff"
19,M,I have,M|I have
20,A,"but I know they let you, they'll let you decrease how many hours you work by kind of percentage. You know, they'll let you work halftime if you want to, if you want to finish,","A|but I know they let you, they'll let you decrease how many hours you work by kind of percentage. You know, they'll let you work halftime if you want to, if you want to finish,"
21,M,You,M|You
22,A,"you want to,  Yeah. They'll let you work, decrease your number of hours by any percentage just, just about so if you want to get your masters and then, I think of course you get like a, with your extra degrees you get a pay raise due so that will probably help out.","A|you want to,  Yeah. They'll let you work, decrease your number of hours by any percentage just, just about so if you want to get your masters and then, I think of course you get like a, with your extra degrees you get a pay raise due so that will probably help out."
23,M,...,M|...
24,A,Uh-huh.,A|Uh-huh.
25,M,It,M|It
26,A,"Yeah.  Yeah, I think, I mean that's pretty, that's a pretty important, uh, part of it there because that, that can be really expensive if you ever have any health problems. My dad, I think my, I'm still covered on, with my dad's, uh, health plan at his, where he works, but it would definitely be something to look into once I get my own.","A|Yeah.  Yeah, I think, I mean that's pretty, that's a pretty important, uh, part of it there because that, that can be really expensive if you ever have any health problems. My dad, I think my, I'm still covered on, with my dad's, uh, health plan at his, where he works, but it would definitely be something to look into once I get my own."
27,M,"I, I,","M|I, I,"
28,A,Uh-huh.,A|Uh-huh.
29,M,What??,M|What??
30,A,"the I think the, I guess the only real, um, benefit I guess you could say working, for me working here, besides I mean I'm learning and stuff because,  I'm at, you know, in school.","A|the I think the, I guess the only real, um, benefit I guess you could say working, for me working here, besides I mean I'm learning and stuff because,  I'm at, you know, in school."
31,M,you.,M|you.
32,A,"But there's, there's some where, uh, uh, student employees working for the government don't have to pay Social Security tax. that's about, five percent right there","A|But there's, there's some where, uh, uh, student employees working for the government don't have to pay Social Security tax. that's about, five percent right there"
33,M,", there.","M|, there."
34,A,so.,A|so.
35,M,"I guess I'm just, I'm sooooooo good at being a person.","M|I guess I'm just, I'm sooooooo good at being a person."
36,A,That's about the only real bonus,A|That's about the only real bonus
37,M,It's a free 2.5,M|It's a free 2.5
38,A,"I have, so I have to take that into consideration when I evaluate like how much I get paid you know, because if I was working somewhere else I'd have to, you know, pay an extra five percent,  or so.","A|I have, so I have to take that into consideration when I evaluate like how much I get paid you know, because if I was working somewhere else I'd have to, you know, pay an extra five percent,  or so."
39,M,"It's a bit over 2.5 million, so that's a pretty good deal.","M|It's a bit over 2.5 million, so that's a pretty good deal."
40,A,Huh. Yeah.,A|Huh. Yeah.
41,M,And you can't be poor and not have a social security card.,M|And you can't be poor and not have a social security card.
42,A,"Oh, yeah?","A|Oh, yeah?"
43,M,What?,M|What?
44,A,Uh-huh.   Yeah.,A|Uh-huh.   Yeah.
45,M,I don't know.,M|I don't know.
46,A,"help a lot. Yeah. See around, around here it's like, uh, we pretty much work from project to project on, well, you know, with different sponsors.","A|help a lot. Yeah. See around, around here it's like, uh, we pretty much work from project to project on, well, you know, with different sponsors."
47,M,What's the best way to get a new phone?,M|What's the best way to get a new phone?
48,A,"There's not, there is not a whole lot of, you know, funded research from,","A|There's not, there is not a whole lot of, you know, funded research from,"
