,Speaker,Utterance,Unified
5,M,"I think it was the second time I heard of it, but I can't remember.","M|I think it was the second time I heard of it, but I can't remember."
6,A,"Um, you know, different things, is it restricted to certain crimes? Or just,","A|Um, you know, different things, is it restricted to certain crimes? Or just,"
7,M,That's a very interesting idea.,M|That's a very interesting idea.
8,A,Uh-huh. Um. Well.,A|Uh-huh. Um. Well.
9,M,"But, but, but...","M|But, but, but..."
10,A,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","A|Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed"
11,M,What?,M|What?
12,A,"I just, I can't see that.","A|I just, I can't see that."
13,M,So what you,M|So what you
14,A,Uh-huh.,A|Uh-huh.
15,M,Hehuh.,M|Hehuh.
16,A,No.,A|No.
17,M,What do you mean?,M|What do you mean?
18,A,"Well, there is so many chances for appeal, that it","A|Well, there is so many chances for appeal, that it"
19,M,I don't think there,M|I don't think there
20,A,it's really sad.,A|it's really sad.
21,M,But does it's sad.,M|But does it's sad.
22,A,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it","A|I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it"
23,M,"Why? It's a very good movie, it's a great movie, and it's not like it's going to get better.","M|Why? It's a very good movie, it's a great movie, and it's not like it's going to get better."
24,A,"with, someone is calling for someone else to be killed, you know. Is really kind of bad","A|with, someone is calling for someone else to be killed, you know. Is really kind of bad"
25,M,I am.,M|I am.
26,A,"and there really are criminals that are hard-core and, repeat, and never have any chance for,","A|and there really are criminals that are hard-core and, repeat, and never have any chance for,"
27,M,no.,M|no.
28,A,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","A|Oh, I don't know, is it, do you feel at all like, it's a religious issue?"
29,M,How is it really?,M|How is it really?
30,A,Uh-huh.,A|Uh-huh.
31,M,"Well, that's the only reason I've ever had to use it.","M|Well, that's the only reason I've ever had to use it."
32,A,Um.,A|Um.
33,M,"Oh, is it?","M|Oh, is it?"
34,A,"I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.","A|I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently."
35,M,Why? How?,M|Why? How?
36,A,Do you think most states have that or?,A|Do you think most states have that or?
37,M,I'm not sure. I don't know.,M|I'm not sure. I don't know.
38,A,"That still does it, that's right.","A|That still does it, that's right."
39,M,You,M|You
40,A,Uh-huh.,A|Uh-huh.
41,M,"No, it's a felony.","M|No, it's a felony."
42,A,"Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A|Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed."
43,M,I'm,M|I'm
44,A,"Uh-huh. So, it seems like a of people live there, and then through appeals.","A|Uh-huh. So, it seems like a of people live there, and then through appeals."
