,Speaker,Utterance,Unified
5,M,,M|
6,A,How about your community?,A|How about your community?
7,M,...,M|...
8,A,Dye Mound?,A|Dye Mound?
9,M,i,M|i
10,A,Uh-huh.,A|Uh-huh.
11,M,"No, it's not.","M|No, it's not."
12,A,Sounds like a place where I grew up,A|Sounds like a place where I grew up
13,M,I live in a small town in Ohio.,M|I live in a small town in Ohio.
14,A,"Well, I like it.","A|Well, I like it."
15,M,"You're the one who's downvoting me, I'm telling you what I think","M|You're the one who's downvoting me, I'm telling you what I think"
16,A,Uh-huh.,A|Uh-huh.
17,M,"You're out of the country, it's two and a quarter miles of concrete.","M|You're out of the country, it's two and a quarter miles of concrete."
18,A,"Well, good.","A|Well, good."
19,M,I know.you'll never know.,M|I know.you'll never know.
20,A,"Oh, okay.","A|Oh, okay."
21,M,"It's a weightless, uh, crusher.","M|It's a weightless, uh, crusher."
22,A,Uh-huh.,A|Uh-huh.
23,M,Yeah. I'm pretty sure that's the reason why I have a hydraulic pump on my car.,M|Yeah. I'm pretty sure that's the reason why I have a hydraulic pump on my car.
24,A,Oh.,A|Oh.
25,M,It's a car.,M|It's a car.
26,A,"Well, let's hope not. You can be, uh, get in trouble for that.","A|Well, let's hope not. You can be, uh, get in trouble for that."
27,M,I'm not going to,M|I'm not going to
28,A,Uh-huh.,A|Uh-huh.
29,M,"Oh. Well, I'll have to go see a doctor then.","M|Oh. Well, I'll have to go see a doctor then."
30,A,"Well, it's quite similar to a hydraulic jack, isn't it?","A|Well, it's quite similar to a hydraulic jack, isn't it?"
31,M,"The real question is, what do you do when you have to drop a hydraulic","M|The real question is, what do you do when you have to drop a hydraulic"
32,A,"Okay, okay.","A|Okay, okay."
33,M,"I mean, it's similar to the hydraulic jack.","M|I mean, it's similar to the hydraulic jack."
34,A,"Yes, until you release it.","A|Yes, until you release it."
35,M,That's what I was wondering.,M|That's what I was wondering.
36,A,All right.,A|All right.
37,M,It's a small one.,M|It's a small one.
38,A,"I think, Yes.","A|I think, Yes."
39,M,"So, is there any way to change the color of the metal?","M|So, is there any way to change the color of the metal?"
40,A,"Oh, yes, I sure do.","A|Oh, yes, I sure do."
41,M,"Oh, do you?","M|Oh, do you?"
42,A,Uh-huh.,A|Uh-huh.
43,M,... I think,M|... I think
44,A,Uh-huh. Oh.,A|Uh-huh. Oh.
45,M,It's been a while. I think I'm gonna go get a new computer and try to make a game of it.,M|It's been a while. I think I'm gonna go get a new computer and try to make a game of it.
46,A,Yes.,A|Yes.
47,M,Uhhh... do you know what's in the trash can?,M|Uhhh... do you know what's in the trash can?
48,A,No.,A|No.
49,M,"Well, it's a yard.","M|Well, it's a yard."
50,A,"Well, great. That's excellent.","A|Well, great. That's excellent."
51,M,I don't know.,M|I don't know.
52,A,"Well, uh, if a lot of people did that, then we wouldn't have a lot of this junk mail. That's a great idea. I hadn't thought about that and we might be able to incorporate some of that. One thing,","A|Well, uh, if a lot of people did that, then we wouldn't have a lot of this junk mail. That's a great idea. I hadn't thought about that and we might be able to incorporate some of that. One thing,"
53,M,"If you don't mind, I'd like to know if we could put a website or something in the sidebar for people who do this?","M|If you don't mind, I'd like to know if we could put a website or something in the sidebar for people who do this?"
54,A,Right.,A|Right.
55,M,You can't. You can't even recycle.,M|You can't. You can't even recycle.
56,A,Uh-huh.,A|Uh-huh.
57,M,That's a good idea.,M|That's a good idea.
58,A,Right.,A|Right.
59,M,You mean I can't build my own recyclables?,M|You mean I can't build my own recyclables?
60,A,Oh.,A|Oh.
61,M,I am.,M|I am.
62,A,Yes.,A|Yes.
63,M,Is that a question?,M|Is that a question?
64,A,"Well, that's a great idea, that's a great idea.","A|Well, that's a great idea, that's a great idea."
65,M,"Metal, so metal.","M|Metal, so metal."
66,A,Products. Yes.,A|Products. Yes.
67,M,"You mean like, you make products?","M|You mean like, you make products?"
68,A,Uh-huh.,A|Uh-huh.
69,M,You can recycle them.,M|You can recycle them.
70,A,"Yes, they will.","A|Yes, they will."
71,M,They will.,M|They will.
72,A,Exactly.,A|Exactly.
73,M,"They'll be back, just like they were when I got here.","M|They'll be back, just like they were when I got here."
74,A,Huh.,A|Huh.
75,M,"He's from Dallas, Texas.","M|He's from Dallas, Texas."
76,A,"Well, that's a full time job.","A|Well, that's a full time job."
77,M,I work at a grocery store.,M|I work at a grocery store.
78,A,"Yes, well, I've found out, too, that, uh, you know, a couple years ago, we've always been recycling newspaper for the last twelve years, and at one time we could get a pretty good return, uh, with the Boy Scouts. We could take and collect the newspaper,","A|Yes, well, I've found out, too, that, uh, you know, a couple years ago, we've always been recycling newspaper for the last twelve years, and at one time we could get a pretty good return, uh, with the Boy Scouts. We could take and collect the newspaper,"
