Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	two inches okay	49	1	1	g	48,49	[[48, 49]]
5	1	2	the remote	69	11	4	g	66,68,69,74,77	[[66, 68, 69], [68, 69], [74, 77]]
3	1	2	of the	25	3	5	g	22,24,25	[[22, 24, 25], [24, 25]]
2	0	2	an inch	27	1	3	g	26,27	[[26, 27]]
2	0	2	go up	25	1	1	g	24,25	[[24, 25]]
2	0	2	two inches	49	1	2	g	48,49	[[48, 49]]
2	0	2	just below	87	5	1	g	82,87	[[82, 87]]
13	5	1	the	25	79	10	g	20,22,24,25,64,66,68,69,72,74,77,96,99	[[20, 22, 24, 25], [22, 24, 25], [24, 25], [64, 66, 68, 69], [66, 68, 69], [68, 69], [72, 74, 77], [74, 77], [96, 99]]
4	2	1	you	67	5	19	g	64,66,67,69	[[64, 66, 67, 69], [66, 67, 69]]
3	1	1	go	25	3	4	g	22,24,25	[[22, 24, 25], [24, 25]]
2	0	1	just	87	5	13	g	82,87	[[82, 87]]
6	2	1	okay	49	51	1	g	44,48,49,90,91,95	[[44, 48, 49], [48, 49], [90, 91, 95]]
7	1	1	yeah	29	41	1	g	24,29,46,51,60,61,65	[[24, 29], [46, 51], [60, 61, 65]]
3	1	1	and	25	3	3	g	22,24,25	[[22, 24, 25], [24, 25]]
4	0	1	do	31	3	3	g	30,31,32,33	[[30, 31, 32, 33], [32, 33]]
3	1	1	of	25	3	7	g	22,24,25	[[22, 24, 25], [24, 25]]
2	0	1	then	25	5	2	g	20,25	[[20, 25]]
4	0	1	up	25	53	1	g	24,25,72,77	[[24, 25], [72, 77]]
2	0	1	inches	49	1	3	g	48,49	[[48, 49]]
