Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	of the	29	5	5	g	24,29	[[24, 29]]
2	0	2	the bakery	65	3	2	g	62,65	[[62, 65]]
13	3	1	the	29	85	9	g	24,29,46,47,49,51,62,65,67,102,103,104,109	[[24, 29], [46, 47, 49, 51], [62, 65, 67], [102, 103], [104, 109]]
2	0	1	and	49	3	8	g	46,49	[[46, 49]]
2	0	1	of	29	5	6	g	24,29	[[24, 29]]
3	1	1	a	7	5	1	g	4,7,9	[[4, 7, 9]]
3	1	1	uh-huh	89	5	6	g	84,86,89	[[84, 86, 89], [86, 89]]
2	0	1	got	5	1	1	g	4,5	[[4, 5]]
3	1	1	to	105	3	7	g	102,104,105	[[102, 104, 105]]
2	0	1	just	47	1	3	g	46,47	[[46, 47]]
2	0	1	so	29	5	4	g	24,29	[[24, 29]]
2	0	1	oh	81	3	1	g	78,81	[[78, 81]]
