Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	of the	47	5	4	g	42,47	[[42, 47]]
4	0	2	to the	31	15	1	g	28,31,38,43	[[28, 31], [38, 43]]
2	0	2	you got	41	5	1	g	36,41	[[36, 41]]
2	0	2	on the	65	5	1	g	60,65	[[60, 65]]
30	6	1	the	9	171	1	g	6,9,28,31,33,38,39,41,42,43,45,47,60,65,68,69,100,103,122,125,146,148,149,162,165,168,171,172,175,177	[[6, 9], [28, 31, 33], [38, 39, 41, 42, 43], [42, 43, 45, 47], [60, 65], [68, 69], [100, 103], [122, 125], [146, 148, 149], [148, 149], [162, 165], [168, 171], [172, 175, 177]]
8	0	1	you	41	137	8	g	36,41,112,117,122,125,168,173	[[36, 41], [112, 117], [122, 125], [168, 173]]
2	0	1	of	47	5	1	g	42,47	[[42, 47]]
2	0	1	go	69	1	1	g	68,69	[[68, 69]]
3	1	1	left	29	5	7	g	28,29,33	[[28, 29, 33]]
5	1	1	no	89	89	2	g	86,89,91,174,175	[[86, 89, 91], [174, 175]]
2	0	1	and	117	5	1	g	112,117	[[112, 117]]
2	0	1	now	159	1	3	g	158,159	[[158, 159]]
4	0	1	going	13	191	1	g	12,13,200,203	[[12, 13], [200, 203]]
2	0	1	on	65	5	5	g	60,65	[[60, 65]]
6	0	1	yeah	45	129	1	g	42,45,74,75,170,171	[[42, 45], [74, 75], [170, 171]]
2	0	1	map	191	3	11	g	188,191	[[188, 191]]
4	0	1	round	103	5	1	g	100,103,104,105	[[100, 103, 104, 105]]
2	0	1	so	103	3	5	g	100,103	[[100, 103]]
2	0	1	got	41	5	1	g	36,41	[[36, 41]]
2	0	1	then	19	3	2	g	16,19	[[16, 19]]
2	0	1	you're	13	1	2	g	12,13	[[12, 13]]
2	0	1	again	13	1	1	g	12,13	[[12, 13]]
2	0	1	there	187	1	2	g	186,187	[[186, 187]]
