Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	of the fort	189	5	1	g	186,189,191	[[186, 189, 191]]
2	0	2	and then	175	5	1	g	170,175	[[170, 175]]
4	0	2	you have	11	73	1	g	6,11,74,79	[[6, 11], [74, 79]]
3	1	2	of the	189	5	3	g	186,189,191	[[186, 189, 191]]
6	2	2	the fort	167	25	1	g	166,167,186,187,189,191	[[166, 167], [186, 187, 189, 191]]
2	0	2	the buffalo	167	1	3	g	166,167	[[166, 167]]
3	1	2	the flat	133	5	2	g	132,133,137	[[132, 133, 137]]
37	9	1	the	9	185	1	g	6,9,18,19,24,27,29,36,38,39,92,93,95,97,108,113,120,121,122,127,132,133,136,137,154,157,159,166,167,168,170,171,175,186,187,189,191	[[6, 9], [18, 19], [24, 27, 29], [36, 38, 39], [38, 39], [92, 93, 95, 97], [108, 113], [120, 121], [122, 127], [132, 133, 136, 137], [136, 137], [154, 157, 159], [166, 167, 168, 170, 171], [168, 170, 171], [170, 171, 175], [186, 187, 189, 191]]
18	4	1	you	9	109	1	g	6,9,11,18,21,24,25,29,38,39,74,76,79,84,85,87,110,115	[[6, 9, 11], [18, 21], [24, 25, 29], [38, 39], [74, 76, 79], [76, 79], [84, 85, 87], [110, 115]]
12	2	1	and	75	105	2	g	74,75,108,112,113,166,167,170,171,174,175,179	[[74, 75], [108, 112, 113], [112, 113], [166, 167, 170, 171], [170, 171, 174, 175], [174, 175, 179]]
6	0	1	a	35	113	6	g	34,35,36,41,144,147	[[34, 35], [36, 41], [144, 147]]
7	1	1	have	11	73	1	g	6,11,24,25,74,76,79	[[6, 11], [24, 25], [74, 76, 79], [76, 79]]
6	2	1	of	95	99	1	g	92,95,97,186,189,191	[[92, 95, 97], [186, 189, 191]]
3	1	1	okay	187	5	1	g	182,184,187	[[182, 184, 187], [184, 187]]
5	1	1	uh-huh	107	69	1	g	104,106,107,172,173	[[104, 106, 107], [106, 107], [172, 173]]
4	0	1	so	37	7	1	g	36,37,38,43	[[36, 37], [38, 43]]
4	0	1	just	71	79	1	g	68,71,146,147	[[68, 71], [146, 147]]
2	0	1	south	95	1	4	g	94,95	[[94, 95]]
3	1	1	don't	23	5	2	g	22,23,27	[[22, 23, 27]]
2	0	1	your	175	1	1	g	174,175	[[174, 175]]
4	0	1	creek	35	7	1	g	34,35,36,41	[[34, 35], [36, 41]]
2	0	1	pole	127	5	4	g	122,127	[[122, 127]]
2	0	1	buffalo	167	1	5	g	166,167	[[166, 167]]
3	1	1	flat	133	5	4	g	132,133,137	[[132, 133, 137]]
2	0	1	going	141	5	1	g	136,141	[[136, 141]]
