Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	lost steps	59	5	2	g	54,59	[[54, 59]]
19	5	1	the	25	109	4	g	22,25,27,54,55,56,59,61,102,105,112,115,117,118,119,121,128,129,131	[[22, 25, 27], [54, 55, 56, 59], [56, 59, 61], [102, 105], [112, 115, 117], [118, 119, 121], [128, 129, 131]]
8	2	1	you	27	109	2	g	22,27,42,43,45,47,128,131	[[22, 27], [42, 43, 45, 47], [128, 131]]
10	2	1	to	27	97	1	g	22,27,54,56,57,102,103,105,118,119	[[22, 27], [54, 56, 57], [56, 57], [102, 103, 105], [118, 119]]
8	2	1	and	27	35	2	g	24,27,42,43,45,54,55,59	[[24, 27], [42, 43, 45], [54, 55, 59]]
10	2	1	yeah	17	97	2	g	16,17,19,84,85,96,98,99,108,113	[[16, 17, 19], [84, 85], [96, 98, 99], [98, 99], [108, 113]]
4	0	1	of	39	93	2	g	38,39,128,131	[[38, 39], [128, 131]]
2	0	1	up	27	3	2	g	24,27	[[24, 27]]
3	1	1	have	43	5	3	g	42,43,47	[[42, 43, 47]]
2	0	1	down	117	5	6	g	112,117	[[112, 117]]
6	2	1	so	39	83	1	g	38,39,116,118,119,121	[[38, 39], [116, 118, 119, 121]]
2	0	1	well	57	3	1	g	54,57	[[54, 57]]
3	1	1	underneath	117	5	1	g	112,116,117	[[112, 116, 117], [116, 117]]
