Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	0	3	you're going to	115	41	9	g	112,115,152,153	[[112, 115], [152, 153]]
4	0	2	to the	65	95	8	g	62,65,156,157	[[62, 65], [156, 157]]
6	0	2	going to	23	131	4	g	22,23,112,115,152,153	[[22, 23], [112, 115], [152, 153]]
7	1	2	of the	75	47	1	g	70,75,112,114,115,116,117	[[70, 75], [112, 114, 115, 116, 117]]
4	0	2	right okay	83	11	1	g	80,83,90,91	[[80, 83], [90, 91]]
4	0	2	you're going	115	41	10	g	112,115,152,153	[[112, 115], [152, 153]]
2	0	2	and then	79	1	2	g	78,79	[[78, 79]]
2	0	2	the concealed	75	5	2	g	70,75	[[70, 75]]
2	0	2	about a	181	3	1	g	178,181	[[178, 181]]
32	8	1	the	15	179	2	g	10,15,26,29,36,37,39,41,44,45,49,62,63,65,70,75,78,79,112,114,115,116,117,136,137,139,152,156,157,161,184,189	[[10, 15], [26, 29], [36, 37, 39, 41], [44, 45, 49], [62, 63, 65], [70, 75], [78, 79], [112, 114, 115, 116, 117], [114, 115, 116, 117], [116, 117], [136, 137, 139], [152, 156, 157], [156, 157, 161], [184, 189]]
20	4	1	okay	17	179	1	g	14,17,19,28,33,38,39,78,80,83,85,90,91,108,113,118,120,123,188,193	[[14, 17, 19], [28, 33], [38, 39], [78, 80, 83], [80, 83, 85], [90, 91], [108, 113], [118, 120, 123], [120, 123], [188, 193]]
17	1	1	to	23	167	6	g	22,23,56,61,62,65,104,107,112,115,117,152,153,156,157,184,189	[[22, 23], [56, 61], [62, 65], [104, 107], [112, 115, 117], [152, 153, 156, 157], [156, 157], [184, 189]]
9	1	1	you	29	113	4	g	26,29,36,41,104,105,136,137,139	[[26, 29], [36, 41], [104, 105], [136, 137, 139]]
9	1	1	you're	75	83	4	g	70,75,78,83,112,114,115,152,153	[[70, 75], [78, 83], [112, 114, 115], [114, 115], [152, 153]]
13	1	1	of	41	125	1	g	36,41,70,75,78,79,112,114,115,116,117,156,161	[[36, 41], [70, 75], [78, 79], [112, 114, 115, 116, 117], [114, 115, 116, 117], [116, 117], [156, 161]]
10	0	1	going	23	131	4	g	22,23,62,65,74,75,112,115,152,153	[[22, 23], [62, 65], [74, 75], [112, 115], [152, 153]]
6	0	1	and	37	117	2	g	36,37,78,79,152,153	[[36, 37], [78, 79], [152, 153]]
2	0	1	uh-huh	95	3	12	g	92,95	[[92, 95]]
4	0	1	go	105	3	7	g	104,105,106,107	[[104, 105, 106, 107], [106, 107]]
2	0	1	a	181	3	6	g	178,181	[[178, 181]]
3	1	1	then	79	5	4	g	78,79,83	[[78, 79, 83]]
4	0	1	about	121	65	3	g	116,121,178,181	[[116, 121], [178, 181]]
5	1	1	down	63	97	2	g	62,63,65,156,159	[[62, 63, 65], [156, 159]]
2	0	1	just	107	1	5	g	106,107	[[106, 107]]
2	0	1	straight	115	1	4	g	114,115	[[114, 115]]
2	0	1	concealed	75	5	3	g	70,75	[[70, 75]]
2	0	1	no	89	3	6	g	86,89	[[86, 89]]
2	0	1	where	141	5	2	g	136,141	[[136, 141]]
2	0	1	corner	161	5	4	g	156,161	[[156, 161]]
2	0	1	be	41	5	2	g	36,41	[[36, 41]]
2	0	1	come	153	1	1	g	152,153	[[152, 153]]
