ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
q1ec3_txt-base_DialoGPT-speaker_g_tsv	M	g	0.36477987421383645	0.5535444947209653	0.42445582586427655	0.6352201257861635	0.5027808676307007	0.5755441741357235	0.44221105527638194	0.45595854922279794	143.0	0.18766404199475065	0.6942257217847769	1.5011743543903786	1.6512968299711817	6.0	180.0	0.18018018018018017	0.7957957957957958	1.9960114649676437	2.0212264150943398	7.0
q1ec8_txt-base_DialoGPT-speaker_g_tsv	M	g	0.2839506172839506	0.45288753799392095	0.42396907216494845	0.7160493827160493	0.3959731543624161	0.5760309278350515	0.41044776119402987	0.5	61.0	0.15885416666666666	0.59375	1.1233692533969881	1.3850931677018634	4.0	111.0	0.22111553784860558	0.8027888446215139	1.7661590385356019	1.8442622950819672	8.0
q1nc4_txt-base_DialoGPT-speaker_g_tsv	M	g	0.264	0.5553097345132744	0.27935723114956734	0.736	0.5222984562607204	0.7206427688504327	0.506578947368421	0.4074074074074074	100.0	0.19120458891013384	0.6462715105162524	1.5802950208676918	1.7047619047619047	5.0	260.0	0.21018593371059013	0.883589329021827	2.059321470352331	2.1101549053356283	10.0
q2ec4_txt-base_DialoGPT-speaker_g_tsv	M	g	0.4240506329113924	0.5376175548589341	0.41081777205408887	0.5759493670886076	0.4907103825136612	0.5891822279459111	0.5139664804469274	0.44878048780487806	139.0	0.19305555555555556	0.7166666666666667	1.542357363062548	1.693498452012384	4.0	192.0	0.19238476953907815	0.812625250501002	1.7409890327494537	1.8012958963282937	6.0
q3ec4_txt-base_DialoGPT-speaker_g_tsv	M	g	0.2912621359223301	0.5059101654846335	0.3814247069431921	0.7087378640776699	0.43731778425655976	0.6185752930568079	0.4899328859060403	0.4451219512195122	91.0	0.19117647058823528	0.6680672268907563	1.3553009160893217	1.5165876777251184	4.0	137.0	0.18538565629228687	0.8322056833558863	1.9652859636126634	1.9968847352024923	10.0
q4ec3_txt-base_DialoGPT-speaker_g_tsv	M	g	0.3356164383561644	0.5823817292006526	0.3937058445728966	0.6643835616438356	0.534957627118644	0.6062941554271034	0.4731182795698925	0.5146198830409356	136.0	0.19653179190751446	0.708092485549133	1.4733682139933881	1.6383647798742138	5.0	209.0	0.2041015625	0.8583984375	1.966403577491726	2.0	8.0
q5ec1_txt-base_DialoGPT-speaker_g_tsv	M	g	0.3544973544973545	0.5475880052151239	0.46400483968542044	0.6455026455026455	0.5496613995485328	0.5359951603145795	0.4716981132075472	0.5617977528089888	149.0	0.16970387243735763	0.7027334851936219	1.4091916646928684	1.5813397129186604	5.0	197.0	0.19739478957915832	0.8096192384769539	1.9043428587337028	1.951111111111111	10.0
q5ec4_txt-base_DialoGPT-speaker_g_tsv	M	g	0.36885245901639346	0.5580357142857143	0.4129032258064516	0.6311475409836066	0.42543171114599687	0.5870967741935483	0.5547945205479452	0.4764705882352941	91.0	0.17984189723320157	0.6818181818181818	1.3602168628646636	1.5085470085470085	6.0	135.0	0.19424460431654678	0.7913669064748201	1.6677396911078168	1.7530487804878048	6.0
q5nc5_txt-base_DialoGPT-speaker_g_tsv	M	g	0.32954545454545453	0.5338078291814946	0.37218543046357616	0.6704545454545454	0.4451476793248945	0.6278145695364239	0.6	0.44680851063829785	63.0	0.1926605504587156	0.6391437308868502	1.237904900736869	1.4265734265734267	4.0	109.0	0.2092130518234165	0.7965451055662188	1.4848786923077377	1.5946969696969697	6.0
q6ec3_txt-base_DialoGPT-speaker_g_tsv	M	g	0.3008130081300813	0.5146520146520146	0.4727272727272727	0.6991869918699187	0.4302134646962233	0.5272727272727272	0.42134831460674155	0.4966887417218543	119.0	0.19349593495934958	0.7040650406504065	1.3668271817837723	1.5322033898305085	5.0	127.0	0.187039764359352	0.8055964653902798	2.0100334241900883	2.0586206896551724	6.0
q7ec4_txt-base_DialoGPT-speaker_g_tsv	M	g	0.3220338983050847	0.5047846889952153	0.3584905660377358	0.6779661016949152	0.42245989304812837	0.6415094339622641	0.4726027397260274	0.3631578947368421	82.0	0.1726315789473684	0.6484210526315789	1.1626731301416207	1.382882882882883	4.0	153.0	0.18982630272952852	0.8052109181141439	1.9598187697747897	1.9913544668587897	8.0
q7nc7_txt-base_DialoGPT-speaker_g_tsv	M	g	0.43243243243243246	0.4695121951219512	0.47081339712918663	0.5675675675675675	0.5063291139240507	0.5291866028708134	0.4319526627218935	0.5488721804511278	100.0	0.18018018018018017	0.6486486486486487	1.26391034844748	1.516260162601626	5.0	121.0	0.19611021069692058	0.813614262560778	1.8973257957801275	1.9715302491103204	6.0
q8nc5_txt-base_DialoGPT-speaker_g_tsv	M	g	0.36075949367088606	0.6015625	0.35437430786268	0.6392405063291139	0.48713550600343053	0.64562569213732	0.5161290322580645	0.46601941747572817	134.0	0.18059299191374664	0.6698113207547169	1.5118189055668638	1.6349693251533743	6.0	221.0	0.17415287628053586	0.8455476753349094	2.0807549517238075	2.1133093525179856	10.0
