Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i dont know how to	31	M	50, 80
2	4	how to get it	75	M	6, 80
2	4	you want me to	3	M	106, 108
5	3	i have a	105	M	34, 40, 68, 84, 138
3	3	know how to	63	M	18, 50, 80
2	3	i think i	41	M	74, 114
2	3	i'll try to	67	M	32, 98
2	3	in the waterfall	21	M	46, 66
2	3	it's on the	47	M	6, 52
2	3	of the top	71	M	62, 132
2	3	ok i'll try	45	M	32, 76
9	2	i have	123	M	16, 34, 40, 48, 68, 80, 84, 114, 138
5	2	have a	105	M	34, 40, 68, 84, 138
5	2	how to	103	M	6, 18, 50, 80, 108
5	2	in the	61	M	44, 46, 66, 72, 104
5	2	of the	129	M	4, 40, 62, 82, 132
5	2	on the	113	M	6, 14, 52, 82, 118
4	2	do you	113	M	18, 20, 108, 130
4	2	get it	81	M	0, 6, 8, 80
4	2	i think	85	M	52, 74, 114, 136
4	2	to the	69	M	64, 90, 104, 132
3	2	, but	105	M	6, 14, 110
3	2	a little	83	M	40, 62, 122
3	2	going to	59	M	10, 26, 68
3	2	i don't	51	M	8, 12, 58
3	2	i dont	81	M	0, 50, 80
3	2	the top	71	M	62, 128, 132
3	2	to do	43	M	50, 74, 92
3	2	to get	99	M	6, 80, 104
2	2	a new	25	M	114, 138
2	2	and the	45	M	16, 60
2	2	and then	17	M	28, 44
2	2	at the	35	M	36, 70
2	2	be there	85	M	32, 116
2	2	bit of	23	M	40, 62
2	2	have to	41	M	74, 114
2	2	i am	75	M	46, 120
2	2	i'm not	21	M	6, 26
2	2	in a	59	M	58, 116
2	2	is the	3	M	70, 72
2	2	ok ,	13	M	18, 30
2	2	right ?	55	M	70, 124
2	2	rope ?	13	M	18, 30
2	2	side of	19	M	22, 40
2	2	straight up	81	M	46, 126
2	2	that and	85	M	28, 112
2	2	the bottom	13	M	70, 82
2	2	the fallen	5	M	60, 64
2	2	the map	77	M	6, 82
2	2	the mountain	17	M	118, 134
2	2	the right	119	M	14, 132
2	2	to be	27	M	32, 58
2	2	to go	9	M	106, 114
2	2	up and	41	M	86, 126
2	2	want to	47	M	58, 104
2	2	you could	21	M	90, 110
2	2	you're going	69	M	68, 136
26	1	the	133	M	2, 4, 6, 14, 16, 30, 36, 40, 44, 46, 52, 60, 62, 64, 66, 70, 72, 74, 82, 90, 104, 110, 118, 128, 132, 134
24	1	i	139	M	0, 8, 10, 12, 16, 24, 34, 40, 46, 48, 50, 52, 58, 68, 74, 80, 84, 96, 104, 114, 118, 120, 136, 138
22	1	to	127	M	6, 10, 18, 26, 28, 32, 50, 58, 64, 68, 74, 80, 86, 90, 92, 96, 98, 104, 106, 108, 114, 132
15	1	a	121	M	18, 34, 40, 58, 62, 68, 84, 90, 92, 104, 108, 114, 116, 122, 138
14	1	you	119	M	12, 18, 20, 28, 44, 64, 90, 94, 106, 108, 110, 124, 126, 130
11	1	have	123	M	16, 34, 40, 44, 48, 68, 74, 80, 84, 114, 138
10	1	i'm	121	M	2, 6, 10, 26, 38, 66, 92, 104, 110, 122
9	1	and	111	M	16, 28, 44, 46, 60, 86, 106, 112, 126
8	1	do	113	M	18, 20, 28, 50, 74, 92, 108, 130
8	1	get	131	M	0, 6, 8, 28, 80, 96, 104, 130
8	1	right	123	M	10, 14, 22, 62, 70, 104, 124, 132
7	1	how	125	M	6, 18, 30, 50, 80, 108, 130
7	1	it	113	M	0, 6, 8, 10, 80, 98, 112
7	1	of	129	M	4, 22, 40, 62, 82, 84, 132
7	1	ok	99	M	16, 18, 30, 32, 76, 108, 114
7	1	up	113	M	14, 40, 46, 62, 64, 86, 126
6	1	but	119	M	6, 14, 64, 80, 110, 124
6	1	go	109	M	20, 64, 106, 112, 114, 128
6	1	going	127	M	10, 26, 46, 62, 68, 136
6	1	not	105	M	6, 26, 78, 88, 102, 110
6	1	that	101	M	28, 76, 92, 100, 112, 128
5	1	i'll	89	M	28, 32, 76, 98, 116
5	1	is	75	M	54, 70, 72, 92, 128
5	1	me	107	M	2, 88, 94, 106, 108
5	1	try	89	M	10, 32, 76, 82, 98
5	1	you're	123	M	14, 68, 88, 128, 136
4	1	just	27	M	74, 90, 92, 100
4	1	little	83	M	40, 62, 70, 122
4	1	there	85	M	32, 38, 54, 116
4	1	where	85	M	20, 56, 70, 104
3	1	at	67	M	36, 70, 102
3	1	fallen	17	M	48, 60, 64
3	1	from	109	M	2, 62, 110
3	1	it's	105	M	6, 52, 110
3	1	mountain	27	M	108, 118, 134
3	1	now	99	M	10, 38, 108
3	1	okay	63	M	36, 38, 98
3	1	so	35	M	94, 112, 128
3	1	then	71	M	28, 44, 98
3	1	this	43	M	50, 88, 92
3	1	waterfall	21	M	46, 62, 66
3	1	what	117	M	12, 124, 128
2	1	all	101	M	2, 102
2	1	are	81	M	48, 128
2	1	corner	61	M	2, 62
2	1	end	41	M	14, 54
2	1	far	123	M	14, 136
2	1	gazelle	3	M	130, 132
2	1	if	111	M	14, 124
2	1	left	73	M	14, 86
2	1	lost	5	M	44, 48
2	1	mean	3	M	10, 12
2	1	one	43	M	72, 114
2	1	point	53	M	52, 104
2	1	say	67	M	26, 92
2	1	see	13	M	12, 24
2	1	steps	13	M	48, 60
2	1	sure	105	M	6, 110
2	1	them	13	M	84, 96
2	1	thing	19	M	74, 92
2	1	water	5	M	40, 44
2	1	yes	107	M	14, 120

