Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	to the left of the	69	44	1	M	26, 69
2	2	5	to the right of the	154	152	1	g	3, 154
7	7	4	do you have a	20	121	2	g	1, 3, 20, 59, 113, 119, 121
4	4	4	of the rift valley	58	24	3	g	35, 45, 49, 58
3	1	4	the right of the	102	152	1	g	3, 102, 154
2	2	4	to go to the	126	82	1	g	45, 126
10	3	3	do you have	57	121	2	g	1, 3, 20, 57, 59, 71, 94, 113, 119, 121
10	7	3	the rift valley	34	35	1	g	33, 34, 35, 39, 45, 47, 49, 56, 58, 67
9	2	3	you have a	74	121	2	g	1, 3, 20, 59, 74, 113, 118, 119, 121
5	3	3	to the right	78	152	2	g	3, 23, 78, 135, 154
3	3	3	i've got a	67	146	1	M	6, 67, 151
3	1	3	the left of	65	44	1	M	26, 65, 69
2	2	3	do you know	138	94	1	g	45, 138
2	2	3	from the top	92	6	1	g	87, 92
2	2	3	go from the	92	26	1	g	67, 92
2	2	3	going to the	109	22	1	M	88, 109
2	2	3	got a swans	151	32	1	M	120, 151
2	2	3	need to go	155	128	1	M	28, 155
2	2	3	rift valley is	51	18	1	M	34, 51
2	2	3	right above the	140	4	1	g	137, 140
2	2	3	the white water	85	12	1	M	74, 85
2	2	3	top of the	130	104	1	g	27, 130
2	2	3	yeah i've got	63	58	1	M	6, 63
2	2	3	you've got a	127	52	1	M	76, 127
17	5	2	do you	16	138	2	g	1, 3, 16, 20, 45, 57, 59, 71, 92, 94, 96, 108, 113, 114, 119, 121, 138
16	6	2	of the	26	152	2	g	3, 13, 26, 27, 35, 45, 46, 49, 58, 69, 72, 102, 109, 130, 132, 154
15	6	2	have a	20	154	3	g	1, 3, 7, 20, 46, 59, 73, 74, 79, 113, 118, 119, 121, 128, 154
13	2	2	rift valley	34	61	2	g	7, 33, 34, 35, 39, 45, 47, 49, 51, 56, 57, 58, 67
13	5	2	the rift	34	132	1	g	33, 34, 35, 39, 45, 47, 48, 49, 54, 56, 58, 67, 164
13	3	2	to the	92	153	2	g	3, 23, 26, 45, 69, 78, 88, 92, 109, 126, 135, 154, 155
13	1	2	you have	126	126	2	g	1, 3, 20, 57, 59, 71, 74, 94, 113, 118, 119, 121, 126
8	8	2	and then	32	133	2	g	23, 29, 32, 39, 49, 105, 109, 155
8	8	2	stone creek	100	45	6	g	59, 67, 73, 79, 87, 95, 100, 103
7	5	2	above the	74	94	2	g	47, 49, 74, 79, 132, 137, 140
7	7	2	in the	45	143	1	M	6, 45, 46, 48, 49, 56, 148
7	1	2	the right	16	152	1	g	3, 16, 23, 78, 102, 135, 154
7	3	2	to go	35	128	1	M	28, 35, 45, 67, 88, 126, 155
7	5	2	you know	40	113	1	g	37, 40, 45, 138, 141, 144, 149
6	6	2	a stone	64	21	1	g	59, 64, 67, 73, 77, 79
6	4	2	going to	72	77	2	g	33, 35, 72, 87, 88, 109
6	1	2	got a	127	146	1	M	6, 67, 76, 120, 127, 151
6	6	2	you don't	64	139	1	g	7, 64, 73, 79, 87, 145
5	5	2	diamond mine	1	22	1	M	0, 1, 3, 6, 21
5	5	2	go up	110	132	2	g	27, 109, 110, 155, 158
5	5	2	how far	101	133	2	M	20, 28, 101, 104, 152
5	5	2	i mean	45	131	1	M	16, 45, 69, 141, 146
5	1	2	i've got	117	146	1	M	6, 63, 67, 117, 151
5	5	2	the diamond	2	21	1	g	1, 2, 3, 6, 21
5	3	2	the top	87	119	1	M	12, 87, 88, 92, 130
5	3	2	white water	74	15	2	g	71, 73, 74, 81, 85
5	5	2	you mean	89	127	2	M	16, 78, 89, 114, 142
4	4	2	and you	90	46	3	g	45, 49, 73, 90
4	1	2	from the	164	98	2	g	67, 87, 92, 164
4	4	2	i don't	69	37	1	M	52, 69, 74, 88
4	4	2	if you	64	105	1	g	37, 64, 74, 141
4	4	2	know what	142	106	3	g	37, 45, 141, 142
4	4	2	on the	91	105	2	M	12, 16, 91, 116
4	1	2	the left	90	65	1	M	26, 65, 69, 90
4	4	2	the line	49	127	1	M	14, 49, 109, 140
4	2	2	you've got	76	81	2	g	47, 65, 76, 127
3	3	2	at the	90	98	1	g	35, 90, 132
3	3	2	take it	89	22	1	M	82, 89, 103
3	3	2	the way	86	120	1	g	45, 86, 164
3	3	2	then you	126	97	1	g	49, 126, 145
3	1	2	top of	27	119	1	M	12, 27, 130
2	2	2	a gold	127	10	1	M	118, 127
2	2	2	a wagon	4	2	1	g	3, 4
2	2	2	above your	76	4	1	g	73, 76
2	2	2	and do	158	100	1	g	59, 158
2	2	2	corner of	90	78	1	g	13, 90
2	2	2	creek above	74	2	1	g	73, 74
2	2	2	have anything	146	2	1	g	145, 146
2	2	2	in between	70	4	1	g	67, 70
2	2	2	of it	65	6	1	M	60, 65
2	2	2	see the	123	18	1	M	106, 123
2	2	2	take the	109	38	1	M	72, 109
2	2	2	the other	109	12	1	M	98, 109
2	2	2	two rocks	70	2	1	g	69, 70
2	2	2	what's the	14	10	1	g	5, 14
2	2	2	you get	109	14	1	M	96, 109
2	2	2	you go	92	44	1	g	49, 92
68	25	1	the	2	164	1	g	1, 2, 3, 5, 6, 8, 12, 13, 14, 16, 18, 21, 23, 25, 26, 27, 33, 34, 35, 37, 39, 45, 46, 47, 48, 49, 54, 56, 57, 58, 62, 65, 67, 69, 72, 74, 78, 79, 85, 86, 87, 88, 90, 91, 92, 98, 101, 102, 103, 106, 107, 109, 116, 123, 126, 130, 132, 134, 135, 137, 139, 140, 148, 149, 152, 154, 155, 164
