,Speaker,Utterance,Unified
5,B,"Yeah, it's really neat. And, uh, uh, course I've been working on it for five years, but, you know,","B|Yeah, it's really neat. And, uh, uh, course I've been working on it for five years, but, you know,"
6,M,Yeah.,M|Yeah.
7,B,"Yeah, yeah, it's getting real close to","B|Yeah, yeah, it's getting real close to"
8,M,Oh my goodness.,M|Oh my goodness.
9,B,"you know, of course there's still a lot of work to be done, and then when you get it completely, you know, the shell finished, uh, you still have a lot of stuff to do inside, but, uh,","B|you know, of course there's still a lot of work to be done, and then when you get it completely, you know, the shell finished, uh, you still have a lot of stuff to do inside, but, uh,"
10,M,Yeah.,M|Yeah.
11,B,"No, actually, uh, I'm not even sure, I may, I'll probably always have a place here in Richardson or Dallas","B|No, actually, uh, I'm not even sure, I may, I'll probably always have a place here in Richardson or Dallas"
12,M,Okay.,M|Okay.
13,B,"Yeah, escape. But it's beautiful, it's, you know, it's Eastern Hardwood, uh, forest, there are a lot of pine trees, but it's mostly oaks and .","B|Yeah, escape. But it's beautiful, it's, you know, it's Eastern Hardwood, uh, forest, there are a lot of pine trees, but it's mostly oaks and ."
14,M,"Uh, what type of camping do you like to do?","M|Uh, what type of camping do you like to do?"
15,B,"Well, it's kind of, hilly, but, it's, you know, low hills, it's not, uh,","B|Well, it's kind of, hilly, but, it's, you know, low hills, it's not, uh,"
16,M,"Uh, uh-hic, uh.","M|Uh, uh-hic, uh."
17,B,Yeah.,B|Yeah.
18,M,"so,","M|so,"
19,B,"You,","B|You,"
20,M,"but, uh.","M|but, uh."
21,B,"Yeah, in Yeah, it's really different because that's kind of the, you know, that's the chalk hills down there,  limestone hills,","B|Yeah, in Yeah, it's really different because that's kind of the, you know, that's the chalk hills down there,  limestone hills,"
22,M,Uh-huh.,M|Uh-huh.
23,B,"Yeah, except for time in service.","B|Yeah, except for time in service."
24,M,Oh.,M|Oh.
25,B,"Yeah. At, at which one?","B|Yeah. At, at which one?"
26,M,"Uh, University of Texas at Dallas.","M|Uh, University of Texas at Dallas."
27,B,"Oh, okay","B|Oh, okay"
28,M,"And so, uh, I, I'm not, I don't know, I just don't think that's, that, that that's a, that I would want to be involved in, uh.","M|And so, uh, I, I'm not, I don't know, I just don't think that's, that, that that's a, that I would want to be involved in, uh."
29,B,it's just north of me here.,B|it's just north of me here.
30,M,"Okay. So you're at, uh, Plano, right?","M|Okay. So you're at, uh, Plano, right?"
31,B,That's great.,B|That's great.
32,M,"so, it has been really fun.","M|so, it has been really fun."
33,B,"Well, yeah,","B|Well, yeah,"
34,M,but I don't know.,M|but I don't know.
35,B,"Pretty good trip. So what do you, what kind of hobbies are you in?","B|Pretty good trip. So what do you, what kind of hobbies are you in?"
36,M,"Um, well, I don't really have a lot of hobbies really, but I do like to sing and, uh, I do a lot at church.","M|Um, well, I don't really have a lot of hobbies really, but I do like to sing and, uh, I do a lot at church."
37,B,"Oh, that's great.","B|Oh, that's great."
38,M,"So, we're going to go out to the, you know, the, the farm, and just spend the night.","M|So, we're going to go out to the, you know, the, the farm, and just spend the night."
39,B,"No, kidding.","B|No, kidding."
40,M,"so, uh.","M|so, uh."
41,B,That's pretty easy substituting isn't it?,B|That's pretty easy substituting isn't it?
42,M,"Yeah, it is, and, uh.","M|Yeah, it is, and, uh."
43,B,Ooh.,B|Ooh.
44,M,and I do a lot of that too.,M|and I do a lot of that too.
45,B,That's great.,B|That's great.
46,M,"So, it is fun, and it's kind of a challenge, too.","M|So, it is fun, and it's kind of a challenge, too."
47,B,"Ooh, I love tennis too","B|Ooh, I love tennis too"
48,M,"Yeah, I do, too.","M|Yeah, I do, too."
49,B,"and I ski, ski, do you ski?","B|and I ski, ski, do you ski?"
50,M,"Yeah, I do.","M|Yeah, I do."
51,B,"Uh, that's great.","B|Uh, that's great."
52,M,"and we do a lot of camping out there. Um, we're originally from Utah, and we've done a lot, um, we went to a ski trip, which is really, we've only been here a couple of years, and then we went back to California, and, um we've gone to a few different places, and this time we're going to go to the Sequoias, which isn't too far, because we've already done that","M|and we do a lot of camping out there. Um, we're originally from Utah, and we've done a lot, um, we went to a ski trip, which is really, we've only been here a couple of years, and then we went back to California, and, um we've gone to a few different places, and this time we're going to go to the Sequoias, which isn't too far, because we've already done that"
53,B,"No, uh,","B|No, uh,"
54,M,You've never been there.,M|You've never been there.
55,B,"I've skied in Colorado and we usually go to New Mexico because it's a little cheaper, you know.","B|I've skied in Colorado and we usually go to New Mexico because it's a little cheaper, you know."
56,M,Uh-huh.,M|Uh-huh.
57,B,"I've been to Telluride which is on the west side and, uh, Copper,","B|I've been to Telluride which is on the west side and, uh, Copper,"
58,M,"Oh, I've heard of it.","M|Oh, I've heard of it."
59,B,Copper is kind of my favorite up there. Breckenridge and Keystone.,B|Copper is kind of my favorite up there. Breckenridge and Keystone.
60,M,Yes.,M|Yes.
61,B,I guess those are the only places I've skied up there.,B|I guess those are the only places I've skied up there.
62,M,"Uh-hau, uh-hue.","M|Uh-hau, uh-hue."
63,B,"Me, too. You guys, are you guys getting snow?","B|Me, too. You guys, are you guys getting snow?"
64,M,Yeah.,M|Yeah.
65,B,"Oh, gee, I heard Aspen got three feet.","B|Oh, gee, I heard Aspen got three feet."
66,M,And we're just over two weeks in.,M|And we're just over two weeks in.
67,B,Yeah.,B|Yeah.
68,M,"so I'm, I'm pretty much a die-hard fan, so.","M|so I'm, I'm pretty much a die-hard fan, so."
69,B,"I can imagine, my lord.","B|I can imagine, my lord."
70,M,"But, uh, I don't know, I just, I, I do like the, the mountains and the, and I like the city.","M|But, uh, I don't know, I just, I, I do like the, the mountains and the, and I like the city."
71,B,"Oh, super.","B|Oh, super."
72,M,"!!!% Yeah, we've got, we have a, a dog and a couple of cats.","M|!!!% Yeah, we've got, we have a, a dog and a couple of cats."
73,B,What about Utah?,B|What about Utah?
74,M,"!!!%!!?!!You!!you!!I!!They!!And you!!Okay!!What!!Did!!Yeah!!So!!Do!!Have!!Give!!Make!! Make!!It!!Oh!!We!!Well!!That!! wished!!O!!oing!!eting!!forming!!et!! Rem!!Same!!sv!!All!!One!!Two!!three!!est!!See!!Now!!Is!!The!! LINE!!!,!! FUN!!Hi!!Thank!!Nice!!There!!But!!Right!!Hey!!My!!Absolutely!!Good!! Auto!!!'!!;!!!:!! Wild!! safely!!Enjoy!!.!!This!! translated!!Your!!'!!""!!Thanks!!By!!Who!!Let!!Uh!!No!!A!!atic!!Here!!ctic!!>!!body!!Great!!Our!!Isn!!and!!it!!=!!Are!!'re!! NATO!! Hungary!!P!!Go!! Ukraine!!How!!G!! Weather!!Not!!Because!! animation!!Big!!Take!!In!!ape!!R!!oo!! Hungarian!! Pole!!Maybe!!book!!N!!He!!Holy!! Tokyo!! Mongolia!!Work!!<!!world!!ist!!Yes!!IV!!To!!BOOK!!If!!Just!! exists!!ness!!well!!ivan!! holy!! Another!!aving!! <!!husband!!Sometimes!!ual!!)!!!style!!Put!! �!! Ukrainian!!place!! Heaven!!iveness!! equality!!ial!!2017!!!/!! Set!!ERN!!ety!! Hitler!!ork!!=(!!IAL!! This!! element!!ists!! mailbox!!--!!en!!ets!!ee!! White!!eways!!list!!roup!!atter!!-!!aken!! Albania!!ty!!here!! When!!ip!!END!!ig!! AW!! decor!!work!!ired!! The!!pieces!!Next!!enton!!L!! lover!! ordinary!!'ll!! perfection!! wrap!!way!!able!!this!!w!! Polish!! deserves!!IVE!!","M|!!!%!!?!!You!!you!!I!!They!!And you!!Okay!!What!!Did!!Yeah!!So!!Do!!Have!!Give!!Make!! Make!!It!!Oh!!We!!Well!!That!! wished!!O!!oing!!eting!!forming!!et!! Rem!!Same!!sv!!All!!One!!Two!!three!!est!!See!!Now!!Is!!The!! LINE!!!,!! FUN!!Hi!!Thank!!Nice!!There!!But!!Right!!Hey!!My!!Absolutely!!Good!! Auto!!!'!!;!!!:!! Wild!! safely!!Enjoy!!.!!This!! translated!!Your!!'!!""!!Thanks!!By!!Who!!Let!!Uh!!No!!A!!atic!!Here!!ctic!!>!!body!!Great!!Our!!Isn!!and!!it!!=!!Are!!'re!! NATO!! Hungary!!P!!Go!! Ukraine!!How!!G!! Weather!!Not!!Because!! animation!!Big!!Take!!In!!ape!!R!!oo!! Hungarian!! Pole!!Maybe!!book!!N!!He!!Holy!! Tokyo!! Mongolia!!Work!!<!!world!!ist!!Yes!!IV!!To!!BOOK!!If!!Just!! exists!!ness!!well!!ivan!! holy!! Another!!aving!! <!!husband!!Sometimes!!ual!!)!!!style!!Put!! �!! Ukrainian!!place!! Heaven!!iveness!! equality!!ial!!2017!!!/!! Set!!ERN!!ety!! Hitler!!ork!!=(!!IAL!! This!! element!!ists!! mailbox!!--!!en!!ets!!ee!! White!!eways!!list!!roup!!atter!!-!!aken!! Albania!!ty!!here!! When!!ip!!END!!ig!! AW!! decor!!work!!ired!! The!!pieces!!Next!!enton!!L!! lover!! ordinary!!'ll!! perfection!! wrap!!way!!able!!this!!w!! Polish!! deserves!!IVE!!"
75,B,"Yeah, haven't either.","B|Yeah, haven't either."
76,M,"Oh, you've got to go.","M|Oh, you've got to go."
77,B,Always want to go to Canada Canada to Banff or somewhere like that,B|Always want to go to Canada Canada to Banff or somewhere like that
78,M,Uh-huh.,M|Uh-huh.
79,B,"Uh, not all of them","B|Uh, not all of them"
80,M,"Oh, I see.","M|Oh, I see."
81,B,"My, my kids are all grown.","B|My, my kids are all grown."
82,M,"Oh, they are?","M|Oh, they are?"
83,B,But my youngest son is a skier.,B|But my youngest son is a skier.
84,M,"Oh, yeah?","M|Oh, yeah?"
85,B,Uh-huh.,B|Uh-huh.
86,M,"So, I, I have to, I just have to keep the, the little one away from the other kids.","M|So, I, I have to, I just have to keep the, the little one away from the other kids."
