,Speaker,Utterance,Unified
5,B,"I mean I mean, I'm thinking of an extreme case like a serial murderer","B|I mean I mean, I'm thinking of an extreme case like a serial murderer"
6,M,"Uh, yeah.","M|Uh, yeah."
7,B,"or,","B|or,"
8,M,"Yeah, I don, I mean I don t even know what the guy's name is.","M|Yeah, I don, I mean I don t even know what the guy's name is."
9,B,"Well, for some things.","B|Well, for some things."
10,M,Yeah.,M|Yeah.
11,B,"I think for serial murder it is warranted because if a person who would do something like that in cold blood,","B|I think for serial murder it is warranted because if a person who would do something like that in cold blood,"
12,M,"Right, right.","M|Right, right."
13,B,"I mean, you can't guarantee that they wouldn't escape from prison and do it again.","B|I mean, you can't guarantee that they wouldn't escape from prison and do it again."
14,M,!!!%!!;!! Remind me of that.,M|!!!%!!;!! Remind me of that.
15,B,"And I don't think that, that rehabilitation is effective.","B|And I don't think that, that rehabilitation is effective."
16,M,No.,M|No.
17,B,"But, then, you know, I think that, that some murderers don't really warrant capital punishment. You know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who abused them","B|But, then, you know, I think that, that some murderers don't really warrant capital punishment. You know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who abused them"
18,M,Uh-hue.,M|Uh-hue.
19,B,"and I don't think, that would really warrant capital punishment.","B|and I don't think, that would really warrant capital punishment."
20,M,"Uh, I mean, I, I would think that if they had, if they, you had a lot of violent crimes, uh you know you'd, you'd want to look at that, you see how many, uh of them are still doing violent crimes.","M|Uh, I mean, I, I would think that if they had, if they, you had a lot of violent crimes, uh you know you'd, you'd want to look at that, you see how many, uh of them are still doing violent crimes."
21,B,Uh it is to a certain extent,B|Uh it is to a certain extent
22,M,"Uh,","M|Uh,"
23,B,"but I think, I don't know because,","B|but I think, I don't know because,"
24,M,Right.,M|Right.
25,B,"I think in and it, just would depend upon the circumstances and, and the extent of the abuse and, and if another alternative was available.","B|I think in and it, just would depend upon the circumstances and, and the extent of the abuse and, and if another alternative was available."
26,M,"Uh, uh-hue","M|Uh, uh-hue"
27,B,"Well, I think that would be kind of drastic punishment.","B|Well, I think that would be kind of drastic punishment."
28,M,"Yeah, I agree. I think so. I, uh.","M|Yeah, I agree. I think so. I, uh."
29,B,"And,","B|And,"
30,M,"I, I agree with you. I think, I mean, I'm, I've seen some people get, uh.","M|I, I agree with you. I think, I mean, I'm, I've seen some people get, uh."
31,B,"But, one thing, I think that if there is a chance for rehabilitation then that chance should be investigated.","B|But, one thing, I think that if there is a chance for rehabilitation then that chance should be investigated."
32,M,Uh-huh.,M|Uh-huh.
33,B,"But, like I said, if, if someone is, is just pathologically going to murder people no matter what then I think they should be eliminated from society.","B|But, like I said, if, if someone is, is just pathologically going to murder people no matter what then I think they should be eliminated from society."
34,M,Right.,M|Right.
35,B,"But,","B|But,"
36,M,"I think that, uh, you know, that, that you, you're, you have to think about it more than once, though. You have to wonder if they would be willing to pay a little more to keep somebody else in line.","M|I think that, uh, you know, that, that you, you're, you have to think about it more than once, though. You have to wonder if they would be willing to pay a little more to keep somebody else in line."
37,B,And a lot of people that are a danger to society that aren't in prison.,B|And a lot of people that are a danger to society that aren't in prison.
38,M,Right.,M|Right.
39,B,"Well, I know in North Carolina, we do have capital punishment.","B|Well, I know in North Carolina, we do have capital punishment."
40,M,Huh-uh.,M|Huh-uh.
41,B,And I'm I'm from South Carolina.,B|And I'm I'm from South Carolina.
