,Speaker,Utterance,Unified
5,M,!!!%!! Remind me.,M|!!!%!! Remind me.
6,B,"Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,","B|Uh, no, no not, no, this was, well, I am actually from Mississippi, and, so that's,"
7,M,Uh.,M|Uh.
8,B,"it, it was around there generally.","B|it, it was around there generally."
9,M,Uh-huh.,M|Uh-huh.
10,B,"Uh, that's where the family grew.","B|Uh, that's where the family grew."
11,M,"Oh, that is neat.","M|Oh, that is neat."
12,B,"Yeah, and it was not only in Mississippi, in some other places, as well,","B|Yeah, and it was not only in Mississippi, in some other places, as well,"
13,M,Uh.,M|Uh.
14,B,"so. It was, uh, it was a big deal, but, uh, they tried to, to centralize it in one spot. So, in the past couple of years they had it at a state park every year.","B|so. It was, uh, it was a big deal, but, uh, they tried to, to centralize it in one spot. So, in the past couple of years they had it at a state park every year."
15,M,Uh.,M|Uh.
16,B,"We rent a pavilion and, and do that and that's usually works out to be pretty good. And, uh, they will rent a pavilion on a weekend, and uh","B|We rent a pavilion and, and do that and that's usually works out to be pretty good. And, uh, they will rent a pavilion on a weekend, and uh"
17,M,"Oh, that's great.","M|Oh, that's great."
18,B,"I have not gone back lately. In fact, uh, this past Sunday was the, was the reunion, but I did not get to go. Uh, I have,","B|I have not gone back lately. In fact, uh, this past Sunday was the, was the reunion, but I did not get to go. Uh, I have,"
19,M,!!!%!! Remind me.,M|!!!%!! Remind me.
20,B,Not getting to go.,B|Not getting to go.
21,M,"uh, uh.","M|uh, uh."
22,B,"Uh, just, uh, the distance involved and,","B|Uh, just, uh, the distance involved and,"
23,M,What was it?,M|What was it?
24,B,"uh, just not, I have a younger daughter now and, uh, I, it's kind of hard to get her, get her there, and everything.","B|uh, just not, I have a younger daughter now and, uh, I, it's kind of hard to get her, get her there, and everything."
25,M,Yeah.,M|Yeah.
26,B,"But I am going to, to, uh, hopefully next year get to go back, cause, uh, a lot of the family has not, uh, on her side, my mother's side, has not seen, you know, my daughter, so","B|But I am going to, to, uh, hopefully next year get to go back, cause, uh, a lot of the family has not, uh, on her side, my mother's side, has not seen, you know, my daughter, so"
27,M,Uh.,M|Uh.
28,B,"I have one brother, so.","B|I have one brother, so."
29,M,"Oh, that's good.","M|Oh, that's good."
30,B,Yes.,B|Yes.
31,M,"Oh, okay.","M|Oh, okay."
32,B,"Right, yeah.","B|Right, yeah."
33,M,!!!%!! translated,M|!!!%!! translated
34,B,"Right, I, I usually see her a, couple times a year so that's no, no big thing. But, uh, I, uh, I do, I do enjoy the reunions. The only problem is that now, uh, originally when we had them, uh, they were mainly my mother's","B|Right, I, I usually see her a, couple times a year so that's no, no big thing. But, uh, I, uh, I do, I do enjoy the reunions. The only problem is that now, uh, originally when we had them, uh, they were mainly my mother's"
35,M,Uh-huh.,M|Uh-huh.
36,B,"uh, father's. My mother's father's family had quite a few, uh, brothers and sisters.","B|uh, father's. My mother's father's family had quite a few, uh, brothers and sisters."
37,M,Uh-huh.,M|Uh-huh.
38,B,"So, it was a large reunion of, of, of that group, uh, from that descendants.","B|So, it was a large reunion of, of, of that group, uh, from that descendants."
39,M,"Oh, yeah.","M|Oh, yeah."
40,B,"And, uh, a lot of those people have, and at time, you know, they all knew one another.","B|And, uh, a lot of those people have, and at time, you know, they all knew one another."
41,M,Yeah.,M|Yeah.
42,B,"And now it has gotten, uh, that, uh, a lot of those people are have, uh, have died off, or, you know, what we are left with is the, the relatives of, of, of that group.","B|And now it has gotten, uh, that, uh, a lot of those people are have, uh, have died off, or, you know, what we are left with is the, the relatives of, of, of that group."
43,M,"Oh, yeah.","M|Oh, yeah."
44,B,"And so, uh, it's not quite as close as it used to be. So, I think people feel less of a desire to really go. I know that,","B|And so, uh, it's not quite as close as it used to be. So, I think people feel less of a desire to really go. I know that,"
45,M,Yeah.,M|Yeah.
46,B,"Well, I, I just think that, uh, you know, at that when, when they were you know, the, those were all brothers and sisters a lot and or they were all in the same geographical location.","B|Well, I, I just think that, uh, you know, at that when, when they were you know, the, those were all brothers and sisters a lot and or they were all in the same geographical location."
47,M,"Uh-hau, uh.","M|Uh-hau, uh."
48,B,"You know, back around, you know, in the twenties and thirties when they were growing up, uh, you know, they were all located together, in one small community.","B|You know, back around, you know, in the twenties and thirties when they were growing up, uh, you know, they were all located together, in one small community."
49,M,Right.,M|Right.
50,B,"And as, as time grew, I mean when time went on the family grew and moved away and so forth. And now when they come together it's, it's generally, you know, like say the kids of those people who are not, you know, anywhere near one another and I do not think they feel the, the closeness that they used to be there. Which is a shame","B|And as, as time grew, I mean when time went on the family grew and moved away and so forth. And now when they come together it's, it's generally, you know, like say the kids of those people who are not, you know, anywhere near one another and I do not think they feel the, the closeness that they used to be there. Which is a shame"
51,M,"Uh, uh.","M|Uh, uh."
52,B,"but that's just how it is. My mother was complaining last year about you know, it's dwindling down every year, you know, that's just, I think that's just","B|but that's just how it is. My mother was complaining last year about you know, it's dwindling down every year, you know, that's just, I think that's just"
53,M,!!!%!! Remind me of that,M|!!!%!! Remind me of that
54,B,"Well, yeah. Yeah, that's, uh, yeah, I think that's some of it. But, you know, I have, uh, I, I, it's just the way, you know, I think society is now, is that we are not, we do not have the extensive family we used to.","B|Well, yeah. Yeah, that's, uh, yeah, I think that's some of it. But, you know, I have, uh, I, I, it's just the way, you know, I think society is now, is that we are not, we do not have the extensive family we used to."
55,M,"Uh, well, I know my mother's always worked and I know how important it is to have a family.","M|Uh, well, I know my mother's always worked and I know how important it is to have a family."
56,B,"It's more of a, you know, a smaller, smaller unit, and you know, we, we tend to try to do things, I think with our immediate family, as opposed to the extended family. Of people that we may or may not remember or know, you know, very well.","B|It's more of a, you know, a smaller, smaller unit, and you know, we, we tend to try to do things, I think with our immediate family, as opposed to the extended family. Of people that we may or may not remember or know, you know, very well."
57,M,Right. Right.,M|Right. Right.
58,B,Uh,B|Uh
59,M,"I mean, I don't know. I don, I really don't, I mean, it just seems like, uh","M|I mean, I don't know. I don, I really don't, I mean, it just seems like, uh"
60,B,"Right, it requires a lot of effort to, to, to do that sort of thing.","B|Right, it requires a lot of effort to, to, to do that sort of thing."
61,M,"Yeah, yeah, I, I agree with that. I think, uh, that, uh that, I know, uh you know, I think that it's very difficult to, uh","M|Yeah, yeah, I, I agree with that. I think, uh, that, uh that, I know, uh you know, I think that it's very difficult to, uh"
62,B,"I mean, I, I used to enjoy going, I mean I still do kind of enjoy it, but, uh, it's, it does not, it's not as many people there that I really, really enjoy seeing.","B|I mean, I, I used to enjoy going, I mean I still do kind of enjoy it, but, uh, it's, it does not, it's not as many people there that I really, really enjoy seeing."
63,M,Uh-huh.,M|Uh-huh.
64,B,"You know, I, it's going just for the sake of getting together, I think for the family. And,","B|You know, I, it's going just for the sake of getting together, I think for the family. And,"
65,M,Right.,M|Right.
66,B,"Uh, Um, um, no, not really. in that, but, then again, uh, well, I, you know, I have some aunts that, uh, I, I, I do. That's about my mother's sisters, you know,","B|Uh, Um, um, no, not really. in that, but, then again, uh, well, I, you know, I have some aunts that, uh, I, I, I do. That's about my mother's sisters, you know,"
67,M,Uh-huh.,M|Uh-huh.
68,B,"but I feel closer to them, because I kind of grew up with them. But, But, uh, as, you know, for the rest of that group, no not really.","B|but I feel closer to them, because I kind of grew up with them. But, But, uh, as, you know, for the rest of that group, no not really."
69,M,"Oh, okay.","M|Oh, okay."
70,B,"Uh, you know, and, and generally when I was growing up a lot of those people, the only time I ever saw them was at the reunion, so, uh","B|Uh, you know, and, and generally when I was growing up a lot of those people, the only time I ever saw them was at the reunion, so, uh"
71,M,"Oh, yeah.","M|Oh, yeah."
72,B,you do not really feel that that really close to them.,B|you do not really feel that that really close to them.
73,M,No.,M|No.
74,B,Uh-huh.,B|Uh-huh.
75,M,"And, uh.","M|And, uh."
76,B,Uh-huh.,B|Uh-huh.
77,M,"and, uh.","M|and, uh."
78,B,That's a good idea.,B|That's a good idea.
79,M,"So,","M|So,"
80,B,Right.,B|Right.
81,M,!!!%!! RemindMe!!,M|!!!%!! RemindMe!!
82,B,Yeah. Right.,B|Yeah. Right.
83,M,"But, uh,","M|But, uh,"
84,B,Yeah.,B|Yeah.
85,M,"so, you know, that was, that worked out pretty good.","M|so, you know, that was, that worked out pretty good."
86,B,Uh-huh.,B|Uh-huh.
87,M,"So, I am really looking forward to that.","M|So, I am really looking forward to that."
