,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"Sometimes I like the, uh the, the real hard rock type stuff.","M|Sometimes I like the, uh the, the real hard rock type stuff."
7,B,Yeah.,B|Yeah.
8,M,"And it's, it, it is kind of a, a fad, but it's fun.","M|And it's, it, it is kind of a, a fad, but it's fun."
9,B,"I grew up next door to, uh, the Richardson Symphony Orchestra leader so,","B|I grew up next door to, uh, the Richardson Symphony Orchestra leader so,"
10,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
11,B,Yeah.,B|Yeah.
12,M,!!!%!! translated,M|!!!%!! translated
13,B,"So, we used to go and listen to them all the time and, my parents still do.","B|So, we used to go and listen to them all the time and, my parents still do."
14,M,"I know, it's, it is.","M|I know, it's, it is."
15,B,"So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,","B|So, I grew up with a lot of his music, and, and what not. Plus my parents are, well, especially my dad, likes a lot of classical music and he introduced my brother and I both, to a lot of it. So,"
16,M,"!!!%!! Remind me. Well, we don't, we're not, we have not done that, but we, we plan to do it this summer.","M|!!!%!! Remind me. Well, we don't, we're not, we have not done that, but we, we plan to do it this summer."
17,B,Yeah.,B|Yeah.
18,M,Oh.,M|Oh.
19,B,Sure did.,B|Sure did.
20,M,"Yeah, and I like, I like the old country and western music,","M|Yeah, and I like, I like the old country and western music,"
21,B,"Yeah. We all went to high school together and, uh, and we're still in contact with each other.","B|Yeah. We all went to high school together and, uh, and we're still in contact with each other."
22,M,"Yeah, yeah.","M|Yeah, yeah."
23,B,"We all go back to parents' houses on the weekends, and what not so,","B|We all go back to parents' houses on the weekends, and what not so,"
24,M,"Yeah, that's true.","M|Yeah, that's true."
25,B,Oh really?,B|Oh really?
26,M,"and, uh.","M|and, uh."
27,B,It is a small world isn't it?,B|It is a small world isn't it?
28,M,It really is.,M|It really is.
29,B,"Yeah, he's a pretty nice guy.","B|Yeah, he's a pretty nice guy."
30,M,Yeah.,M|Yeah.
31,B,"Yeah, well I never I had to work for him and I never would want to work for him. So","B|Yeah, well I never I had to work for him and I never would want to work for him. So"
32,M,"Oh, really?","M|Oh, really?"
33,B,"Yeah, he sure is, he just became a grandfather.","B|Yeah, he sure is, he just became a grandfather."
34,M,Yeah.,M|Yeah.
35,B,"Uh, uh-huh. Yeah, they just had the baby's christening so,","B|Uh, uh-huh. Yeah, they just had the baby's christening so,"
36,M,"Oh, that's wonderful.","M|Oh, that's wonderful."
37,B,It was really nice so,B|It was really nice so
38,M,"Oh, I've heard it's really, it,","M|Oh, I've heard it's really, it,"
39,B,He's a little boy,B|He's a little boy
40,M,!!! Remind me of that now that you mention it,M|!!! Remind me of that now that you mention it
41,B,"I can't, it, it's a oh gosh, it's like Elijah, or something like that.","B|I can't, it, it's a oh gosh, it's like Elijah, or something like that."
42,M,"Oh, I know him.","M|Oh, I know him."
43,B,"I keep forgetting, what, what she named him.","B|I keep forgetting, what, what she named him."
44,M,"Yeah, well, I've been trying to remember what she's doing.","M|Yeah, well, I've been trying to remember what she's doing."
45,B,"His middle name is Chris, or Christopher for for her daddy,","B|His middle name is Chris, or Christopher for for her daddy,"
46,M,Uh-huh.,M|Uh-huh.
47,B,but I think it's Elijah,B|but I think it's Elijah
48,M,Uh-huh.,M|Uh-huh.
49,B,It starts with an E.,B|It starts with an E.
50,M,"Oh, okay.","M|Oh, okay."
51,B,I can't remember,B|I can't remember
52,M,"!!!%!! RemindMe!!;!!range!!find!!all!!sv!!box!!body!!type!!list!!csv!!val!!DEF!!ALT!! END!!END!! =!!!,!! 😀!! et!!roup!! 🙂!!et!!style!!ord!! LINE!!ety!!arn!! formatting!!xt!!ok!!?!!>!!--!! Auto!! ele!!ets!!Same!!eting!! exists!! This!!I!!You!!Me!You're!!And!!Have!!Did!! <!!That!!it!! whoever!!Leave!!All!!Now!!We!!It!!Okay!!The!!est!!Do!!They!!So!!ctic!!Yeah!!","M|!!!%!! RemindMe!!;!!range!!find!!all!!sv!!box!!body!!type!!list!!csv!!val!!DEF!!ALT!! END!!END!! =!!!,!! 😀!! et!!roup!! 🙂!!et!!style!!ord!! LINE!!ety!!arn!! formatting!!xt!!ok!!?!!>!!--!! Auto!! ele!!ets!!Same!!eting!! exists!! This!!I!!You!!Me!You're!!And!!Have!!Did!! <!!That!!it!! whoever!!Leave!!All!!Now!!We!!It!!Okay!!The!!est!!Do!!They!!So!!ctic!!Yeah!!"
53,B,Yes.,B|Yes.
54,M,"Okay, so what kind of music do you like?","M|Okay, so what kind of music do you like?"
55,B,"Yeah, we've heard them and, liked, liked it real well, of course","B|Yeah, we've heard them and, liked, liked it real well, of course"
56,M,!!!%!! Remind me.,M|!!!%!! Remind me.
57,B,"Um, actually one of my favorite instruments is a harpsichord.","B|Um, actually one of my favorite instruments is a harpsichord."
58,M,"Oh, really?","M|Oh, really?"
59,B,"I really like those, in fact, I had a harpsichord played at my wedding.","B|I really like those, in fact, I had a harpsichord played at my wedding."
60,M,"Oh, that's neat.","M|Oh, that's neat."
61,B,Yeah.,B|Yeah.
62,M,"Well, that's neat.","M|Well, that's neat."
