,Speaker,Utterance,Unified
5,B,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four.","B|Yeah. I have two plots, one's ten by ten and one's like fifteen by four."
6,M,Uh-huh.,M|Uh-huh.
7,B,"It's a long skinny one and,","B|It's a long skinny one and,"
8,M,!!!;!! RemindMe!!I'm trying to remember what that's called.,M|!!!;!! RemindMe!!I'm trying to remember what that's called.
9,B,"Oh, I see. Yeah. I see.","B|Oh, I see. Yeah. I see."
10,M,"and, uh.","M|and, uh."
11,B,"Right. Right. Yeah, it's nice to get out in the open air.","B|Right. Right. Yeah, it's nice to get out in the open air."
12,M,Yeah.,M|Yeah.
13,B,"And especially when the weather's not too hot or, not raining or whatever,","B|And especially when the weather's not too hot or, not raining or whatever,"
14,M,Yeah.,M|Yeah.
15,B,"but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know.","B|but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know."
16,M,Yeah. Yeah.,M|Yeah. Yeah.
17,B,"I grow a lot of things, a lot of food.","B|I grow a lot of things, a lot of food."
18,M,"Uh-hauhuh, uh-hue.","M|Uh-hauhuh, uh-hue."
19,B,"And sometimes I, I want to plant something, there's not enough room to plant. Some of those things like, uh, you know, the things that vine like, uh, cucumbers, or, uh, squash or something,  like that.  Plant one of those","B|And sometimes I, I want to plant something, there's not enough room to plant. Some of those things like, uh, you know, the things that vine like, uh, cucumbers, or, uh, squash or something,  like that.  Plant one of those"
20,M,"Uh, Uh-uh. Uh, I see. Uh.","M|Uh, Uh-uh. Uh, I see. Uh."
21,B,and it takes up your whole space,B|and it takes up your whole space
22,M,Yeah.,M|Yeah.
23,B,"Yeah. Yeah. They, they just run all over, the place, don't they,","B|Yeah. Yeah. They, they just run all over, the place, don't they,"
24,M,"Yeah, they, they're real easy to grow.","M|Yeah, they, they're real easy to grow."
25,B,Right. Right.,B|Right. Right.
26,M,"I don't know, it's, it just, I just think it's so much work, I don't, I, I'm glad I'm not the kind of person that does it, you, know,","M|I don't know, it's, it just, I just think it's so much work, I don't, I, I'm glad I'm not the kind of person that does it, you, know,"
27,B,The basics. Right. Yeah. That's what we do too.,B|The basics. Right. Yeah. That's what we do too.
28,M,"I love to do, uh, like the, the, uh, like the French doors and stuff.","M|I love to do, uh, like the, the, uh, like the French doors and stuff."
29,B,Right. Peas,B|Right. Peas
30,M,And I like to keep them for a rainy season.,M|And I like to keep them for a rainy season.
31,B,"I, I got a few peas out my garden a couple of days ago.","B|I, I got a few peas out my garden a couple of days ago."
32,M,Uh-huh.,M|Uh-huh.
33,B,"The first one, they started them indoors this time. I read it,","B|The first one, they started them indoors this time. I read it,"
34,M,Uh-huh.,M|Uh-huh.
35,B,"And so I,","B|And so I,"
36,M,"Well, it's, it was a real good movie.","M|Well, it's, it was a real good movie."
37,B,"Yeah. I, uh, I guess you can get an earlier harvest by doing that,","B|Yeah. I, uh, I guess you can get an earlier harvest by doing that,"
38,M,"Yeah, that's true.","M|Yeah, that's true."
39,B,"But, uh, sure is a heck of a lot of work.","B|But, uh, sure is a heck of a lot of work."
40,M,!!!%!!eting!! Remind me.,M|!!!%!!eting!! Remind me.
41,B,"Because you got to, watch them every day, and keep them watered","B|Because you got to, watch them every day, and keep them watered"
42,M,Yeah.,M|Yeah.
43,B,"and I, I don't think I'll do it again","B|and I, I don't think I'll do it again"
44,M,"Yeah, well, that's understandable.","M|Yeah, well, that's understandable."
45,B,"Oh, yeah. Yeah, I enjoy it. I come home from work and, and I usually say hello to wife and kids, and then go out and fiddle, you know, just walk around the yard and inspect it","B|Oh, yeah. Yeah, I enjoy it. I come home from work and, and I usually say hello to wife and kids, and then go out and fiddle, you know, just walk around the yard and inspect it"
46,M,Uh-hue,M|Uh-hue
47,B,"and the kids want to swing,","B|and the kids want to swing,"
48,M,"Sure, sure. Well, I, we've, uh, had a couple of different things. One of them was that I was trying to decide what kind of paint to buy. I had this wonderful latex paint that I just, I just had not yet used.","M|Sure, sure. Well, I, we've, uh, had a couple of different things. One of them was that I was trying to decide what kind of paint to buy. I had this wonderful latex paint that I just, I just had not yet used."
49,B,and I push them on swing.,B|and I push them on swing.
50,M,"Sure, you got to get them down.","M|Sure, you got to get them down."
51,B,And I I mow my own lawn.,B|And I I mow my own lawn.
52,M,Uh-huh.,M|Uh-huh.
53,B,"And I do, I don't have a sprinkler system. I, I don't enjoy watering.","B|And I do, I don't have a sprinkler system. I, I don't enjoy watering."
54,M,"Well, I, uh, I grew up in Nebraska, and, uh.","M|Well, I, uh, I grew up in Nebraska, and, uh."
55,B,"Especially,","B|Especially,"
56,M,"Well, that's, that, that sounds like you're, you're very good at it then.","M|Well, that's, that, that sounds like you're, you're very good at it then."
57,B,"Oh how,","B|Oh how,"
58,M,"and, uh, we've been real pleased with it.","M|and, uh, we've been real pleased with it."
59,B,Oh.,B|Oh.
60,M,"we've been in it like, I think, two years now.","M|we've been in it like, I think, two years now."
61,B,"Yeah, you can have it come on just early in the morning. And, and off by the, you know, by the time you're up and about.","B|Yeah, you can have it come on just early in the morning. And, and off by the, you know, by the time you're up and about."
62,M,Uh-huh.,M|Uh-huh.
63,B,"Yeah. I, I usually get it started for my wife","B|Yeah. I, I usually get it started for my wife"
64,M,Yeah,M|Yeah
65,B,"and I, and she moves it around ever other day.","B|and I, and she moves it around ever other day."
66,M,Uh.,M|Uh.
67,B,Uh-huh.,B|Uh-huh.
68,M,"but I, you know, I don tinker with it too much.","M|but I, you know, I don tinker with it too much."
69,B,Uh-huh. Yeah.,B|Uh-huh. Yeah.
70,M,"But, uh, I like to, uh I like the outdoors and I like having my house to look at, too.","M|But, uh, I like to, uh I like the outdoors and I like having my house to look at, too."
71,B,Uh-huh.,B|Uh-huh.
72,M,"and, uh, I didn't want to do it. I was tired of it.","M|and, uh, I didn't want to do it. I was tired of it."
73,B,"Yeah. Sometimes I wish I could get one of these, uh, chemical services to come, out and spray for weeds, and fertilize, and all that and take that one step out of .","B|Yeah. Sometimes I wish I could get one of these, uh, chemical services to come, out and spray for weeds, and fertilize, and all that and take that one step out of ."
74,M,"Yeah, and I don't know if you have that in your area. We have a real strict no smoking policy.","M|Yeah, and I don't know if you have that in your area. We have a real strict no smoking policy."
75,B,"But, uh, they want too much money.","B|But, uh, they want too much money."
76,M,"Uh, well, it's a problem that we've got here that if, if, you know, if we don't, we don tinker with the, the system, uh.","M|Uh, well, it's a problem that we've got here that if, if, you know, if we don't, we don tinker with the, the system, uh."
77,B,Yeah.,B|Yeah.
78,M,"And, uh.","M|And, uh."
79,B,Right. Right. But it's still be quite a bit cheaper to do it yourself.,B|Right. Right. But it's still be quite a bit cheaper to do it yourself.
80,M,"Oh, yeah, it's a lot cheaper.","M|Oh, yeah, it's a lot cheaper."
81,B,"Right and the weed come up,","B|Right and the weed come up,"
82,M,"Yeah. And, uh,","M|Yeah. And, uh,"
83,B,and all of a sudden you've got to do something else.,B|and all of a sudden you've got to do something else.
84,M,Yeah.,M|Yeah.
85,B,Yeah.,B|Yeah.
86,M,"But, uh, I mean, I, I've had, I think, uh a couple of good ideas in the paper, and I'm not one of them,","M|But, uh, I mean, I, I've had, I think, uh a couple of good ideas in the paper, and I'm not one of them,"
87,B,"Well, if you,  enjoy it too, you know, you, you can get out in the morning when, before it gets hot and, and do it and stuff, when you only have to,","B|Well, if you,  enjoy it too, you know, you, you can get out in the morning when, before it gets hot and, and do it and stuff, when you only have to,"
88,M,Uh-huh.,M|Uh-huh.
89,B,Right.,B|Right.
90,M,so.,M|so.
91,B,"When the days start getting a little longer, you know, you can, I can start doing it in the evening after work.","B|When the days start getting a little longer, you know, you can, I can start doing it in the evening after work."
92,M,Uh-huh.,M|Uh-huh.
93,B,"When they, when they switch to, switch,","B|When they, when they switch to, switch,"
94,M,Yeah.,M|Yeah.
95,B,"when we get an hour more,","B|when we get an hour more,"
96,M,"Uh,","M|Uh,"
97,B,when they rollback an hour.,B|when they rollback an hour.
98,M,"Yeah, I know.","M|Yeah, I know."
99,B,I don't know.,B|I don't know.
100,M,Okay.,M|Okay.
101,B,I really don't know. It just seems like I here it on the news the day before.,B|I really don't know. It just seems like I here it on the news the day before.
102,M,Yeah.,M|Yeah.
103,B,"And, uh, I, I think it's coming up here soon.","B|And, uh, I, I think it's coming up here soon."
104,M,Uh-huh.,M|Uh-huh.
105,B,Yeah. Yeah.,B|Yeah. Yeah.
106,M,"It's, uh.","M|It's, uh."
107,B,"Are you having any trouble with bugs in, in your garden?","B|Are you having any trouble with bugs in, in your garden?"
108,M,"Um, I'm, I've had some, some pretty, I don't know what kind of grass they are, but I've got a pretty good size porch, and, uh it's got, it's just about seventeen by twenty.","M|Um, I'm, I've had some, some pretty, I don't know what kind of grass they are, but I've got a pretty good size porch, and, uh it's got, it's just about seventeen by twenty."
109,B,Uh-huh.,B|Uh-huh.
110,M,I use about three times as much as I should.,M|I use about three times as much as I should.
111,B,"Right. Right. I, I, it seems like they come in spurts.","B|Right. Right. I, I, it seems like they come in spurts."
112,M,"Yeah, they do.","M|Yeah, they do."
113,B,One year I didn't put anything on and I didn't have any problems.,B|One year I didn't put anything on and I didn't have any problems.
114,M,Yeah.,M|Yeah.
115,B,"Next year I was planting some broccoli and, and some of those, they're called cabbage, cabbage loppers, or whatever.","B|Next year I was planting some broccoli and, and some of those, they're called cabbage, cabbage loppers, or whatever."
116,M,"Oh, I know, I've seen those.","M|Oh, I know, I've seen those."
117,B,"They were just covered with them,","B|They were just covered with them,"
118,M,Uh.,M|Uh.
119,B,"I mean, I went up, I didn't go out there for about three days, you know, because I, and I went out there one day and the plant was nothing left but a stem,","B|I mean, I went up, I didn't go out there for about three days, you know, because I, and I went out there one day and the plant was nothing left but a stem,"
120,M,"Oh, no.","M|Oh, no."
121,B,they devoured it that quickly.,B|they devoured it that quickly.
122,M,"Yeah, that's right, that, that was a really good movie.","M|Yeah, that's right, that, that was a really good movie."
123,B,"And, they, they, have a, you, a good appetite","B|And, they, they, have a, you, a good appetite"
124,M,Right.,M|Right.
125,B,"And they would, you know, I, I picked off like twenty of them and,","B|And they would, you know, I, I picked off like twenty of them and,"
126,M,Uh-huh.,M|Uh-huh.
127,B,yeah.,B|yeah.
128,M,"Yeah, and they just, they just kill everything, everything.","M|Yeah, and they just, they just kill everything, everything."
129,B,"They got that, uh, what is that safer soap, uh, B T spray this, year.","B|They got that, uh, what is that safer soap, uh, B T spray this, year."
130,M,"Yeah, that's what it's called.","M|Yeah, that's what it's called."
131,B,"And I've been watching them every day and I've, and I haven't seen any signs yet. So, if I see any signs I'm going to spray them,","B|And I've been watching them every day and I've, and I haven't seen any signs yet. So, if I see any signs I'm going to spray them,"
132,M,"Uh, yeah.","M|Uh, yeah."
133,B,"and, uh,","B|and, uh,"
134,M,"Well, that's, that, that is, that would be a good idea.","M|Well, that's, that, that is, that would be a good idea."
135,B,Right.,B|Right.
136,M,"And it's like, uh-huh.","M|And it's like, uh-huh."
137,B,"Well, the good stuff. Right.","B|Well, the good stuff. Right."
138,M,!!!%!! Remind me.!! translated!! translate!!if!! remind me!!ety!! translation!!two!!sv!!All!!all!!you!!?!!body!!They!!You!!It!!That!!Yeah!!We!!Well!!And!!Okay!!Do!! make!! presents!!I!!One!!Did!!Oh!!Yes!!Have!!,M|!!!%!! Remind me.!! translated!! translate!!if!! remind me!!ety!! translation!!two!!sv!!All!!all!!you!!?!!body!!They!!You!!It!!That!!Yeah!!We!!Well!!And!!Okay!!Do!! make!! presents!!I!!One!!Did!!Oh!!Yes!!Have!!
139,B,"Right. Yeah, my backyard is, uh, is sloping so I built a box up, you know had to build the one, the low side up.","B|Right. Yeah, my backyard is, uh, is sloping so I built a box up, you know had to build the one, the low side up."
140,M,Uh-huh.,M|Uh-huh.
141,B,"And, uh, I had sandy loam hauled in. I had a dump truck come and dump it.","B|And, uh, I had sandy loam hauled in. I had a dump truck come and dump it."
142,M,"Oh, no.","M|Oh, no."
143,B,"On my driveway, I guess, that's what they do and then, I had to wheel barrow it in.","B|On my driveway, I guess, that's what they do and then, I had to wheel barrow it in."
144,M,"Oh, I see.","M|Oh, I see."
145,B,"But, uh, you know, you can improve your own soil there","B|But, uh, you know, you can improve your own soil there"
146,M,"Uh, yeah.","M|Uh, yeah."
147,B,"but the Texas soil isn't the greatest, gardening soil.","B|but the Texas soil isn't the greatest, gardening soil."
148,M,"Uh, I'm not sure what the soil is like down there.","M|Uh, I'm not sure what the soil is like down there."
149,B,"Right. And you know, if I, I didn't wait five years for it to be good enough grow you know what I mean","B|Right. And you know, if I, I didn't wait five years for it to be good enough grow you know what I mean"
150,M,Yeah.,M|Yeah.
151,B,"Uh-huh. Do you have, do you have a rotor tiller?","B|Uh-huh. Do you have, do you have a rotor tiller?"
152,M,"No, I don't, but I do have one at work, and I have been wanting to get one at home, and, and so I thought, well, I'll just go ahead and get one and see what it looks like, you don't have to do that much work.","M|No, I don't, but I do have one at work, and I have been wanting to get one at home, and, and so I thought, well, I'll just go ahead and get one and see what it looks like, you don't have to do that much work."
153,B,"Small enough, you have a, just do it by hand?","B|Small enough, you have a, just do it by hand?"
154,M,Yeah.,M|Yeah.
155,B,Yeah.,B|Yeah.
156,M,How big is it?,M|How big is it?
157,B,Yeah. Yeah.,B|Yeah. Yeah.
158,M,"But, uh,","M|But, uh,"
159,B,"Yeah. I'd like to get one of these little small ones, that you see in all these gardening magazines.","B|Yeah. I'd like to get one of these little small ones, that you see in all these gardening magazines."
160,M,"Uh-huh. Yeah, I, I'm not really into that too much. I'm more into the crafts and stuff.","M|Uh-huh. Yeah, I, I'm not really into that too much. I'm more into the crafts and stuff."
161,B,"And it weighs twenty pounds or, something like that.","B|And it weighs twenty pounds or, something like that."
162,M,"Oh, that's great.","M|Oh, that's great."
