,Speaker,Utterance,Unified
5,B,"Yes, we do practice capital punishment, but the nature of the, uh, courts and the appeals and the stays and all that means that it's a very long haul before anybody's ever executed.","B|Yes, we do practice capital punishment, but the nature of the, uh, courts and the appeals and the stays and all that means that it's a very long haul before anybody's ever executed."
6,M,Uh-huh.,M|Uh-huh.
7,B,"Yeah. And then, I was reading in the paper just this morning, it's interesting because I had forgotten, I guess, that I wrote this little topic down, that it costs more to execute somebody than it does to keep them. Because of all the costs of the appeals and all that you know.","B|Yeah. And then, I was reading in the paper just this morning, it's interesting because I had forgotten, I guess, that I wrote this little topic down, that it costs more to execute somebody than it does to keep them. Because of all the costs of the appeals and all that you know."
8,M,"Right, right.","M|Right, right."
9,B,"Well, I think capital punishment is supposed to be primarily a deterrent to other people. You know, who would see it.","B|Well, I think capital punishment is supposed to be primarily a deterrent to other people. You know, who would see it."
10,M,Right.,M|Right.
11,B,"Yeah, but I'm not sure how successful that is.","B|Yeah, but I'm not sure how successful that is."
12,M,"I think it's mostly a deterrent, but, uh.","M|I think it's mostly a deterrent, but, uh."
13,B,"Quicker  maybe, yeah.","B|Quicker  maybe, yeah."
14,M,"But, I, I guess it would have to be expedient.","M|But, I, I guess it would have to be expedient."
15,B,"Uh-huh. What, what kind of work do you do?","B|Uh-huh. What, what kind of work do you do?"
16,M,"Uh, I work at a university.","M|Uh, I work at a university."
17,B,"Um, well, see, I'm a school principal.","B|Um, well, see, I'm a school principal."
18,M,Uh.,M|Uh.
19,B,Elementary school.,B|Elementary school.
20,M,"Oh, okay.","M|Oh, okay."
21,B,And in a very poor section of town with predominantly Anglo kids. And I see kids already that are going to be criminals in spite of everything we can do,B|And in a very poor section of town with predominantly Anglo kids. And I see kids already that are going to be criminals in spite of everything we can do
22,M,Uh-huh. Uh-hum.,M|Uh-huh. Uh-hum.
23,B,"and, see, I'm afraid I think if we would take the equivalent amount of money and invest it in young people, that, I mean, course, you couldn't do that because you got to do something with the ones that are already there","B|and, see, I'm afraid I think if we would take the equivalent amount of money and invest it in young people, that, I mean, course, you couldn't do that because you got to do something with the ones that are already there"
24,M,Uh-huh.,M|Uh-huh.
25,B,"but I think we would make a bigger investment in kids, we'd have fewer decisions to make. Down the road, you know.","B|but I think we would make a bigger investment in kids, we'd have fewer decisions to make. Down the road, you know."
26,M,Yeah.,M|Yeah.
27,B,"Oh, yeah.","B|Oh, yeah."
28,M,"uh, the, the school system in Dallas is so rundown, and, you just can't seem to get around the system.","M|uh, the, the school system in Dallas is so rundown, and, you just can't seem to get around the system."
29,B,Well I'm not talking about just in the school system.,B|Well I'm not talking about just in the school system.
30,M,"Right, right.","M|Right, right."
31,B,"See, I'm talking about, like, in, in, uh, I'm afraid I think that there are kids who just ought to be taken out of their homes and reared. Uh, I know the institutions don't work that well, but a bad day because I all these kids through my office. I have a school of five hundred and thirty-seven kids.","B|See, I'm talking about, like, in, in, uh, I'm afraid I think that there are kids who just ought to be taken out of their homes and reared. Uh, I know the institutions don't work that well, but a bad day because I all these kids through my office. I have a school of five hundred and thirty-seven kids."
32,M,Uh-huh.,M|Uh-huh.
33,B,"Five hundred of them are good, solid kids and I have the same thirty-seven in my office every day.","B|Five hundred of them are good, solid kids and I have the same thirty-seven in my office every day."
34,M,Yeah.,M|Yeah.
35,B,And a lot of their parents are totally irresponsible. Some of them in the penal system.,B|And a lot of their parents are totally irresponsible. Some of them in the penal system.
36,M,Yeah.,M|Yeah.
37,B,"And, you know, you just see those kids going down the road. Now, not all of them will commit offenses that have to do with capital punishment, but some of them have already been in youth centers. And that kind of thing,","B|And, you know, you just see those kids going down the road. Now, not all of them will commit offenses that have to do with capital punishment, but some of them have already been in youth centers. And that kind of thing,"
38,M,Uh-huh.,M|Uh-huh.
39,B,"and if we had something to do before they get to be full-blown adult criminals, and I'm not talking about necessarily in the school system, I'm not sure that the school system should be the agent of all the social action.","B|and if we had something to do before they get to be full-blown adult criminals, and I'm not talking about necessarily in the school system, I'm not sure that the school system should be the agent of all the social action."
40,M,Uh-huh.,M|Uh-huh.
41,B,"I think that's one reason we have problems in schools, uh, and some of them are our problems, but a lot of it's because everything society wants, we are supposed to do.","B|I think that's one reason we have problems in schools, uh, and some of them are our problems, but a lot of it's because everything society wants, we are supposed to do."
42,M,Yeah.,M|Yeah.
43,B,"But that's another subject but,","B|But that's another subject but,"
44,M,"Yeah, I think it's a, it's, it really is a problem.","M|Yeah, I think it's a, it's, it really is a problem."
45,B,"Anyway, I dealt with two or three kids today that are going to end up where somebody has, making a decision what to do with them.","B|Anyway, I dealt with two or three kids today that are going to end up where somebody has, making a decision what to do with them."
46,M,Yeah.,M|Yeah.
47,B,"Uh-huh. I don't, I don't know that there is an easy solution, but if you could find a way to prevent some of it, and I'm not sure what it would be. It would be money better spent than,","B|Uh-huh. I don't, I don't know that there is an easy solution, but if you could find a way to prevent some of it, and I'm not sure what it would be. It would be money better spent than,"
48,M,Yeah.,M|Yeah.
49,B,do you know it costs more to keep an inmate on death row than it does to send a kid to Harvard? That's true.,B|do you know it costs more to keep an inmate on death row than it does to send a kid to Harvard? That's true.
50,M,"No, I'm sure it's not.","M|No, I'm sure it's not."
51,B,"Statistically, that's true.","B|Statistically, that's true."
52,M,Yeah.,M|Yeah.
53,B,Uh-huh.,B|Uh-huh.
54,M,but I think it would be an appropriate punishment.,M|but I think it would be an appropriate punishment.
55,B,Are you for it?,B|Are you for it?
56,M,I am for it.,M|I am for it.
57,B,I'm for it in  in some cases.,B|I'm for it in  in some cases.
58,M,I don't know.,M|I don't know.
59,B,Yeah.,B|Yeah.
60,M,and I think it's important that we decide what we want to do.,M|and I think it's important that we decide what we want to do.
61,B,What kind of crimes would you use it for?,B|What kind of crimes would you use it for?
62,M,"Well, I think it would be pretty severe, you know, you'd have to be a little bit dense to understand.","M|Well, I think it would be pretty severe, you know, you'd have to be a little bit dense to understand."
63,B,Uh-huh.,B|Uh-huh.
64,M,"I think there should be some statute of limitations on, uh, appeals.","M|I think there should be some statute of limitations on, uh, appeals."
65,B,"I, I would consider it for sexual abuse of children, on going. You know, not one instance, but perpetual abusers of children.","B|I, I would consider it for sexual abuse of children, on going. You know, not one instance, but perpetual abusers of children."
66,M,Uh.,M|Uh.
67,B,"Well, you know, somebody elected that recently.","B|Well, you know, somebody elected that recently."
68,M,Uh-uh. Yeah.,M|Uh-uh. Yeah.
