,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"and they have one for the homeless and one for, uh for the regular people.","M|and they have one for the homeless and one for, uh for the regular people."
7,B,Right.,B|Right.
8,M,"so,","M|so,"
9,B,"Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers.","B|Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers."
10,M,Uh-oh.,M|Uh-oh.
11,B,"So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place","B|So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place"
12,M,Yeah.,M|Yeah.
13,B,"Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through.","B|Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through."
14,M,"Oh, I see.","M|Oh, I see."
15,B,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know.","B|Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know."
16,M,Yeah.,M|Yeah.
17,B,"Uh, so I guess that's one option.","B|Uh, so I guess that's one option."
18,M,But I think that's a bigger waste.,M|But I think that's a bigger waste.
19,B,"I guess one thing they're working on now is recycling plastics too. Like, uh","B|I guess one thing they're working on now is recycling plastics too. Like, uh"
20,M,Uh-huh.,M|Uh-huh.
21,B,"have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?","B|have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?"
22,M,"Yeah, they've started to do that.","M|Yeah, they've started to do that."
23,B,"Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler.","B|Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler."
24,M,"Uh,","M|Uh,"
25,B,"Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is.","B|Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is."
26,M,"!!!!,!!You're kidding.","M|!!!!,!!You're kidding."
27,B,"So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess.","B|So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess."
28,M,"!!!!,!!iful!!","M|!!!!,!!iful!!"
29,B,Right.,B|Right.
30,M,"and, uh.","M|and, uh."
31,B,Where does your friend go to to recycle?,B|Where does your friend go to to recycle?
32,M,"Uh, he goes to Garland High, and he, he has a recycling center, but it's not big enough for, uh","M|Uh, he goes to Garland High, and he, he has a recycling center, but it's not big enough for, uh"
33,B,Uh-huh.,B|Uh-huh.
34,M,"but she also, uh.","M|but she also, uh."
35,B,Yeah.,B|Yeah.
36,M,"But, uh.","M|But, uh."
37,B,Yeah.,B|Yeah.
38,M,"But, uh, I don't know, I guess, I've kind of gotten used to it and I don, I mean, I haven't, I never tried to, uh","M|But, uh, I don't know, I guess, I've kind of gotten used to it and I don, I mean, I haven't, I never tried to, uh"
39,B,"I guess that's how it gets passed on. You know, when one person, you hear  from another person","B|I guess that's how it gets passed on. You know, when one person, you hear  from another person"
40,M,"Yeah, yeah.","M|Yeah, yeah."
41,B,"and then, uh, and then you, and then you pass it on.","B|and then, uh, and then you, and then you pass it on."
42,M,"Yeah, yeah.","M|Yeah, yeah."
43,B,"It seems to be catching on, uh, slowly but surely, I guess","B|It seems to be catching on, uh, slowly but surely, I guess"
44,M,"Yeah, I know. I, I, uh.","M|Yeah, I know. I, I, uh."
45,B,Uh-huh.,B|Uh-huh.
46,M,"He's, he's a little boy with a, with a beard and a beard.","M|He's, he's a little boy with a, with a beard and a beard."
47,B,"Uh-huh. Wow, that's cute. That's neat, yeah. When you,","B|Uh-huh. Wow, that's cute. That's neat, yeah. When you,"
48,M,"So he's, uh","M|So he's, uh"
49,B,"Well, when you start early, I guess,","B|Well, when you start early, I guess,"
