,Speaker,Utterance,Unified
5,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
6,M,"!!!%!! RemindMe!!clamation!!;!!et!!sv!!!,!!eting!!","M|!!!%!! RemindMe!!clamation!!;!!et!!sv!!!,!!eting!!"
7,B,okay.,B|okay.
8,M,"But we have, uh, a three bedroom house and it's, uh it's pretty nice. I like it.","M|But we have, uh, a three bedroom house and it's, uh it's pretty nice. I like it."
9,B,Uh-huh. Right.,B|Uh-huh. Right.
10,M,and you don tinker with them too much.,M|and you don tinker with them too much.
11,B,Huh. Uh-huh.,B|Huh. Uh-huh.
12,M,"And I don tinker with them too much, you're right, I, I don'm don't know, maybe I don'm don taker up for the tests.","M|And I don tinker with them too much, you're right, I, I don'm don't know, maybe I don'm don taker up for the tests."
13,B,"That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.","B|That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something."
14,M,Yeah.,M|Yeah.
15,B,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money.","B|Yeah, you think, well, I don't have it now but payday will come and then I'll have the money."
16,M,Right.,M|Right.
17,B,"But that's probably paying for things that were still owed from last time,","B|But that's probably paying for things that were still owed from last time,"
18,M,Yeah.,M|Yeah.
19,B,Yes.,B|Yes.
20,M,Yeah.,M|Yeah.
21,B,Uh-huh.,B|Uh-huh.
22,M,and I just couldn't do it.,M|and I just couldn't do it.
23,B,Uh-huh.,B|Uh-huh.
24,M,"and, uh","M|and, uh"
25,B,Huh.,B|Huh.
26,M,"So she's, you're right, she can't do much for herself, so.","M|So she's, you're right, she can't do much for herself, so."
27,B,Right. Besides the fact that how much interest you pay and then this ...,B|Right. Besides the fact that how much interest you pay and then this ...
28,M,!!! Remind me!! remind me! Reminder!!et!!ety!!clamation!!,M|!!! Remind me!! remind me! Reminder!!et!!ety!!clamation!!
29,B,"Yeah, this thing that you thought you got on sale, by the time you get done paying with that with all the finance charges because you pay it off over a long period of time, you've spent a heck of a lot of money on that thing.","B|Yeah, this thing that you thought you got on sale, by the time you get done paying with that with all the finance charges because you pay it off over a long period of time, you've spent a heck of a lot of money on that thing."
30,M,"Right and, and it's just, it's really not, it really isn't.","M|Right and, and it's just, it's really not, it really isn't."
31,B,Uh-huh.,B|Uh-huh.
32,M,"and it was really a nice little card, but it was like, you know, we could have paid it off the next, you, you get one or two more months and it would have been better but,","M|and it was really a nice little card, but it was like, you know, we could have paid it off the next, you, you get one or two more months and it would have been better but,"
33,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
34,M,"so, it's, it is kind of a pain, but it is a pain.","M|so, it's, it is kind of a pain, but it is a pain."
35,B,Uh-huh.,B|Uh-huh.
36,M,so it's really not that big of a deal.,M|so it's really not that big of a deal.
37,B,Huh.,B|Huh.
38,M,"So, you don, you're paying a lot of money for your, your business.","M|So, you don, you're paying a lot of money for your, your business."
39,B,Service charge you mean?,B|Service charge you mean?
40,M,Yeah.,M|Yeah.
41,B,"Yearly fee, yeah.","B|Yearly fee, yeah."
42,M,"Yeah, I was going to say, yeah, it's, it, it costs less, but it's more convenient, and I like that.","M|Yeah, I was going to say, yeah, it's, it, it costs less, but it's more convenient, and I like that."
43,B,"Oh, you get that stuff in the mail all the time.","B|Oh, you get that stuff in the mail all the time."
44,M,"Yeah, it's, it is.","M|Yeah, it's, it is."
45,B,"What I really hate in the mail is like for the credit cards that I do have still, that they send you these things that look like checks,","B|What I really hate in the mail is like for the credit cards that I do have still, that they send you these things that look like checks,"
46,M,Uh-huh.,M|Uh-huh.
47,B,"and they say, hey, you know, two thousand dollars, you know, free to you kind of thing, you know, all you got to do is go cash those things and you've got a short term loan. I hate it,","B|and they say, hey, you know, two thousand dollars, you know, free to you kind of thing, you know, all you got to do is go cash those things and you've got a short term loan. I hate it,"
48,M,Yeah.,M|Yeah.
49,B,I can't believe they have the nerve to do that.,B|I can't believe they have the nerve to do that.
50,M,"Well, I know. I know, I mean, I don't know if I'd want to send my kids to college","M|Well, I know. I know, I mean, I don't know if I'd want to send my kids to college"
51,B,Uh-huh.,B|Uh-huh.
52,M,"and then, you get a little bit more money for it, you don't have to spend that much time with her.","M|and then, you get a little bit more money for it, you don't have to spend that much time with her."
53,B,Uh-huh.,B|Uh-huh.
54,M,"But, uh.","M|But, uh."
55,B,Uh-huh.,B|Uh-huh.
56,M,"it's something that, uh","M|it's something that, uh"
57,B,Yeah.,B|Yeah.
58,M,so.,M|so.
59,B,"Yeah, I think it's, it's somewhat a, uh, symptom of our, me generation and that, we think we need all these things and I think my parents always, you know, did without or saved up to, you know, buy things and we consider that so many of these things we just have to have, you know, like when I first got my apartment and I was setting it up I did try to economize some but, you know, I was just like, well, I have to have it all furnished and I have to have all of my kitchen setup and you don't, you know, do without too much and, you know, that's how I got started kind of with setting up a household all up, you know, it kind of like, in the short amount of time. You know, you just have to have these things just, you know, have them at home, have to have them at my own place and that's, you know, a big expenditure to start, um, buying all these things that you think or, or have to have and actually they're kind of luxuries or you should save up slowly and keep buying them and not just rush out and furnish the whole place,  you know, going in one big swoop, save up and then buy it.","B|Yeah, I think it's, it's somewhat a, uh, symptom of our, me generation and that, we think we need all these things and I think my parents always, you know, did without or saved up to, you know, buy things and we consider that so many of these things we just have to have, you know, like when I first got my apartment and I was setting it up I did try to economize some but, you know, I was just like, well, I have to have it all furnished and I have to have all of my kitchen setup and you don't, you know, do without too much and, you know, that's how I got started kind of with setting up a household all up, you know, it kind of like, in the short amount of time. You know, you just have to have these things just, you know, have them at home, have to have them at my own place and that's, you know, a big expenditure to start, um, buying all these things that you think or, or have to have and actually they're kind of luxuries or you should save up slowly and keep buying them and not just rush out and furnish the whole place,  you know, going in one big swoop, save up and then buy it."
60,M,"Uh-uh. Yeah, that is right.","M|Uh-uh. Yeah, that is right."
61,B,"But we're not into that. We're into like, have to have it all now.","B|But we're not into that. We're into like, have to have it all now."
62,M,That's right.,M|That's right.
63,B,"Well, we're geared to that. We're like, okay, like I want a living room set. And instead of sitting back and, and going, okay, well, it's going to cost maybe a thousand dollars, two thousand dollars and I'll save for two years,","B|Well, we're geared to that. We're like, okay, like I want a living room set. And instead of sitting back and, and going, okay, well, it's going to cost maybe a thousand dollars, two thousand dollars and I'll save for two years,"
64,M,Yeah.,M|Yeah.
65,B,"people go, oh, well, I'll just go buy it, put it on credit and they'll pay it off.","B|people go, oh, well, I'll just go buy it, put it on credit and they'll pay it off."
66,M,Right.,M|Right.
67,B,"People aren't tuned in to like saving for it and then buying it, they just put it on a charge card, put it on account, and then pay off the bill because they want it now.","B|People aren't tuned in to like saving for it and then buying it, they just put it on a charge card, put it on account, and then pay off the bill because they want it now."
68,M,Right.,M|Right.
69,B,It's always have to have it now.,B|It's always have to have it now.
70,M,Yeah.,M|Yeah.
71,B,"no, no, but I have had some times when I've had some pretty good balances on there and, uh, you know, I finally, you know, paid them all off and thought this is, you know, kind of nonsense. So, we don't, uh, have big balances on them at, all now we're, we're, you know, we, I use it occasionally but I pay it right off. We're ...","B|no, no, but I have had some times when I've had some pretty good balances on there and, uh, you know, I finally, you know, paid them all off and thought this is, you know, kind of nonsense. So, we don't, uh, have big balances on them at, all now we're, we're, you know, we, I use it occasionally but I pay it right off. We're ..."
72,M,Yeah.,M|Yeah.
73,B,"Yeah, you learn the, you know, the hard way, you hate paying all that interest and I've never been one to itemize on my income, tax and never had enough to itemize and so it's just a big chunk of money and you realize that you're not buying anything on sale your paying, so much more for that item, because you've got finance charge and the cost of having that card every year which is what, forty dollars sometimes just to have the card.","B|Yeah, you learn the, you know, the hard way, you hate paying all that interest and I've never been one to itemize on my income, tax and never had enough to itemize and so it's just a big chunk of money and you realize that you're not buying anything on sale your paying, so much more for that item, because you've got finance charge and the cost of having that card every year which is what, forty dollars sometimes just to have the card."
74,M,Uh-huh.,M|Uh-huh.
75,B,"That's, a lot of money that you went to buy this item.","B|That's, a lot of money that you went to buy this item."
76,M,"Oh, yeah.","M|Oh, yeah."
77,B,"And then you never feel like you've got anything to to put into savings or anything, you're always just paying bills, paying bills, you know, you don't feel that you have any extra to save. And I hate, I hate living paycheck to paycheck. I like to have a little there, you know, that I can, save so I can feel that, you know, if something comes up I've got the money to pay for it, .","B|And then you never feel like you've got anything to to put into savings or anything, you're always just paying bills, paying bills, you know, you don't feel that you have any extra to save. And I hate, I hate living paycheck to paycheck. I like to have a little there, you know, that I can, save so I can feel that, you know, if something comes up I've got the money to pay for it, ."
