,Speaker,Utterance,Unified
5,B,We were there for ten days.,B|We were there for ten days.
6,M,!!!%,M|!!!%
7,B,"Yeah, yes. So where have you been?","B|Yeah, yes. So where have you been?"
8,M,I've been to Kauai.,M|I've been to Kauai.
9,B,Morocco. Really.,B|Morocco. Really.
10,M,"yeah, it's, it was a very, very, uh, wealthy country, but it's very different from what I'd seen before.","M|yeah, it's, it was a very, very, uh, wealthy country, but it's very different from what I'd seen before."
11,B,"No kidding. what, what, did you just decide to go there or,","B|No kidding. what, what, did you just decide to go there or,"
12,M,"Well, I, I went to Mexico City, and then I was able to get a job there.","M|Well, I, I went to Mexico City, and then I was able to get a job there."
13,B,Uh-huh.,B|Uh-huh.
14,M,"and so we went there, and we took a book with him and, uh, he was, he had a, uh a little notebook and a, a, and a map of France","M|and so we went there, and we took a book with him and, uh, he was, he had a, uh a little notebook and a, a, and a map of France"
15,B,Uh-huh.,B|Uh-huh.
16,M,"but it's very, very different from the, uh uh, uh","M|but it's very, very different from the, uh uh, uh"
17,B,Yeah. Oh I'm sure it was wonderful.,B|Yeah. Oh I'm sure it was wonderful.
18,M,"Uh, I was there a couple of years ago for Christmas and, uh.","M|Uh, I was there a couple of years ago for Christmas and, uh."
19,B,Uh-huh.,B|Uh-huh.
20,M,"And, uh, we, it was a lot of fun.","M|And, uh, we, it was a lot of fun."
21,B,Was it hot?,B|Was it hot?
22,M,Yeah.,M|Yeah.
23,B,Really?,B|Really?
24,M,"Yeah, it was really, uh.","M|Yeah, it was really, uh."
25,B,"Uh-huh. Uh-huh. I was born in Saudi Arabia and, uh, when my father worked there we, they used to travel quite a bit, all around you know, in, in Europe and whatnot,","B|Uh-huh. Uh-huh. I was born in Saudi Arabia and, uh, when my father worked there we, they used to travel quite a bit, all around you know, in, in Europe and whatnot,"
26,M,Yeah.,M|Yeah.
27,B,"but I was very young so I don't remember that and, I was three when we moved back here.","B|but I was very young so I don't remember that and, I was three when we moved back here."
28,M,Yeah.,M|Yeah.
29,B,So I don't remember but we have all these wonderful pictures of all these great places that they have been,B|So I don't remember but we have all these wonderful pictures of all these great places that they have been
30,M,"Uh, uh-hue.","M|Uh, uh-hue."
31,B,"and that I was when I was a baby but so, Morocco I think would be wonderful because that's, you know, that's, that area of the world I think would be great.","B|and that I was when I was a baby but so, Morocco I think would be wonderful because that's, you know, that's, that area of the world I think would be great."
32,M,"Uh, uh-hope so.","M|Uh, uh-hope so."
33,B,Uh-huh.,B|Uh-huh.
34,M,"and they'd just run off the, the river, into the desert, you never know what's coming","M|and they'd just run off the, the river, into the desert, you never know what's coming"
35,B,Yeah.,B|Yeah.
36,M,"you could just go in and, and sit down and have a good meal and, you, you're not missing anything","M|you could just go in and, and sit down and have a good meal and, you, you're not missing anything"
37,B,Uh-huh.,B|Uh-huh.
38,M,"but I think the best thing about the paper work is that you can go back and, and pick up the pieces and get it the next day.","M|but I think the best thing about the paper work is that you can go back and, and pick up the pieces and get it the next day."
39,B,Really.,B|Really.
40,M,"So, I think that's what we did.","M|So, I think that's what we did."
41,B,"We, we found that in Jamaica. It was the same way, that people would come up and try and sell you, well try and sell drugs and things like that","B|We, we found that in Jamaica. It was the same way, that people would come up and try and sell you, well try and sell drugs and things like that"
42,M,Uh-uh. Uh-hue.,M|Uh-uh. Uh-hue.
43,B,"but they, they were so destitute and I guess they, they make all their money on tourism and, and they would come up and ask you, you know, if, if you want to buy different things and really, after awhile it really gets annoying,","B|but they, they were so destitute and I guess they, they make all their money on tourism and, and they would come up and ask you, you know, if, if you want to buy different things and really, after awhile it really gets annoying,"
44,M,Uh.,M|Uh.
45,B,"you know, it, it's a little scary too when they're coming up and they're all over you.","B|you know, it, it's a little scary too when they're coming up and they're all over you."
46,M,"Yeah, it is, it really is.","M|Yeah, it is, it really is."
47,B,Uh-huh.,B|Uh-huh.
48,M,"and it's, it was a really bad time for them because they were used to being, you, I think, used to be you couldn't tell them where to stand and where to run and how to hold them.","M|and it's, it was a really bad time for them because they were used to being, you, I think, used to be you couldn't tell them where to stand and where to run and how to hold them."
49,B,Uh-huh.,B|Uh-huh.
50,M,"but it's not like you're going, you know, if you go into Marrakept and you go to, uh, you're not going to get anything at all.","M|but it's not like you're going, you know, if you go into Marrakept and you go to, uh, you're not going to get anything at all."
51,B,Oh really.,B|Oh really.
52,M,Yeah.,M|Yeah.
53,B,Really.,B|Really.
54,M,"and, uh,","M|and, uh,"
55,B,Uh-huh.,B|Uh-huh.
56,M,it was the best feeling.,M|it was the best feeling.
57,B,Uh-huh.,B|Uh-huh.
58,M,"I mean, we didn't have to worry about, you know, being in debt all the time.","M|I mean, we didn't have to worry about, you know, being in debt all the time."
59,B,Uh-huh. Well that's great. Where else have you been?,B|Uh-huh. Well that's great. Where else have you been?
60,M,"Uh, I haven't been to Europe. I went to England on my student visa","M|Uh, I haven't been to Europe. I went to England on my student visa"
61,B,"Well you lived in France,","B|Well you lived in France,"
62,M,"Oh, yeah.","M|Oh, yeah."
63,B,so you've been all through Europe.,B|so you've been all through Europe.
64,M,"Yeah, I've been through Germany and Switzerland.","M|Yeah, I've been through Germany and Switzerland."
65,B,No. Really.,B|No. Really.
66,M,I've been to Germany twice.,M|I've been to Germany twice.
67,B,Uh-huh.,B|Uh-huh.
68,M,"But, I think we're definitely going to spend our time.","M|But, I think we're definitely going to spend our time."
69,B,Really?,B|Really?
70,M,Uh.,M|Uh.
71,B,Lots of wildlife huh? Yeah.,B|Lots of wildlife huh? Yeah.
72,M,"And, uh, it's just, it was an absolutely wild experience.","M|And, uh, it's just, it was an absolutely wild experience."
73,B,Uh-huh.,B|Uh-huh.
74,M,"It's, uh, it was, uh","M|It's, uh, it was, uh"
75,B,"Now when was that, when were you there?","B|Now when was that, when were you there?"
76,M,"Uh, about, uh, oh, about nineteen eighty.","M|Uh, about, uh, oh, about nineteen eighty."
77,B,Uh-huh.,B|Uh-huh.
78,M,"And we went to the, uh, to the National Park.","M|And we went to the, uh, to the National Park."
79,B,Uh-huh.,B|Uh-huh.
80,M,"and, um, I've been to Europe twice and it was really quite an experience but I never really went into the country.","M|and, um, I've been to Europe twice and it was really quite an experience but I never really went into the country."
81,B,"Uh-huh. Did you go on the Barrier did you see the Great Barrier Reef and, and go snorkeling?","B|Uh-huh. Did you go on the Barrier did you see the Great Barrier Reef and, and go snorkeling?"
82,M,"Oh, yes, yes.","M|Oh, yes, yes."
83,B,Uh-huh.,B|Uh-huh.
84,M,"But, uh, uh.","M|But, uh, uh."
85,B,Oh diving. Uh-huh.,B|Oh diving. Uh-huh.
86,M,"and, uh, I love to swim, so I, I enjoy that, uh.","M|and, uh, I love to swim, so I, I enjoy that, uh."
87,B,Uh-huh.,B|Uh-huh.
88,M,"And, uh  we went up to the, uh to the N C State Park, uh State College, which is in the N State Park","M|And, uh  we went up to the, uh to the N C State Park, uh State College, which is in the N State Park"
89,B,Is it really?,B|Is it really?
90,M,"Yeah, it's, it was really, it, it really is.","M|Yeah, it's, it was really, it, it really is."
91,B,"Yeah, yeah.","B|Yeah, yeah."
92,M,"I, I've, I'd like to go there.","M|I, I've, I'd like to go there."
