,Speaker,Utterance,Unified
5,B,"Well, they did have a fairly decent year finally this year.","B|Well, they did have a fairly decent year finally this year."
6,M,"Boy, they are, they really are.","M|Boy, they are, they really are."
7,B,At least they're coming around.,B|At least they're coming around.
8,M,That's right.,M|That's right.
9,B,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right.","B|Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right."
10,M,I don't think so.,M|I don't think so.
11,B,Uh-huh.,B|Uh-huh.
12,M,"So, uh.","M|So, uh."
13,B,I'm a Viking fan.,B|I'm a Viking fan.
14,M,"Oh, really?","M|Oh, really?"
15,B,"And they haven't been doing too hot, so.","B|And they haven't been doing too hot, so."
16,M,"Well, that's good. I like to watch the, the Minnesota sports. I used to watch a lot of college, a lot college teams, but I don t have cable.","M|Well, that's good. I like to watch the, the Minnesota sports. I used to watch a lot of college, a lot college teams, but I don t have cable."
17,B,"No, in fact, in fact the Cowboys got the best end of that deal.","B|No, in fact, in fact the Cowboys got the best end of that deal."
18,M,"Oh, really.","M|Oh, really."
19,B,I've never been over impressed with him.,B|I've never been over impressed with him.
20,M,"He's been a good athlete, but, uh, I've never seen him hit.","M|He's been a good athlete, but, uh, I've never seen him hit."
21,B,"Well, who's the running, is it Sammy Smith, or is it, Emmett Smith.","B|Well, who's the running, is it Sammy Smith, or is it, Emmett Smith."
22,M,"Uh, it's Sam, uh, Sam the, the one that used to play for the Cowboys.","M|Uh, it's Sam, uh, Sam the, the one that used to play for the Cowboys."
23,B,Emmett Smith.,B|Emmett Smith.
24,M,"Yeah, I'm not sure who he's playing now.","M|Yeah, I'm not sure who he's playing now."
25,B,Yeah.,B|Yeah.
26,M,"And, uh, I don't know, I just, I think it's, it's a very important time to be a quarterback, and, uh.","M|And, uh, I don't know, I just, I think it's, it's a very important time to be a quarterback, and, uh."
27,B,I'm not sure.,B|I'm not sure.
28,M,He's been pretty good.,M|He's been pretty good.
29,B,"Who else is, uh, oh there's, you know, Mike , Minnesota Vikings, used to be the general manager starting the World Football League.","B|Who else is, uh, oh there's, you know, Mike , Minnesota Vikings, used to be the general manager starting the World Football League."
30,M,"Oh, yeah.","M|Oh, yeah."
31,B,"So, and and he was trying to keep, uh, uh, I can't even think of the guy's name, either, the coach of the Vikings.","B|So, and and he was trying to keep, uh, uh, I can't even think of the guy's name, either, the coach of the Vikings."
32,M,"Oh, yeah, he's, uh-huh.","M|Oh, yeah, he's, uh-huh."
33,B,Jerry Burns.,B|Jerry Burns.
34,M,"Okay, I know who you're talking about.","M|Okay, I know who you're talking about."
35,B,"he was going to keep him as the coach somehow, but, uh, I don't know, I'd like to see the Vikings get revamped somehow.","B|he was going to keep him as the coach somehow, but, uh, I don't know, I'd like to see the Vikings get revamped somehow."
36,M,"Oh, yeah, they've got a quarterback.","M|Oh, yeah, they've got a quarterback."
37,B,"Well, they started out really bad, they went like one and six, and then they won five or six in a row.","B|Well, they started out really bad, they went like one and six, and then they won five or six in a row."
38,M,Uh-huh.,M|Uh-huh.
39,B,So they were in a shot to make the play-offs and they screwed up the last couple of games.,B|So they were in a shot to make the play-offs and they screwed up the last couple of games.
40,M,"Oh, really.","M|Oh, really."
41,B,"Yeah, I guess you can,","B|Yeah, I guess you can,"
42,M,Yeah.,M|Yeah.
43,B,Yeah.,B|Yeah.
44,M,but I don t remember them being so highly up and down.,M|but I don t remember them being so highly up and down.
