,Speaker,Utterance,Unified
5,B,"Well, we live, uh, pretty close, to the Mesquite Golf Course.","B|Well, we live, uh, pretty close, to the Mesquite Golf Course."
6,M,"Oh, uh-hoh.","M|Oh, uh-hoh."
7,B,"So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area.","B|So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area."
8,M,Well that is neat. What is your favorite golf course?,M|Well that is neat. What is your favorite golf course?
9,B,"Uh, both","B|Uh, both"
10,M,Yeah.,M|Yeah.
11,B,Not at the same time.,B|Not at the same time.
12,M,"But I, I, uh.","M|But I, I, uh."
13,B,"No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise. But","B|No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise. But"
14,M,"Yeah, that's true.","M|Yeah, that's true."
15,B,"I find that when I ride in a cart, I play better and I think it is cause I don't get as tired","B|I find that when I ride in a cart, I play better and I think it is cause I don't get as tired"
16,M,"Uh, that's true.","M|Uh, that's true."
17,B,Yeah.,B|Yeah.
18,M,"So, I, I guess I'm kind of, uh. I guess it's more a matter of, you know, I don, I can't go out and do something and, you, I'm not really motivated","M|So, I, I guess I'm kind of, uh. I guess it's more a matter of, you know, I don, I can't go out and do something and, you, I'm not really motivated"
19,B,"I know, and that makes me so mad You know, it is like it is not going to do that much damage to the course, but apparently they think differently","B|I know, and that makes me so mad You know, it is like it is not going to do that much damage to the course, but apparently they think differently"
20,M,"Yeah, I know.","M|Yeah, I know."
21,B,Yeah.,B|Yeah.
22,M,"But I was, I was so mad when I got called back. I was just like, God, I'm mad.","M|But I was, I was so mad when I got called back. I was just like, God, I'm mad."
23,B,Right.,B|Right.
24,M,"And, uh.","M|And, uh."
25,B,"Right. Well, the reason why we play over there is because its where, since we are a Garland resident, they gave us a special deal where you can get, uh, ten rounds of golf for a hundred dollars, yeah, a hundred dollars cause it is half price what the normal green fees are.","B|Right. Well, the reason why we play over there is because its where, since we are a Garland resident, they gave us a special deal where you can get, uh, ten rounds of golf for a hundred dollars, yeah, a hundred dollars cause it is half price what the normal green fees are."
26,M,Uh-huh.,M|Uh-huh.
27,B,So that is why we you know play over there cause we have got our card,B|So that is why we you know play over there cause we have got our card
28,M,Yeah.,M|Yeah.
29,B,"Oh, do you? So you live in Garland then.","B|Oh, do you? So you live in Garland then."
30,M,Yeah.,M|Yeah.
31,B,"Okay, well we are in south Garland, but yeah, next time you go, uh, you know, check into it, they have, uh, it is just like, uh, a bus card and they just punch it. You know, it has got one through ten on it and every time you go they just punch it for you.","B|Okay, well we are in south Garland, but yeah, next time you go, uh, you know, check into it, they have, uh, it is just like, uh, a bus card and they just punch it. You know, it has got one through ten on it and every time you go they just punch it for you."
32,M,Uh-huh.,M|Uh-huh.
33,B,"Oh, okay.","B|Oh, okay."
34,M,"And so I have, I am in the process of quitting that and going into a company that is hiring more people.","M|And so I have, I am in the process of quitting that and going into a company that is hiring more people."
35,B,"You must have a, a son.","B|You must have a, a son."
36,M,Yeah. He is three.,M|Yeah. He is three.
37,B,"Oh, okay.","B|Oh, okay."
38,M,"and, uh.","M|and, uh."
39,B,Yeah.,B|Yeah.
40,M,"And, uh.","M|And, uh."
41,B,Oh well that sounds like fun too,B|Oh well that sounds like fun too
42,M,"Yeah, it is, it's really neat.","M|Yeah, it is, it's really neat."
43,B,"Uh-huh. Well, you need to, uh, teach them how to play and take them out on the course with you","B|Uh-huh. Well, you need to, uh, teach them how to play and take them out on the course with you"
