,Speaker,Utterance,Unified
5,B,"Uh, I don't, I don't even think that it should be unanimous either. Uh,","B|Uh, I don't, I don't even think that it should be unanimous either. Uh,"
6,M,"I think, the judges have the final say.","M|I think, the judges have the final say."
7,B,Uh-huh. Right.,B|Uh-huh. Right.
8,M,"And I think that's a really good idea. I mean, I, I really don't know if they should have a jury like that. I, uh","M|And I think that's a really good idea. I mean, I, I really don't know if they should have a jury like that. I, uh"
9,B,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","B|Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,"
10,M,Yeah.,M|Yeah.
11,B,Never.,B|Never.
12,M,I don't think I've ever served on one.,M|I don't think I've ever served on one.
13,B,"Huh. Well, you would think that they would get that in the, uh, when the prosecution and defense are choosing the jury you would think that those would come out and I, I know they automatically, when you go through, uh, when you're chosen is, you're automatically like a, a, a professor in criminal justice or something like that, that you're automatically, no they don't want you on the jury.","B|Huh. Well, you would think that they would get that in the, uh, when the prosecution and defense are choosing the jury you would think that those would come out and I, I know they automatically, when you go through, uh, when you're chosen is, you're automatically like a, a, a professor in criminal justice or something like that, that you're automatically, no they don't want you on the jury."
14,M,Uh-hue.,M|Uh-hue.
15,B,"Exactly. Uh-huh, exactly. Uh,","B|Exactly. Uh-huh, exactly. Uh,"
16,M,"I mean, you know, I don't think that there's a whole lot that the public wants to hear about.","M|I mean, you know, I don't think that there's a whole lot that the public wants to hear about."
17,B,Uh-huh.,B|Uh-huh.
18,M,"But, uh.","M|But, uh."
19,B,Uh-huh.,B|Uh-huh.
20,M,"it's just that, you, you have to be so, um, oh, oh gosh, I can't even think of the word.","M|it's just that, you, you have to be so, um, oh, oh gosh, I can't even think of the word."
21,B,"I've, I've never I've never even been called to jury duty.","B|I've, I've never I've never even been called to jury duty."
22,M,"Uh, you've never been called.","M|Uh, you've never been called."
23,B,"Yeah. I, uh, I don't know, I think the, I guess there's a lot of problems with the legal system","B|Yeah. I, uh, I don't know, I think the, I guess there's a lot of problems with the legal system"
24,M,"Uh-uh. I agree with that. I think that, uh I don, I'm not sure if I believe that the criminal system is perfect, but, uh.","M|Uh-uh. I agree with that. I think that, uh I don, I'm not sure if I believe that the criminal system is perfect, but, uh."
25,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
26,M,you got to kill them both ways.,M|you got to kill them both ways.
27,B,Uh-huh.,B|Uh-huh.
28,M,"and, uh  and get a reasonable, uh you know.","M|and, uh  and get a reasonable, uh you know."
29,B,Right.,B|Right.
30,M,"But, uh.","M|But, uh."
31,B,Uh-huh.,B|Uh-huh.
32,M,"They, they're very, very, uh...","M|They, they're very, very, uh..."
33,B,"I, uh, I I, I don't think the judge should just make the decision alone.","B|I, uh, I I, I don't think the judge should just make the decision alone."
34,M,Yeah.,M|Yeah.
35,B,"Least with the jury you have twelve people, you know that are going to decide, you know,","B|Least with the jury you have twelve people, you know that are going to decide, you know,"
36,M,Uh-uh. Yeah.,M|Uh-uh. Yeah.
37,B,judge,B|judge
38,M,"Yeah, I, well, that's true.","M|Yeah, I, well, that's true."
39,B,"Right, exactly","B|Right, exactly"
40,M,"so,","M|so,"
41,B,"Probably, yeah Yeah. But, uh, no, it's, it's sad, though, that, uh, that the people, though, that you, you, somebody's life is in twelve people's hands and sometimes those twelve people could care less.","B|Probably, yeah Yeah. But, uh, no, it's, it's sad, though, that, uh, that the people, though, that you, you, somebody's life is in twelve people's hands and sometimes those twelve people could care less."
42,M,Right.,M|Right.
43,B,"And, uh, or they fool the, the defense in thinking that they're, you know, because when they go through those processes they kind of pick out who they want.","B|And, uh, or they fool the, the defense in thinking that they're, you know, because when they go through those processes they kind of pick out who they want."
44,M,Yeah.,M|Yeah.
45,B,Exactly.,B|Exactly.
46,M,"So, uh.","M|So, uh."
47,B,Uh-huh.,B|Uh-huh.
48,M,"and then you get someone who, who's very ill and has serious problems and they have to go through this whole set of criteria to get them to answer the questions.","M|and then you get someone who, who's very ill and has serious problems and they have to go through this whole set of criteria to get them to answer the questions."
49,B,"Oh, yeah. Well,","B|Oh, yeah. Well,"
50,M,"but I, I just don't think it's, it should be a unanimous decision.","M|but I, I just don't think it's, it should be a unanimous decision."
51,B,"I guess it's just that maybe people are, you know, upset at court, you know. If it was, if it was a, a family member of theirs, though that was innocent and, then they'd want to be on that jury.","B|I guess it's just that maybe people are, you know, upset at court, you know. If it was, if it was a, a family member of theirs, though that was innocent and, then they'd want to be on that jury."
52,M,Yeah.,M|Yeah.
53,B,"But, uh, if everyone would take it, I think if everyone took it seriously","B|But, uh, if everyone would take it, I think if everyone took it seriously"
54,M,!!!%!! Remind me!! remind me!%,M|!!!%!! Remind me!! remind me!%
55,B,Yeah.,B|Yeah.
56,M,It would be a good thing to do.,M|It would be a good thing to do.
57,B,"I would love to be called, I'm ready to go They just haven't called me up yet","B|I would love to be called, I'm ready to go They just haven't called me up yet"
58,M,"Oh, okay.","M|Oh, okay."
59,B,It was nice talking to you.,B|It was nice talking to you.
60,M,"Well, have a good time cooking for your dinner party next week.","M|Well, have a good time cooking for your dinner party next week."
61,B,Bye-bye.,B|Bye-bye.
