,Speaker,Utterance,Unified
5,B,"I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can.","B|I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can."
6,M,Uh-huh.,M|Uh-huh.
7,B,Yeah.,B|Yeah.
8,M,"I think, uh.","M|I think, uh."
9,B,"Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing","B|Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing"
10,M,Uh-huh.,M|Uh-huh.
11,B,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing.","B|Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing."
12,M,Uh-huh.,M|Uh-huh.
13,B,"Something,","B|Something,"
14,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
15,B,Yeah.,B|Yeah.
16,M,"You know, I mean, it's not just that, it, you know, it needs to be more of a, a regular thing for everybody.","M|You know, I mean, it's not just that, it, you know, it needs to be more of a, a regular thing for everybody."
17,B,"I do, too. I think, I think a lot of people, a lot more people volunteer than, than, uh, than we, than get credit for it as, you know, like in hospitals and, uh, and the shelters and stuff like that. And even if it is a couple times a year like at the holidays, I mean at least they're getting out and doing it and you know, helping, helping out. I think that's good and,","B|I do, too. I think, I think a lot of people, a lot more people volunteer than, than, uh, than we, than get credit for it as, you know, like in hospitals and, uh, and the shelters and stuff like that. And even if it is a couple times a year like at the holidays, I mean at least they're getting out and doing it and you know, helping, helping out. I think that's good and,"
18,M,"Yeah, yeah.","M|Yeah, yeah."
19,B,"Yeah, yeah.","B|Yeah, yeah."
20,M,"if they give five percent, we'd solve all our problems.","M|if they give five percent, we'd solve all our problems."
21,B,Yeah There you go.,B|Yeah There you go.
22,M,It's a good point.,M|It's a good point.
23,B,Right.,B|Right.
24,M,"yeah, my kids, I don't know, maybe they were just not exposed to the metric system that much.","M|yeah, my kids, I don't know, maybe they were just not exposed to the metric system that much."
25,B,"Yeah, it sounds pretty good That sounds good. I've noticed a lot of, uh, different organizations in our community, uh, pick up, like on the highway and stuff, and I think that's pretty neat. They, uh, go along and have so many miles I guess of highway to take over","B|Yeah, it sounds pretty good That sounds good. I've noticed a lot of, uh, different organizations in our community, uh, pick up, like on the highway and stuff, and I think that's pretty neat. They, uh, go along and have so many miles I guess of highway to take over"
26,M,Uh-huh.,M|Uh-huh.
27,B,and they clean it up.,B|and they clean it up.
28,M,"Uh, that's good.","M|Uh, that's good."
29,B,"And keep it clean. I think that's I pretty good idea. And I think, you know, again I've seen a lot of young kids doing that and I think it gets them prepared to, to learn how to volunteer as they get older. I know I did, you know, in Girl Scouts and everything and after that in high school I would volunteer at a nursing home and stuff like that","B|And keep it clean. I think that's I pretty good idea. And I think, you know, again I've seen a lot of young kids doing that and I think it gets them prepared to, to learn how to volunteer as they get older. I know I did, you know, in Girl Scouts and everything and after that in high school I would volunteer at a nursing home and stuff like that"
30,M,"Uh, that's neat.","M|Uh, that's neat."
31,B,"So, Oh.","B|So, Oh."
32,M,!!!%!! translated!! translate!! Remind me of that,M|!!!%!! translated!! translate!! Remind me of that
33,B,"Yeah, I'm in Texas. Where are you at?","B|Yeah, I'm in Texas. Where are you at?"
34,M,I'm in Dallas.,M|I'm in Dallas.
35,B,New York.,B|New York.
36,M,"Oh, really?","M|Oh, really?"
37,B,"Oh, gosh.","B|Oh, gosh."
38,M,Yeah.,M|Yeah.
39,B,Yeah.,B|Yeah.
40,M,so I guess we're going to see a lot of snow.,M|so I guess we're going to see a lot of snow.
41,B,Yeah,B|Yeah
42,M,"I think, I think it's going to be a long way, though.","M|I think, I think it's going to be a long way, though."
43,B,"Uh-huh. Oh, no.","B|Uh-huh. Oh, no."
44,M,"So, I mean, it's really bad.","M|So, I mean, it's really bad."
45,B,Oh.,B|Oh.
46,M,"And it was really, uh.","M|And it was really, uh."
47,B,Golly.,B|Golly.
48,M,But we had power. We had four H P M here in McKinney.,M|But we had power. We had four H P M here in McKinney.
49,B,Are you serious?,B|Are you serious?
50,M,"I mean, you could just as easily imagine that they had, had, uh, a revolution.","M|I mean, you could just as easily imagine that they had, had, uh, a revolution."
51,B,"Oh my God, how do they live?","B|Oh my God, how do they live?"
52,M,"I don't know, I, I mean, I don't, I know how they live, but, uh, it just seems like they, they don't really have any power. I mean they just sort of, they vote and, uh.","M|I don't know, I, I mean, I don't, I know how they live, but, uh, it just seems like they, they don't really have any power. I mean they just sort of, they vote and, uh."
53,B,Yeah. I haven't heard a thing.,B|Yeah. I haven't heard a thing.
54,M,But I know that there's been talk about building more prisons.,M|But I know that there's been talk about building more prisons.
55,B,Lord.,B|Lord.
56,M,"And, uh, we've, we were in the process of filling in some forms for our, uh  state.","M|And, uh, we've, we were in the process of filling in some forms for our, uh  state."
57,B,"Well, that's good. That's great.","B|Well, that's good. That's great."
58,M,"So, it's, it is a real change.","M|So, it's, it is a real change."
59,B,Right. Yeah.,B|Right. Yeah.
60,M,"and, and it's, it's a real problem.","M|and, and it's, it's a real problem."
61,B,Right.,B|Right.
62,M,"but, uh, they do, they have the facilities to do it.","M|but, uh, they do, they have the facilities to do it."
63,B,"and we go along and, I'm really not sure how we find the individuals, but we find older people that cannot afford to fix up their homes that desperately need it, and, uh, we go along with all the material and in one day, more or less, go in and say, roof, paint, fix whatever we can.","B|and we go along and, I'm really not sure how we find the individuals, but we find older people that cannot afford to fix up their homes that desperately need it, and, uh, we go along with all the material and in one day, more or less, go in and say, roof, paint, fix whatever we can."
64,M,Uh-huh.,M|Uh-huh.
65,B,"Yeah, and spend a day doing, that's really neat. I mean, it's not a lot because you're just doing a house at a time, but you know, every little bit helps.","B|Yeah, and spend a day doing, that's really neat. I mean, it's not a lot because you're just doing a house at a time, but you know, every little bit helps."
66,M,Uh-huh.,M|Uh-huh.
67,B,"Uh, yeah. They, uh, luckily we have a, a man who owns a building company.","B|Uh, yeah. They, uh, luckily we have a, a man who owns a building company."
68,M,Uh-huh.,M|Uh-huh.
69,B,"So he donates a lot, not everything, but a lot of the material. Then what he doesn't donate we just go out and buy.","B|So he donates a lot, not everything, but a lot of the material. Then what he doesn't donate we just go out and buy."
70,M,Right.,M|Right.
71,B,"Yeah. And it's not, you know, we don't promote it a lot outside the community because we don't want recognition for it, you know so much as, we just want to help people out.","B|Yeah. And it's not, you know, we don't promote it a lot outside the community because we don't want recognition for it, you know so much as, we just want to help people out."
72,M,Uh-huh.,M|Uh-huh.
73,B,So it's real neat.,B|So it's real neat.
74,M,Uh-huh.,M|Uh-huh.
