,Speaker,Utterance,Unified
5,B,"So,","B|So,"
6,M,I've never heard of that before.,M|I've never heard of that before.
7,B,Um.,B|Um.
8,M,"and, uh.","M|and, uh."
9,B,"Oh, yeah.","B|Oh, yeah."
10,M,"And so, uh.","M|And so, uh."
11,B,Uh-huh.,B|Uh-huh.
12,M,"So he's, he's really into that. Um, I, I don't know, I think that, um, you know, that, I guess the, the most important thing is that you don't have to be so totally out of it to like go to a concert or something.","M|So he's, he's really into that. Um, I, I don't know, I think that, um, you know, that, I guess the, the most important thing is that you don't have to be so totally out of it to like go to a concert or something."
13,B,"Oh, they did?","B|Oh, they did?"
14,M,Yeah.,M|Yeah.
15,B,"How did, How did they get involved in that?","B|How did, How did they get involved in that?"
16,M,"Uh they just, uh, went and bought a flute and played the flute together.","M|Uh they just, uh, went and bought a flute and played the flute together."
17,B,Uh-huh.,B|Uh-huh.
18,M,"And, uh, they had a, a, they, uh they had like a sign up and they had people there, you know, sign up for, uh classes and things like that.","M|And, uh, they had a, a, they, uh they had like a sign up and they had people there, you know, sign up for, uh classes and things like that."
19,B,"Oh, how fun.","B|Oh, how fun."
20,M,"So, uh, they, they got a lot of participation and they, uh and then the, the city said, well, we don't want any of our children involved. We want to focus on our own children.","M|So, uh, they, they got a lot of participation and they, uh and then the, the city said, well, we don't want any of our children involved. We want to focus on our own children."
21,B,Uh-huh.,B|Uh-huh.
22,M,"But, uh.","M|But, uh."
23,B,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?","B|Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?"
24,M,"Yeah, yeah.","M|Yeah, yeah."
25,B,"And, uh, who do you have her, or him, take it from?","B|And, uh, who do you have her, or him, take it from?"
26,M,"Well, it's, uh it's kind of hard to say. Uh, he's, he has, uh a, uh I guess a mixed breed between, uh uh, uh...","M|Well, it's, uh it's kind of hard to say. Uh, he's, he has, uh a, uh I guess a mixed breed between, uh uh, uh..."
27,B,Uh-huh.,B|Uh-huh.
28,M,"But, um, it's, it is, it, it does give you a sense of, uh uh, of security.","M|But, um, it's, it is, it, it does give you a sense of, uh uh, of security."
29,B,Uh-huh.,B|Uh-huh.
30,M,"And, and it, it's a lot of fun. I, I really enjoy that. I haven't gotten around to, uh  doing that yet.","M|And, and it, it's a lot of fun. I, I really enjoy that. I haven't gotten around to, uh  doing that yet."
31,B,Oh.,B|Oh.
32,M,"And he just, he just can't read, so.","M|And he just, he just can't read, so."
33,B,Uh-huh.,B|Uh-huh.
34,M,!!!%!! translated!! english!!ety!! translate!!,M|!!!%!! translated!! english!!ety!! translate!!
35,B,Yeah. Yeah.,B|Yeah. Yeah.
36,M,"But, uh.","M|But, uh."
37,B,"Well, because my,","B|Well, because my,"
38,M,"But, uh, I have a, I've got a dog also.","M|But, uh, I have a, I've got a dog also."
39,B,Pardon me?,B|Pardon me?
