,Speaker,Utterance,Unified
5,B,"Um, well, the, see, uh, well, we, he wanted to get into a Mennonite nursing home which is very popular and hard to get into and had like a ten year waiting list","B|Um, well, the, see, uh, well, we, he wanted to get into a Mennonite nursing home which is very popular and hard to get into and had like a ten year waiting list"
6,M,Uh.,M|Uh.
7,B,"right, we wound up just choosing a, another Mennonite nursing home that was easier to get into. Or but naturally, no, it was even Mennonite related, I'm sorry, it was actually not a particularly great nursing home. Mostly the thing was that it was available when we needed it, because he suddenly got sick  and needed to be put in.","B|right, we wound up just choosing a, another Mennonite nursing home that was easier to get into. Or but naturally, no, it was even Mennonite related, I'm sorry, it was actually not a particularly great nursing home. Mostly the thing was that it was available when we needed it, because he suddenly got sick  and needed to be put in."
8,M,"Uh-huh. Oh, that's, that sounds awful","M|Uh-huh. Oh, that's, that sounds awful"
9,B,"Uh, what do you think?","B|Uh, what do you think?"
10,M,"Well, I, I don't think that, uh  nursing homes are safe.","M|Well, I, I don't think that, uh  nursing homes are safe."
11,B,Uh-huh.,B|Uh-huh.
12,M,"and we made a point of doing that. She had been in a, a nursing homes before, but she has now, um.","M|and we made a point of doing that. She had been in a, a nursing homes before, but she has now, um."
13,B,Yeah.,B|Yeah.
14,M,so she had to make that decision on her own,M|so she had to make that decision on her own
15,B,Yeah,B|Yeah
16,M,"and so, uh, I went in there and I was so happy to find that and, uh  she had, uh","M|and so, uh, I went in there and I was so happy to find that and, uh  she had, uh"
17,B,"yeah, that's important I would say.","B|yeah, that's important I would say."
18,M,"Yeah. Yeah, I, I would, I really think so, because it's important for your, uh, your family and for your future, too.","M|Yeah. Yeah, I, I would, I really think so, because it's important for your, uh, your family and for your future, too."
19,B,Okay.,B|Okay.
20,M,"and, uh, she is able to, to do that, and it's very convenient because, you know, she has a private baby-sitter that, you can just trust her with whatever she decides, you, she will do it,","M|and, uh, she is able to, to do that, and it's very convenient because, you know, she has a private baby-sitter that, you can just trust her with whatever she decides, you, she will do it,"
21,B,Yeah.,B|Yeah.
22,M,"and she was very, very concerned about me,","M|and she was very, very concerned about me,"
23,B,"Right, and that becomes difficult then.","B|Right, and that becomes difficult then."
24,M,It really is.,M|It really is.
25,B,"Uh-huh. Yep, we tried to convince my grandfather to live with us at several points during the last few years of his life, but he was essentially too proud and too independent so that even though his heart was getting incredibly weak and his knees were going bad he lived in his own house as long as he could","B|Uh-huh. Yep, we tried to convince my grandfather to live with us at several points during the last few years of his life, but he was essentially too proud and too independent so that even though his heart was getting incredibly weak and his knees were going bad he lived in his own house as long as he could"
26,M,Uh.,M|Uh.
27,B,"but he was living alone, had an upstairs apartment, could barely make it up the steps to the top without a great deal of pain,","B|but he was living alone, had an upstairs apartment, could barely make it up the steps to the top without a great deal of pain,"
28,M,Uh.,M|Uh.
29,B,"and this, eventually things just went too far","B|and this, eventually things just went too far"
30,M,"Yeah, that's, that was my mother living with me, and I was just, you know, I was in a, a situation where my mother was in an apartment and, uh, you could see her crying,","M|Yeah, that's, that was my mother living with me, and I was just, you know, I was in a, a situation where my mother was in an apartment and, uh, you could see her crying,"
31,B,and he allowed himself to be put into a nursing home.,B|and he allowed himself to be put into a nursing home.
32,M,"Yeah, that's, that would be a nightmare.","M|Yeah, that's, that would be a nightmare."
33,B,Right,B|Right
34,M,"and she's, she's gone through a period of depression, and she's had to find a good home and, and, uh, take care of herself and everything.","M|and she's, she's gone through a period of depression, and she's had to find a good home and, and, uh, take care of herself and everything."
35,B,"well that's, yeah, that's right that the children have some responsibility, too, to their parents and such, to help decide what's the right thing.","B|well that's, yeah, that's right that the children have some responsibility, too, to their parents and such, to help decide what's the right thing."
36,M,"Yeah, yeah.","M|Yeah, yeah."
37,B,And.,B|And.
38,M,"and, uh, she was really good, but I, I, you know, I just, I don't think that, that, uh that we have to, you, you have to be so totally convinced that, you're, you can't do everything on her every day.","M|and, uh, she was really good, but I, I, you know, I just, I don't think that, that, uh that we have to, you, you have to be so totally convinced that, you're, you can't do everything on her every day."
39,B,Uh-huh.,B|Uh-huh.
40,M,"and she doesn't have to be there during the day, she can just go right down the hallway and sit, and and, and, you know,","M|and she doesn't have to be there during the day, she can just go right down the hallway and sit, and and, and, you know,"
41,B,Yep.,B|Yep.
42,M,!!!%,M|!!!%
