,Speaker,Utterance,Unified
5,M,"What, what does it mean?","M|What, what does it mean?"
6,B,"Exactly, yeah, um,","B|Exactly, yeah, um,"
7,M,"It doesn't seem like it's as hard on the joints as it is on the, uh.","M|It doesn't seem like it's as hard on the joints as it is on the, uh."
8,B,"yeah, fluid resistance.","B|yeah, fluid resistance."
9,M,"Yeah, that's, that, that was one of the big selling points of the new aerobics equipment.","M|Yeah, that's, that, that was one of the big selling points of the new aerobics equipment."
10,B,"Uh-huh, uh-huh. How about you?","B|Uh-huh, uh-huh. How about you?"
11,M,"Well, um I'm in graduate school right now so I, I'm not,","M|Well, um I'm in graduate school right now so I, I'm not,"
12,B,"Oh, yeah.","B|Oh, yeah."
13,M,"but, uh.","M|but, uh."
14,B,Yeah. Uh-huh.,B|Yeah. Uh-huh.
15,M,"so I don't, I don relate to that at all.","M|so I don't, I don relate to that at all."
16,B,"Uh-huh. Yeah. Do you, do you kind of think it's a chore, or do you enjoy it?","B|Uh-huh. Yeah. Do you, do you kind of think it's a chore, or do you enjoy it?"
17,M,"Well, I do enjoy it. Uh, I, I think it is a lot of work.","M|Well, I do enjoy it. Uh, I, I think it is a lot of work."
18,B,Uh-huh.,B|Uh-huh.
19,M,"I'm a little bit more, uh, refined, I guess I'd say.","M|I'm a little bit more, uh, refined, I guess I'd say."
20,B,"Uh-huh. Sure, yeah.","B|Uh-huh. Sure, yeah."
21,M,"and so I, I try to, I do a lot more planning when I'm with my children, you see.","M|and so I, I try to, I do a lot more planning when I'm with my children, you see."
22,B,"Uh-huh, yeah. Uh, I, um, I used to, uh, I used to weigh, uh, two hundred fifteen pounds, and now I weigh only about one, about one seventy-five. Um, so I drastically had to change the way I ate when I, when I first moved to college, and, uh, I had started weight lifting quite regularly, and so I got my weight down, and it's kind of easy for me to forget about it now, because, uh, you know, when I'm not fat like I used to be  I don't worry about it","B|Uh-huh, yeah. Uh, I, um, I used to, uh, I used to weigh, uh, two hundred fifteen pounds, and now I weigh only about one, about one seventy-five. Um, so I drastically had to change the way I ate when I, when I first moved to college, and, uh, I had started weight lifting quite regularly, and so I got my weight down, and it's kind of easy for me to forget about it now, because, uh, you know, when I'm not fat like I used to be  I don't worry about it"
23,M,Yeah.,M|Yeah.
24,B,", yeah.","B|, yeah."
25,M,"and, uh  you know.","M|and, uh  you know."
26,B,"Uh-huh. Although lately I have noticed, you know, even if I gain, like two pounds, I start, I start feeling it and,","B|Uh-huh. Although lately I have noticed, you know, even if I gain, like two pounds, I start, I start feeling it and,"
27,M,"Well, that's good.","M|Well, that's good."
28,B,Uh-huh.,B|Uh-huh.
29,M,"I know, I know. I'm, I'm a little bit surprised. I was, I was thinking, you, you'd think you'd get more from exercise, you would get more out of it.","M|I know, I know. I'm, I'm a little bit surprised. I was, I was thinking, you, you'd think you'd get more from exercise, you would get more out of it."
30,B,Yeah. Uh-huh.,B|Yeah. Uh-huh.
31,M,"And, uh.","M|And, uh."
32,B,"Yeah, there are. Um, I'm living in a dorm right now, and so right downstairs there's a facility. And I really feel kind of guilty for not working out more than I do because there's a facility right downstairs where all, you know, all we have to do is, is, uh, run down there","B|Yeah, there are. Um, I'm living in a dorm right now, and so right downstairs there's a facility. And I really feel kind of guilty for not working out more than I do because there's a facility right downstairs where all, you know, all we have to do is, is, uh, run down there"
33,M,"Uh-uh. Uh,","M|Uh-uh. Uh,"
34,B,"Uh-huh yeah, I really do, because I like to get, you know, get off alone and just do that for a while, but that's hard, you know.","B|Uh-huh yeah, I really do, because I like to get, you know, get off alone and just do that for a while, but that's hard, you know."
35,M,"Well, I know, I, I do too, but I'm so, I mean, I don't enjoy it at all.","M|Well, I know, I, I do too, but I'm so, I mean, I don't enjoy it at all."
36,B,Uh-huh.,B|Uh-huh.
37,M,you have to get yourself in a position where you can relax a little bit.,M|you have to get yourself in a position where you can relax a little bit.
38,B,Uh-huh.,B|Uh-huh.
39,M,"You know, so, you're right. I think it's just, I think the, the, I don't know, I guess the most significant thing that I think we've done in this, this past few years is, um, I've been involved in, in, uh uh, international campaigns.","M|You know, so, you're right. I think it's just, I think the, the, I don't know, I guess the most significant thing that I think we've done in this, this past few years is, um, I've been involved in, in, uh uh, international campaigns."
40,B,Exactly.,B|Exactly.
41,M,and I don t want to do it.,M|and I don t want to do it.
42,B,"Uh-huh, yeah, yeah.","B|Uh-huh, yeah, yeah."
43,M,"and I need to, I need something to do, I've got to get up early in the morning and do that.","M|and I need to, I need something to do, I've got to get up early in the morning and do that."
44,B,"Oh, yeah.","B|Oh, yeah."
45,M,"And, uh.","M|And, uh."
46,B,"Uh-huh. Yeah, ready to go another twelve hours. Yeah, yeah.","B|Uh-huh. Yeah, ready to go another twelve hours. Yeah, yeah."
47,M,So you don't have to be in shape for school either.,M|So you don't have to be in shape for school either.
48,B,Uh-huh. Do you have to watch what you eat pretty regularly?,B|Uh-huh. Do you have to watch what you eat pretty regularly?
49,M,"Uh, yeah, yeah I don't, I don, I mean I don've, I haven't been doing that, I guess I stopped subscribing, uh, about, probably about a year and a half ago.","M|Uh, yeah, yeah I don't, I don, I mean I don've, I haven't been doing that, I guess I stopped subscribing, uh, about, probably about a year and a half ago."
50,B,"Uh-huh. I stopped eating meat about, oh, uh, must have been eight months ago.","B|Uh-huh. I stopped eating meat about, oh, uh, must have been eight months ago."
51,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
52,B,"Uh-huh, completely. I mean, any kind of meat or, and I, and I really feel a lot better now.","B|Uh-huh, completely. I mean, any kind of meat or, and I, and I really feel a lot better now."
53,M,!!!%,M|!!!%
54,B,"Yeah, it really does.","B|Yeah, it really does."
55,M,"Really does. I know that my husband used to eat a lot more beef than he does now. He used to, but he, he doesn't anymore.","M|Really does. I know that my husband used to eat a lot more beef than he does now. He used to, but he, he doesn't anymore."
56,B,"Uh-huh, yeah, that's it, I mean, that's about where almost all of the fat comes from","B|Uh-huh, yeah, that's it, I mean, that's about where almost all of the fat comes from"
57,M,"Uh, I don't know, I guess I'm, I'm more, I think I'm eating more chicken than I am,","M|Uh, I don't know, I guess I'm, I'm more, I think I'm eating more chicken than I am,"
58,B,and so. I found that really helps.,B|and so. I found that really helps.
59,M,"Yeah, that sounds good.","M|Yeah, that sounds good."
60,B,"Yeah, I eat that, I think I've eaten fish like twice since. I used to eat a lot of fish, too, but I just tried to cut it all out for a while and see what happens.","B|Yeah, I eat that, I think I've eaten fish like twice since. I used to eat a lot of fish, too, but I just tried to cut it all out for a while and see what happens."
61,M,Uh-oh.,M|Uh-oh.
62,B,"Yeah, and I like it.","B|Yeah, and I like it."
63,M,Uh-huh.,M|Uh-huh.
64,B,I don't know if I'm that brave yet .,B|I don't know if I'm that brave yet .
65,M,"No, I, I'm not brave, I just have a very good handle on it. I, uh, I try to keep it on a minimum amount of foods that I can, uh.","M|No, I, I'm not brave, I just have a very good handle on it. I, uh, I try to keep it on a minimum amount of foods that I can, uh."
66,B,"Uh-huh, uh-huh.","B|Uh-huh, uh-huh."
67,M,"And I just don't like it, so I don't,","M|And I just don't like it, so I don't,"
68,B,Uh-huh.,B|Uh-huh.
69,M,but I like to have a salad.,M|but I like to have a salad.
70,B,"Okay, yeah, it sounds good.","B|Okay, yeah, it sounds good."
71,M,It was nice talking with you.,M|It was nice talking with you.
72,B,"Well, good luck to you there in Idaho.","B|Well, good luck to you there in Idaho."
73,M,!!!%!! Remind me. Okay.,M|!!!%!! Remind me. Okay.
74,B,"Well, I'm in graduate school now. I, I, I kind of feel like I wish I could have gone back to undergraduate now","B|Well, I'm in graduate school now. I, I, I kind of feel like I wish I could have gone back to undergraduate now"
75,M,Yeah.,M|Yeah.
76,B,"Yeah. Yeah, it is. Well, it's good talking,","B|Yeah. Yeah, it is. Well, it's good talking,"
77,M,Well it was nice talking to you.,M|Well it was nice talking to you.
78,B,Pardon? I'm studying speech pathology.,B|Pardon? I'm studying speech pathology.
79,M,"Oh, okay.","M|Oh, okay."
