,Speaker,Utterance,Unified
5,B,Huh-uh.,B|Huh-uh.
6,M,"And, you're not supposed to put your stuff in the garbage, and they pick it up at the curb, but you're supposed to.","M|And, you're not supposed to put your stuff in the garbage, and they pick it up at the curb, but you're supposed to."
7,B,"they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","B|they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things."
8,M,"Oh, really?","M|Oh, really?"
9,B,Yeah.,B|Yeah.
10,M,"Oh, I see.","M|Oh, I see."
11,B,"Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","B|Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind."
12,M,"Yeah, they moved the ones that were behind the counter to the other ones, too.","M|Yeah, they moved the ones that were behind the counter to the other ones, too."
13,B,Huh-uh.,B|Huh-uh.
14,M,"But, uh, you just don't have the time to do it.","M|But, uh, you just don't have the time to do it."
15,B,Yeah.,B|Yeah.
16,M,"So we went and took it to the, uh, the city, and they took it up to the city. And, uh.","M|So we went and took it to the, uh, the city, and they took it up to the city. And, uh."
17,B,Yeah.,B|Yeah.
18,M,"Um, and I can't even remember what they call those things.","M|Um, and I can't even remember what they call those things."
19,B,Like aluminum cans?,B|Like aluminum cans?
20,M,"Yeah, I, I like to use those.","M|Yeah, I, I like to use those."
21,B,That's about what we do too.,B|That's about what we do too.
22,M,"Yeah, I, I've done that, too. I've made like, uh, two or three different ones. I just use plastic.","M|Yeah, I, I've done that, too. I've made like, uh, two or three different ones. I just use plastic."
23,B,"Well, I guess, um, down in, kind of in North Dallas, there is a place that will take almost anything.","B|Well, I guess, um, down in, kind of in North Dallas, there is a place that will take almost anything."
24,M,Uh-huh.,M|Uh-huh.
25,B,"Uh, I don't, we just don't have the room to store all that much, you know,","B|Uh, I don't, we just don't have the room to store all that much, you know,"
26,M,Yeah.,M|Yeah.
27,B,"I don't want to be running down there every week, or whatever.","B|I don't want to be running down there every week, or whatever."
28,M,Right.,M|Right.
29,B,Yeah.,B|Yeah.
30,M,"and, and, uh, I'm sure that the more we learn to do with it, the more it seems to work out.","M|and, and, uh, I'm sure that the more we learn to do with it, the more it seems to work out."
31,B,Yeah.,B|Yeah.
32,M,"and then I just throw them away, you can't take them.","M|and then I just throw them away, you can't take them."
33,B,Those milk cartons take up so much room.,B|Those milk cartons take up so much room.
34,M,Right.,M|Right.
35,B,I guess we kind of started recycling after I moved here about a year and a half ago.,B|I guess we kind of started recycling after I moved here about a year and a half ago.
36,M,Uh-huh.,M|Uh-huh.
37,B,"We were using baby food and there was so many baby food jars, kind of what started it.","B|We were using baby food and there was so many baby food jars, kind of what started it."
38,M,Yeah.,M|Yeah.
39,B,"Some of our neighbors were doing it and so, you know, when I found out some places to take it, and, um, like, um, they also take some things at the Flower Mound dump behind the fire station there, and I know that they're going to use, you know, the money for that to build some kind of multipurpose field and that type of thing. Put lights and stuff","B|Some of our neighbors were doing it and so, you know, when I found out some places to take it, and, um, like, um, they also take some things at the Flower Mound dump behind the fire station there, and I know that they're going to use, you know, the money for that to build some kind of multipurpose field and that type of thing. Put lights and stuff"
40,M,Uh-huh.,M|Uh-huh.
41,B,"so, you know, if I'm not going to get the money for aluminum, I would just assume give it to the city of Flower Mound. to do something with, you know.","B|so, you know, if I'm not going to get the money for aluminum, I would just assume give it to the city of Flower Mound. to do something with, you know."
42,M,Uh-huh.,M|Uh-huh.
43,B,Yeah. That's true. And they won't raise our taxes.,B|Yeah. That's true. And they won't raise our taxes.
44,M,!!!%!!etwork!! Remind me.,M|!!!%!!etwork!! Remind me.
45,B,Yeah .,B|Yeah .
46,M,"But,","M|But,"
47,B,"No, I don't. I have a friend, of mine told me about this program, is the reason that I'm,","B|No, I don't. I have a friend, of mine told me about this program, is the reason that I'm,"
48,M,"Oh, that's a neat idea.","M|Oh, that's a neat idea."
49,B,Yeah.,B|Yeah.
50,M,"and then they would put you in a different one. And then they'd have a, a special room where you could drop them off and then you could go back and forth. And it was, it was really neat.","M|and then they would put you in a different one. And then they'd have a, a special room where you could drop them off and then you could go back and forth. And it was, it was really neat."
51,B,is talking to someone in Sorry.,B|is talking to someone in Sorry.
52,M,"Yeah, it's okay, it was nice talking to you.","M|Yeah, it's okay, it was nice talking to you."
53,B,She'll be two in July.,B|She'll be two in July.
54,M,"Oh, my goodness.","M|Oh, my goodness."
55,B,Oh.,B|Oh.
56,M,and she was two and a half in March.,M|and she was two and a half in March.
57,B,"Well, it was nice to talk to you. I know they've started over in Richardson where my dad lives. They pick up newspapers, I think.","B|Well, it was nice to talk to you. I know they've started over in Richardson where my dad lives. They pick up newspapers, I think."
58,M,Uh-huh.,M|Uh-huh.
59,B,Yeah.,B|Yeah.
60,M,That's good.,M|That's good.
61,B,Okay.,B|Okay.
62,M,Bye.,M|Bye.
