,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"and that's, and, and the people that do carpool, um.","M|and that's, and, and the people that do carpool, um."
7,B,I think so too. I'm in Texas,B|I think so too. I'm in Texas
8,M,"Oh, I see.","M|Oh, I see."
9,B,and very few people carpool,B|and very few people carpool
10,M,Yeah.,M|Yeah.
11,B,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job","B|uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job"
12,M,"Uh, well, I guess that's true.","M|Uh, well, I guess that's true."
13,B,"they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.","B|they never know when they want to run out and do an errand at noon, you know, they just feel they need their car."
14,M,"Yeah, that's true.","M|Yeah, that's true."
15,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
16,M,"and it's, you're stuck with it","M|and it's, you're stuck with it"
17,B,That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,B|That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself
18,M,"Uh, yeah.","M|Uh, yeah."
19,B,"but, uh, you know, I, I don't guess we can get away from it a hundred percent","B|but, uh, you know, I, I don't guess we can get away from it a hundred percent"
20,M,Yeah.,M|Yeah.
21,B,but,B|but
22,M,"I don't know, it, it's just, it seems to me that, uh","M|I don't know, it, it's just, it seems to me that, uh"
23,B,"Well, my other line is ringing","B|Well, my other line is ringing"
24,M,Uh-huh.,M|Uh-huh.
25,B,but we're going to ignore it,B|but we're going to ignore it
26,M,"Okay, fine.","M|Okay, fine."
27,B,"I'm sorry for these beeps,","B|I'm sorry for these beeps,"
28,M,"Okay, um,","M|Okay, um,"
29,B,"Oh, close to five minutes, I believe.","B|Oh, close to five minutes, I believe."
30,M,"Okay, okay.","M|Okay, okay."
31,B,"And you're in Minneapolis,","B|And you're in Minneapolis,"
32,M,Uh-huh.,M|Uh-huh.
33,B,"Well, is the pollution really bad up there?","B|Well, is the pollution really bad up there?"
34,M,"No, it's not bad at all.","M|No, it's not bad at all."
35,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
36,M,"and, uh.","M|and, uh."
37,B,Yeah,B|Yeah
38,M,"and you, you know, you get a little sick of them.","M|and you, you know, you get a little sick of them."
39,B,Uh-huh. Uh-huh. Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh. Uh-huh. Uh-huh.
40,M,"and so it's, it's very, very, uh, uh, very difficult to, uh you know, to, to know, uh if it, it, uh","M|and so it's, it's very, very, uh, uh, very difficult to, uh you know, to, to know, uh if it, it, uh"
41,B,Well that's the way it has gotten here.,B|Well that's the way it has gotten here.
42,M,"Uh, it's, it, it was a lot of fun, but, uh.","M|Uh, it's, it, it was a lot of fun, but, uh."
43,B,"We have just had that law, I think, about a year, maybe a year and a half here in Texas","B|We have just had that law, I think, about a year, maybe a year and a half here in Texas"
44,M,"Uh-uh. Oh, that's good.","M|Uh-uh. Oh, that's good."
45,B,"but, uh, I think it's a good idea because a lot of people still want to drive the older cars which you can't blame them for that","B|but, uh, I think it's a good idea because a lot of people still want to drive the older cars which you can't blame them for that"
46,M,Yeah.,M|Yeah.
47,B,"and, uh, but if they are polluting the air, they need, do need to have them fixed","B|and, uh, but if they are polluting the air, they need, do need to have them fixed"
48,M,Yeah.,M|Yeah.
49,B,"and you know, there's a big move, especially in the industrial part in Texas right now of controlling the C F C that the big manufacturing companies are producing into the air they're having to change the type of products they use","B|and you know, there's a big move, especially in the industrial part in Texas right now of controlling the C F C that the big manufacturing companies are producing into the air they're having to change the type of products they use"
50,M,Uh-hue.,M|Uh-hue.
51,B,"uh, they can't use, like, I have a friend that's in the air conditioning heating business","B|uh, they can't use, like, I have a friend that's in the air conditioning heating business"
52,M,"Uh, uh-hue.","M|Uh, uh-hue."
53,B,and they have to pay a penalty for every ounce or pound of this certain type of freon that they use in the air conditioning systems,B|and they have to pay a penalty for every ounce or pound of this certain type of freon that they use in the air conditioning systems
54,M,Right.,M|Right.
55,B,"therefore, the individual, every time they have a service call, if they have an old unit that's still using this twenty-two freon or whatever it is, it costs them three times as much to get it fixed","B|therefore, the individual, every time they have a service call, if they have an old unit that's still using this twenty-two freon or whatever it is, it costs them three times as much to get it fixed"
56,M,Right.,M|Right.
57,B,"and, uh, if you have a new high efficiency system that uses the new type of freons that do not release as many C F C into the atmosphere it doesn't cost as much so eventually people are going to have to go to newer systems, you know,","B|and, uh, if you have a new high efficiency system that uses the new type of freons that do not release as many C F C into the atmosphere it doesn't cost as much so eventually people are going to have to go to newer systems, you know,"
58,M,"Uh, I think that's, I agree with you. I think it's, uh I think they're, they're definitely ahead of schedule on that.","M|Uh, I think that's, I agree with you. I think it's, uh I think they're, they're definitely ahead of schedule on that."
59,B,"But,","B|But,"
60,M,"I, I, I think, I agree with you there. I think that, uh.","M|I, I, I think, I agree with you there. I think that, uh."
