,Speaker,Utterance,Unified
5,B,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,","B|So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,"
6,M,"Right, I think,  I think it's important.","M|Right, I think,  I think it's important."
7,B,Anyway. You don't have children?,B|Anyway. You don't have children?
8,M,"No, we don't.","M|No, we don't."
9,B,But you're married?,B|But you're married?
10,M,Yeah.,M|Yeah.
11,B,Oh.,B|Oh.
12,M,So.,M|So.
13,B,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?","B|You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?"
14,M,Sure.,M|Sure.
15,B,"I'll be right back. Excuse me,  just a moment. They're going to get mad","B|I'll be right back. Excuse me,  just a moment. They're going to get mad"
16,M,Okay.,M|Okay.
17,B,Hello?,B|Hello?
18,M,Hello.,M|Hello.
19,B,I'm so sorry.,B|I'm so sorry.
20,M,"Oh, okay.","M|Oh, okay."
21,B,That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.,B|That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.
22,M,"Oh, I'm sorry. Um, do you have any children?","M|Oh, I'm sorry. Um, do you have any children?"
23,B,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful.","B|Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful."
24,M,Uh-huh.,M|Uh-huh.
25,B,"The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel","B|The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel"
26,M,Uh.,M|Uh.
27,B,"I'm sure that's coming though. But,  they are wonderful kids.","B|I'm sure that's coming though. But,  they are wonderful kids."
28,M,I know.,M|I know.
29,B,You had eight boys and one girl?,B|You had eight boys and one girl?
30,M,"Yeah, my dad had, uh.","M|Yeah, my dad had, uh."
31,B,Are you Mormons?,B|Are you Mormons?
32,M,Yes.,M|Yes.
33,B,That's what the Utah and the large family.,B|That's what the Utah and the large family.
34,M,!!!%!! Remind me of that movie.,M|!!!%!! Remind me of that movie.
35,B,"Well, we're Catholics. I came from a family of five. I had four brothers,","B|Well, we're Catholics. I came from a family of five. I had four brothers,"
36,M,Uh-huh.,M|Uh-huh.
37,B,the only girl.,B|the only girl.
38,M,"Oh, boy.","M|Oh, boy."
39,B,And everyone always asked if the girl got spoiled.,B|And everyone always asked if the girl got spoiled.
40,M,Yeah.,M|Yeah.
41,B,I never felt spoiled. In fact I always thought my toys were destroyed,B|I never felt spoiled. In fact I always thought my toys were destroyed
42,M,Yeah.,M|Yeah.
43,B,No. Usually busy fighting for survival.,B|No. Usually busy fighting for survival.
44,M,"Well, yeah, yeah. That's true.","M|Well, yeah, yeah. That's true."
45,B,"Well, I do think with working parents it is, I mean, there are some real issues here. Um,  that I think, um,","B|Well, I do think with working parents it is, I mean, there are some real issues here. Um,  that I think, um,"
46,M,I don't think they have enough control.,M|I don't think they have enough control.
47,B,"I don't know. It's an interesting problem. I happen to, um, I'm a pediatrician.","B|I don't know. It's an interesting problem. I happen to, um, I'm a pediatrician."
48,M,"Oh, uh-hau.","M|Oh, uh-hau."
49,B,"My husband is a physician, so, uh, I, I I talk to parents about this a lot. But children, I, I think working mothers or mothers who choose to work outside the home, um, need very early to come to grips with any guilt,  that they feel and decide what's best for them and their family.","B|My husband is a physician, so, uh, I, I I talk to parents about this a lot. But children, I, I think working mothers or mothers who choose to work outside the home, um, need very early to come to grips with any guilt,  that they feel and decide what's best for them and their family."
50,M,Uh. Uh-hum. Uh.,M|Uh. Uh-hum. Uh.
51,B,"And I feel when my children were very young, I had jobs that helped me be flexible with my schedule and spend time with them and all that sort of thing. And I long ago decided I'm a better mother because I work outside the home.","B|And I feel when my children were very young, I had jobs that helped me be flexible with my schedule and spend time with them and all that sort of thing. And I long ago decided I'm a better mother because I work outside the home."
52,M,"Uh-hauhuh, uh-hue.","M|Uh-hauhuh, uh-hue."
53,B,"I really believe that. And it has, um, helped us to afford some things for our children that we couldn't otherwise that I think are wonderful particularly at this age, and I think our kids are real secure. And have a real sense of priorities and that they can do anything and be anything both male and female a lot","B|I really believe that. And it has, um, helped us to afford some things for our children that we couldn't otherwise that I think are wonderful particularly at this age, and I think our kids are real secure. And have a real sense of priorities and that they can do anything and be anything both male and female a lot"
54,M,"Uh, I would, I agree with that.","M|Uh, I would, I agree with that."
55,B,"so I know it sounds like a rationalization but it's, I really think it's true for our family, and I think it has worked very well.","B|so I know it sounds like a rationalization but it's, I really think it's true for our family, and I think it has worked very well."
56,M,Yeah.,M|Yeah.
57,B,"There's no question, I think that's really the best. If, if a woman is happy doing that,","B|There's no question, I think that's really the best. If, if a woman is happy doing that,"
58,M,"Yeah, yeah.","M|Yeah, yeah."
59,B,I hate to put it quite that way.,B|I hate to put it quite that way.
60,M,"Uh, and, and that's, you can't blame them. I mean, I've seen some really, really marvelous, uh, creative use of it. You know, you could put a bedspread on a wall and it wouldn't take more than a few minutes to do it.","M|Uh, and, and that's, you can't blame them. I mean, I've seen some really, really marvelous, uh, creative use of it. You know, you could put a bedspread on a wall and it wouldn't take more than a few minutes to do it."
61,B,"I was twenty-nine when I had my first child and, uh, I would not have been real fulfilled. I really would not have been totally staying home with a young child.","B|I was twenty-nine when I had my first child and, uh, I would not have been real fulfilled. I really would not have been totally staying home with a young child."
62,M,"Uh, that's right.","M|Uh, that's right."
63,B,"It's a wonderful, it's wonderful to be a mother but, uh, I like I like the way I did it.","B|It's a wonderful, it's wonderful to be a mother but, uh, I like I like the way I did it."
64,M,"Well, that's great.","M|Well, that's great."
