,Speaker,Utterance,Unified
5,B,"That's the only way I could really,","B|That's the only way I could really,"
6,M,!!!%!! Remind me.,M|!!!%!! Remind me.
7,B,Uh-huh.,B|Uh-huh.
8,M,"And then they also have like, uh a little float where you can bring stuff in and, you, you go and you get it out and they just, they, they have like a little display where you have to, you have your money in your wallet, and then they, you just pay five dollars for it.","M|And then they also have like, uh a little float where you can bring stuff in and, you, you go and you get it out and they just, they, they have like a little display where you have to, you have your money in your wallet, and then they, you just pay five dollars for it."
9,B,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff","B|During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff"
10,M,Uh.,M|Uh.
11,B,"and they're go around and collect cans and aluminum and stuff,","B|and they're go around and collect cans and aluminum and stuff,"
12,M,Uh.,M|Uh.
13,B,and so we used to just save them up and then they'd come around and we'd give them to them.,B|and so we used to just save them up and then they'd come around and we'd give them to them.
14,M,"Uh, yeah.","M|Uh, yeah."
15,B,"But, when, during the winter time I think they, they move south or something","B|But, when, during the winter time I think they, they move south or something"
16,M,Uh.,M|Uh.
17,B,"so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things.","B|so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things."
18,M,"Oh, I see.","M|Oh, I see."
19,B,They just overflow.,B|They just overflow.
20,M,Yeah.,M|Yeah.
21,B,So what's a guy to do?,B|So what's a guy to do?
22,M,I don't know.,M|I don't know.
23,B,I asked myself.,B|I asked myself.
24,M,Why is there always a foggy feeling in the mountains?,M|Why is there always a foggy feeling in the mountains?
25,B,"Really? Huh, oh, yeah, that's true, hadn't thought about that. That is very inconvenient.","B|Really? Huh, oh, yeah, that's true, hadn't thought about that. That is very inconvenient."
26,M,"Yeah, yeah.","M|Yeah, yeah."
27,B,"Inconvenient, even","B|Inconvenient, even"
28,M,Yeah.,M|Yeah.
29,B,"But, uh, so, you do recycle, don't you?","B|But, uh, so, you do recycle, don't you?"
30,M,Yeah.,M|Yeah.
31,B,"Yeah, I'm kind of, I'm kind of bad about it.","B|Yeah, I'm kind of, I'm kind of bad about it."
32,M,"Well, I don't know if you have to be.","M|Well, I don't know if you have to be."
33,B,"If I, if see a, if I see a pile of cans or bottles or something I'll throw it in there","B|If I, if see a, if I see a pile of cans or bottles or something I'll throw it in there"
34,M,Yeah.,M|Yeah.
35,B,"but I don't really, I don't ever take anything.","B|but I don't really, I don't ever take anything."
36,M,"Uh, I have, uh, a, a real problem with it. I, I work in a food store and, uh","M|Uh, I have, uh, a, a real problem with it. I, I work in a food store and, uh"
37,B,Uh-huh.,B|Uh-huh.
38,M,"I mean, the people who buy the, uh, the aluminum pop cans are going to have to pay for that because they're not contributing to the good of the country.","M|I mean, the people who buy the, uh, the aluminum pop cans are going to have to pay for that because they're not contributing to the good of the country."
39,B,But wait,B|But wait
40,M,I know.,M|I know.
41,B,I've never seen you before Who are you?,B|I've never seen you before Who are you?
42,M,"Uh, well, I'm not too sure. I've seen her around, but, uh, I've never been to Dallas.","M|Uh, well, I'm not too sure. I've seen her around, but, uh, I've never been to Dallas."
43,B,"Yeah, my name's Bill. Well,","B|Yeah, my name's Bill. Well,"
44,M,"I'm Bill from Raleigh, North Carolina.","M|I'm Bill from Raleigh, North Carolina."
