,Speaker,Utterance,Unified
5,M,"and, uh and she was the one who said that there was no such thing as contraceptives anymore.","M|and, uh and she was the one who said that there was no such thing as contraceptives anymore."
6,B,Uh-huh.,B|Uh-huh.
7,M,"And, uh.","M|And, uh."
8,B,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere.","B|Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere."
9,M,Yeah.,M|Yeah.
10,B,"Um, because it is so, you know, it's,","B|Um, because it is so, you know, it's,"
11,M,Right.,M|Right.
12,B,Hello.,B|Hello.
13,M,Hi.,M|Hi.
14,B,"Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal.","B|Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal."
15,M,"!!!% Well, that's true, that was true.","M|!!!% Well, that's true, that was true."
16,B,"Well, I'll talk to you later,","B|Well, I'll talk to you later,"
17,M,"Okay, thanks.","M|Okay, thanks."
18,B,Okay. Bye-bye.,B|Okay. Bye-bye.
