,Speaker,Utterance,Unified
5,B,"Yes, we're not too long distance today.","B|Yes, we're not too long distance today."
6,M,"Oh, okay.","M|Oh, okay."
7,B,"Oh, that was good. Utah, I've had a couple of, but that was it.","B|Oh, that was good. Utah, I've had a couple of, but that was it."
8,M,"Yeah, I, I just, uh, I'm trying to think of the other one that I've seen recently that was pretty good was, uh. I don't know if you saw that one.","M|Yeah, I, I just, uh, I'm trying to think of the other one that I've seen recently that was pretty good was, uh. I don't know if you saw that one."
9,B,Yeah.,B|Yeah.
10,M,What part of the country are you from?,M|What part of the country are you from?
11,B,Learned about their basketball team,B|Learned about their basketball team
12,M,Uh-huh.,M|Uh-huh.
13,B,"Uh, Jazz.","B|Uh, Jazz."
14,M,"Oh, really?","M|Oh, really?"
15,B,Yeah.,B|Yeah.
16,M,"They're, they're a really good team.","M|They're, they're a really good team."
17,B,Yeah.,B|Yeah.
18,M,!!!%!! Remind me.,M|!!!%!! Remind me.
19,B,Yeah.,B|Yeah.
20,M,"And, uh.","M|And, uh."
21,B,I am.,B|I am.
22,M,"Oh, that's great.","M|Oh, that's great."
23,B,Okay.,B|Okay.
24,M,"All right, well, I think we're all ready","M|All right, well, I think we're all ready"
25,B,Nancy.,B|Nancy.
26,M,Nina.,M|Nina.
27,B,Right.,B|Right.
28,M,"Okay. Well, we're supposed to be talking about advice about child care.","M|Okay. Well, we're supposed to be talking about advice about child care."
29,B,Right.,B|Right.
30,M,And I'm Gene Hackman.,M|And I'm Gene Hackman.
31,B,Right.,B|Right.
32,M,"What do you think about the, uh, benefits of the working for a large corporation?","M|What do you think about the, uh, benefits of the working for a large corporation?"
33,B,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job.","B|Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job."
34,M,"Uh,","M|Uh,"
35,B,"I'm a nurse and I work,","B|I'm a nurse and I work,"
36,M,Uh.,M|Uh.
37,B,I float so that I have no benefits except higher pay for doing that.,B|I float so that I have no benefits except higher pay for doing that.
38,M,Yeah.,M|Yeah.
39,B,"So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that.","B|So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that."
40,M,"Yeah, that's, that, that sounds good to me. I think that's really a, a good way to do it.","M|Yeah, that's, that, that sounds good to me. I think that's really a, a good way to do it."
41,B,Right. Uh-huh.,B|Right. Uh-huh.
42,M,I don't know.,M|I don't know.
43,B,"Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace.","B|Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace."
44,M,Uh-hums. Right.,M|Uh-hums. Right.
45,B,And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.,B|And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.
46,M,Uh-hums.,M|Uh-hums.
47,B,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,","B|Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,"
48,M,Yeah.,M|Yeah.
49,B,and I'm just really not interested in all that.,B|and I'm just really not interested in all that.
50,M,Uh-huh.,M|Uh-huh.
51,B,Uh-huh.,B|Uh-huh.
52,M,"I, I, I guess I'm, I'm more interested in what's going on in the world than what's actually happening.","M|I, I, I guess I'm, I'm more interested in what's going on in the world than what's actually happening."
53,B,Right.,B|Right.
54,M,"and, uh.","M|and, uh."
55,B,"Yeah. Right, and especially if you have a family.","B|Yeah. Right, and especially if you have a family."
56,M,!!!%!! Remind me.,M|!!!%!! Remind me.
57,B,Then I think it makes a big difference.,B|Then I think it makes a big difference.
58,M,Uh-huh.,M|Uh-huh.
59,B,Yeah.,B|Yeah.
60,M,"And, uh, I don't know, I think that's really important.","M|And, uh, I don't know, I think that's really important."
61,B,Right.,B|Right.
62,M,"I don't know, I, I think that's good.","M|I don't know, I, I think that's good."
63,B,"Oh, yeah.","B|Oh, yeah."
64,M,"and, and, uh.","M|and, and, uh."
65,B,Right. Could you change that as you felt like it or did you have to do it the same every week?,B|Right. Could you change that as you felt like it or did you have to do it the same every week?
66,M,"Uh, I felt like I could make my own schedule and, and work out, and, uh I found that, uh.","M|Uh, I felt like I could make my own schedule and, and work out, and, uh I found that, uh."
67,B,Uh-huh.,B|Uh-huh.
68,M,"but, uh.","M|but, uh."
69,B,Yeah.,B|Yeah.
70,M,"and, uh.","M|and, uh."
71,B,Yeah.,B|Yeah.
72,M,"Uh, I've got to have flexible hours.","M|Uh, I've got to have flexible hours."
73,B,"Oh, well, I guess, retirement, that kind of thing which I don't worry much about so","B|Oh, well, I guess, retirement, that kind of thing which I don't worry much about so"
74,M,"Yeah, that, that would be good, too.","M|Yeah, that, that would be good, too."
75,B,"I just prefer to worry about today, probably not a practical attitude but that's who I am so,","B|I just prefer to worry about today, probably not a practical attitude but that's who I am so,"
76,M,Uh-huh.,M|Uh-huh.
77,B,Uh-huh.,B|Uh-huh.
78,M,And I'm not sure that I would want my kids to go to day care,M|And I'm not sure that I would want my kids to go to day care
79,B,Right.,B|Right.
80,M,"and, uh.","M|and, uh."
