,Speaker,Utterance,Unified
5,B,"Yeah, I, I, New York does not","B|Yeah, I, I, New York does not"
6,M,"No, I think you have to pay for that in New York state.","M|No, I think you have to pay for that in New York state."
7,B,"but, uh, they're, they're trying to reinstate it and the governor's opposed to it being that, uh, the Democrat that he is,  and Mario Cuomo","B|but, uh, they're, they're trying to reinstate it and the governor's opposed to it being that, uh, the Democrat that he is,  and Mario Cuomo"
8,M,!!!;!!%!! Remind me of that.,M|!!!;!!%!! Remind me of that.
9,B,but the state legislatures are more and more coming to supporting it.,B|but the state legislatures are more and more coming to supporting it.
10,M,"Yeah, well, that's good, I mean, they, they've got a lot of power.","M|Yeah, well, that's good, I mean, they, they've got a lot of power."
11,B,"I'd, I would agree, with that even more, I don't know if this is cold and too pragmatically but I'm really offended,  by the thought that I have to support,  uh, just the existence of, you know, murder, rapist,  you know,  right, that, uh, after they've gone and done horrible things, molested children, and kill,  them whatever, that, society has to pay, uh, upwards , uh, thirty thousand dollars a year to incarcerate them.","B|I'd, I would agree, with that even more, I don't know if this is cold and too pragmatically but I'm really offended,  by the thought that I have to support,  uh, just the existence of, you know, murder, rapist,  you know,  right, that, uh, after they've gone and done horrible things, molested children, and kill,  them whatever, that, society has to pay, uh, upwards , uh, thirty thousand dollars a year to incarcerate them."
12,M,"Uh, Right.","M|Uh, Right."
13,B,Right.,B|Right.
14,M,"and they're being, they, they are being, uh","M|and they're being, they, they are being, uh"
15,B,"I, I don't know,","B|I, I don't know,"
16,M,"I mean, I, I think it's a social disease that people have.","M|I mean, I, I think it's a social disease that people have."
17,B,"it's a hard question, you look at the United States, we have the largest murder rate of any developed, uh,","B|it's a hard question, you look at the United States, we have the largest murder rate of any developed, uh,"
18,M,Yeah.,M|Yeah.
19,B,"or, uh,","B|or, uh,"
20,M,"Right. And it's not just the number of people that are killed, but also the number that are in prison.","M|Right. And it's not just the number of people that are killed, but also the number that are in prison."
21,B,"Here in New York it's a lot harder than that, uh","B|Here in New York it's a lot harder than that, uh"
22,M,Yeah.,M|Yeah.
23,B,"it takes, uh, it takes almost six months to get, uh, handgun permit, in this state.","B|it takes, uh, it takes almost six months to get, uh, handgun permit, in this state."
24,M,"Yeah, I, I think that's, that is a good thing. I, uh.","M|Yeah, I, I think that's, that is a good thing. I, uh."
25,B,"Now, the, the, and that's with, uh, you have to have, uh, oh, a police investigation, you have to,  have references,","B|Now, the, the, and that's with, uh, you have to have, uh, oh, a police investigation, you have to,  have references,"
26,M,Yeah.,M|Yeah.
27,B,"and I know, because a friend of mine wanted to get one and listed me as a reference uh,","B|and I know, because a friend of mine wanted to get one and listed me as a reference uh,"
28,M,"Oh, that would be neat.","M|Oh, that would be neat."
29,B,"and I know it, there is, it's very easy to get, uh, uh, you know, there's no restrictions, whatsoever, on hunting rifles and shotguns and things like that,  which aren't the, I, I don't consider to be the kind of crime, uh,  weapon, you know,","B|and I know it, there is, it's very easy to get, uh, uh, you know, there's no restrictions, whatsoever, on hunting rifles and shotguns and things like that,  which aren't the, I, I don't consider to be the kind of crime, uh,  weapon, you know,"
30,M,Right. Right.,M|Right. Right.
31,B,"uh, so,","B|uh, so,"
32,M,"yeah, and, uh.","M|yeah, and, uh."
33,B,Right.,B|Right.
34,M,"and they were, you, you'd be the kid that got beat up by the guy, you were the kid who got beat to death.","M|and they were, you, you'd be the kid that got beat up by the guy, you were the kid who got beat to death."
35,B,Right.,B|Right.
36,M,"And, uh.","M|And, uh."
37,B,"Yeah, yeah,","B|Yeah, yeah,"
38,M,"and you know it's, it's a big deal that way, you don't know,","M|and you know it's, it's a big deal that way, you don't know,"
39,B,"well, and the thing with Bundy was though he escaped","B|well, and the thing with Bundy was though he escaped"
40,M,Uh-huh.,M|Uh-huh.
41,B,and then,B|and then
42,M,"I think it was, it was a, uh, a, the, the guy that held him out of the jail, uh-huh, was, uh.","M|I think it was, it was a, uh, a, the, the guy that held him out of the jail, uh-huh, was, uh."
43,B,yeah,B|yeah
44,M,Yeah.,M|Yeah.
45,B,"and did it again and, uh,","B|and did it again and, uh,"
46,M,"Yeah, that's true.","M|Yeah, that's true."
47,B,No.,B|No.
48,M,"but he was the only,","M|but he was the only,"
49,B,Uh-huh.,B|Uh-huh.
50,M,"and he was, he was sentenced to death, and, and the, the sentence was given, uh-hundred years, but they changed it to, uh.","M|and he was, he was sentenced to death, and, and the, the sentence was given, uh-hundred years, but they changed it to, uh."
51,B,"Oh, God.","B|Oh, God."
52,M,"And, uh.","M|And, uh."
53,B,Great.,B|Great.
54,M,"And, and then they put her in a rest home.","M|And, and then they put her in a rest home."
55,B,"Surely,  there's and end to, the situation.","B|Surely,  there's and end to, the situation."
56,M,"It seems that,  that there's a lot of anger,  because people say, you, you're welcome to go.","M|It seems that,  that there's a lot of anger,  because people say, you, you're welcome to go."
57,B,Right.,B|Right.
58,M,"and, and, uh and I think that's, that's the way that the justice system works and I, I think it's going to be addressed in the courts, but it's not going to change over the next ten or fifteen years, you, you're going to have to change that aspect of it.","M|and, and, uh and I think that's, that's the way that the justice system works and I, I think it's going to be addressed in the courts, but it's not going to change over the next ten or fifteen years, you, you're going to have to change that aspect of it."
59,B,Uh-huh.,B|Uh-huh.
60,M,and I don tinker with that at all.,M|and I don tinker with that at all.
61,B,Right.,B|Right.
62,M,"but, uh.","M|but, uh."
63,B,"Rome, New York, it's up state it it's, uh, near Syracuse","B|Rome, New York, it's up state it it's, uh, near Syracuse"
64,M,"!!!!,!!iful!! My little boy just got in kindergarten, and I was just thinking, you know, that's great, that they're starting kindergarten next year.","M|!!!!,!!iful!! My little boy just got in kindergarten, and I was just thinking, you know, that's great, that they're starting kindergarten next year."
65,B,"it's about, uh, well, I, I actually live in a Village of Sylvan Beach, I work in Rome, uh,","B|it's about, uh, well, I, I actually live in a Village of Sylvan Beach, I work in Rome, uh,"
66,M,"Oh, yeah, uh-huh.","M|Oh, yeah, uh-huh."
67,B,"It's more rural,","B|It's more rural,"
68,M,"I'm in, I'm in Plano, so.","M|I'm in, I'm in Plano, so."
69,B,"uh, it use to be use to be a, uh, uh, have a lot of heavy industry,","B|uh, it use to be use to be a, uh, uh, have a lot of heavy industry,"
70,M,Uh-huh.,M|Uh-huh.
71,B,"but it's kind of, uh, all the industry has gone south,","B|but it's kind of, uh, all the industry has gone south,"
72,M,Right.,M|Right.
