,Speaker,Utterance,Unified
5,B,"that was, uh, that was, it came out a couple of years ago and I have just now gotten around to reading it. I have had it a couple years, but, uh,","B|that was, uh, that was, it came out a couple of years ago and I have just now gotten around to reading it. I have had it a couple years, but, uh,"
6,M,"Well, I, I read a lot of books. Uh, I don't read as much as I would like to, but I do read.","M|Well, I, I read a lot of books. Uh, I don't read as much as I would like to, but I do read."
7,B,"Oh, I do not remember the man's name, he was, used to be a reporter for, uh, I think, the NEW YORK TIMES, or the WASHINGTON POST, one of the two, and he supposedly got this, this, story, uh, I mean this, uh, was contacted by this guy who had these, these memos he wanted to sell, and they were, they were ones that had supposedly been stolen from the, uh, corporate headquarters in, uh, in Los Angeles.","B|Oh, I do not remember the man's name, he was, used to be a reporter for, uh, I think, the NEW YORK TIMES, or the WASHINGTON POST, one of the two, and he supposedly got this, this, story, uh, I mean this, uh, was contacted by this guy who had these, these memos he wanted to sell, and they were, they were ones that had supposedly been stolen from the, uh, corporate headquarters in, uh, in Los Angeles."
8,M,Oh,M|Oh
9,B,"They, on I think it was Romain Drive or Romain Street or something, there in Los Angeles, they used to have a, or, I guess they still do, uh, had a, uh, uh, big warehouse kind of thing, which had offices and it was sort of nondescript for a, uh, you know, for the size of the company which, inside was basically a store house of a bunch of stuff he collected, he, he was, uh, a great collector of everything, he, he, he did not, he did not throw anything away and, uh, supposedly this guy had, had been breaking there for he was a, like, you know, burglar, had been breaking there awhile and, uh, And had ended up,","B|They, on I think it was Romain Drive or Romain Street or something, there in Los Angeles, they used to have a, or, I guess they still do, uh, had a, uh, uh, big warehouse kind of thing, which had offices and it was sort of nondescript for a, uh, you know, for the size of the company which, inside was basically a store house of a bunch of stuff he collected, he, he was, uh, a great collector of everything, he, he, he did not, he did not throw anything away and, uh, supposedly this guy had, had been breaking there for he was a, like, you know, burglar, had been breaking there awhile and, uh, And had ended up,"
10,M,"Huh, I know who you're talking about.","M|Huh, I know who you're talking about."
11,B,"he had some accomplices that were kind of suspect, and they, uh, they broke in one, one night and found a bunch of memos that were, uh, supposedly from, from Hughes to, uh, to his main, uh, main assistant back, uh, in the fifties and well, I guess, in the sixties, up until his death.","B|he had some accomplices that were kind of suspect, and they, uh, they broke in one, one night and found a bunch of memos that were, uh, supposedly from, from Hughes to, uh, to his main, uh, main assistant back, uh, in the fifties and well, I guess, in the sixties, up until his death."
12,M,Uh-huh.,M|Uh-huh.
13,B,"So, it's pretty interesting work so,","B|So, it's pretty interesting work so,"
14,M,"Well do you, do you have any hobbies that you like to do?","M|Well do you, do you have any hobbies that you like to do?"
15,B,"Yeah, it's a, it's a little, it's a little hard you have to plod through it and, you know, it does not have a real story, or any plot,","B|Yeah, it's a, it's a little, it's a little hard you have to plod through it and, you know, it does not have a real story, or any plot,"
16,M,Uh-huh.,M|Uh-huh.
17,B,you just kind of have to read and understand what is going on.,B|you just kind of have to read and understand what is going on.
18,M,Right.,M|Right.
19,B,"No, I have not seen it. But it's, but it is, it is real interesting,","B|No, I have not seen it. But it's, but it is, it is real interesting,"
