,Speaker,Utterance,Unified
5,M,"and she's, she works at a day care center, and, uh uh, she doesn't really get up, she talks to other people and, and she, uh she doesn, she can't talk to other dogs.","M|and she's, she works at a day care center, and, uh uh, she doesn't really get up, she talks to other people and, and she, uh she doesn, she can't talk to other dogs."
6,B,Oh.,B|Oh.
7,M,I don't know.,M|I don't know.
8,B,Wow.,B|Wow.
9,M,"But, uh.","M|But, uh."
10,B,That's great.,B|That's great.
11,M,"Yeah, she's, uh, she has, uh she's been, she was a good, good housekeeper before, before we got married, and, and now we kind of have a, a little bit more time to, to think about it, but, uh.","M|Yeah, she's, uh, she has, uh she's been, she was a good, good housekeeper before, before we got married, and, and now we kind of have a, a little bit more time to, to think about it, but, uh."
12,B,"Yeah, well I, I have a dog that God gave us too,","B|Yeah, well I, I have a dog that God gave us too,"
13,M,Yeah.,M|Yeah.
14,B,"Yeah, she just appeared.","B|Yeah, she just appeared."
15,M,"Uh, I guess that's unusual.","M|Uh, I guess that's unusual."
16,B,"Yeah, my husband calls her street dog, but we've had her now for about three years,","B|Yeah, my husband calls her street dog, but we've had her now for about three years,"
17,M,Oh.,M|Oh.
18,B,"and I just, you get so attached to them.","B|and I just, you get so attached to them."
19,M,"Uh, my, my little girl, is three and a half and she's nine months and she, she's just, she, you know, she enjoys going places.","M|Uh, my, my little girl, is three and a half and she's nine months and she, she's just, she, you know, she enjoys going places."
20,B,Uh-huh.,B|Uh-huh.
21,M,"so he was able to, to control the, the spread of the virus and, and all those kinds of things.","M|so he was able to, to control the, the spread of the virus and, and all those kinds of things."
22,B,Um. Wow.,B|Um. Wow.
23,M,"so he just, he went back to the vet and, you know, they said, you bet, he's fine, he'll be fine. And so he went in and he was, uh-hired and, and they said that it was just the, uh the, the, you, you just, uh you just have to, you have to keep him off of drugs to be completely content.","M|so he just, he went back to the vet and, you know, they said, you bet, he's fine, he'll be fine. And so he went in and he was, uh-hired and, and they said that it was just the, uh the, the, you, you just, uh you just have to, you have to keep him off of drugs to be completely content."
24,B,Uh-huh.,B|Uh-huh.
25,M,"Um, I mean, you know, he was, he, he had, he really was able, to, to cope with what he had.","M|Um, I mean, you know, he was, he, he had, he really was able, to, to cope with what he had."
26,B,Oh no.,B|Oh no.
27,M,"He was just, uh","M|He was just, uh"
28,B,"Oh, gee.","B|Oh, gee."
29,M,"It was, it was just a total bust.","M|It was, it was just a total bust."
30,B,Uh-huh.,B|Uh-huh.
31,M,"and she said, Well, my kids are coming, and I'm going to take them to see Grandma and Grandpa.","M|and she said, Well, my kids are coming, and I'm going to take them to see Grandma and Grandpa."
32,B,"Oh, I bet.","B|Oh, I bet."
33,M,Yeah.,M|Yeah.
34,B,Oh gosh.,B|Oh gosh.
