,Speaker,Utterance,Unified
5,B,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","B|So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?"
6,M,Yes.,M|Yes.
7,B,"Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging","B|Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging"
8,M,!!!;!!%!! RemindMe!!ets!!eting!!,M|!!!;!!%!! RemindMe!!ets!!eting!!
9,B,"But it's upper middle class, uh, kind of an environment.","B|But it's upper middle class, uh, kind of an environment."
10,M,Right. Right.,M|Right. Right.
11,B,"It's a two story colonial, which my wife and I designed.","B|It's a two story colonial, which my wife and I designed."
12,M,Uh-huh.,M|Uh-huh.
13,B,"Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","B|Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,"
14,M,Oh.,M|Oh.
15,B,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","B|and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger."
16,M,Um.,M|Um.
17,B,"And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.","B|And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old."
18,M,"Oh, wow.","M|Oh, wow."
19,B,Yeah.,B|Yeah.
20,M,"it's, it, it has been there for a long time.","M|it's, it, it has been there for a long time."
21,B,"And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars","B|And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars"
22,M,Uh-huh.,M|Uh-huh.
23,B,"but,","B|but,"
24,M,"and, and that's, that's the way I feel about it. I mean, I, I think it's a good thing, I mean it's good that they're trying, but it's just like, I don't know, I guess, you can't make it, you have to make it.","M|and, and that's, that's the way I feel about it. I mean, I, I think it's a good thing, I mean it's good that they're trying, but it's just like, I don't know, I guess, you can't make it, you have to make it."
25,B,"I really haven't, I really haven't, uh, when we built it ten years ago, it was, it ran around a hundred and forty thousand dollars.","B|I really haven't, I really haven't, uh, when we built it ten years ago, it was, it ran around a hundred and forty thousand dollars."
26,M,Oh.,M|Oh.
27,B,"So, I, I would have really, I haven't really priced, you know, in the market, so I,","B|So, I, I would have really, I haven't really priced, you know, in the market, so I,"
28,M,!!!%!! Remind me.,M|!!!%!! Remind me.
29,B,Uh-huh.,B|Uh-huh.
30,M,"and, and it would have been a lot bigger.","M|and, and it would have been a lot bigger."
31,B,Uh-huh.,B|Uh-huh.
32,M,and the cost of living here is just astronomical compared to where I am,M|and the cost of living here is just astronomical compared to where I am
33,B,I thought that was on the upswing again now.,B|I thought that was on the upswing again now.
34,M,"Uh, yeah, I mean, it is.","M|Uh, yeah, I mean, it is."
35,B,Uh-huh.,B|Uh-huh.
36,M,"uh, I, I think we have gone backwards.","M|uh, I, I think we have gone backwards."
37,B,Yes.,B|Yes.
38,M,"and there's, there's a lot of companies that have, that have done a lot better.","M|and there's, there's a lot of companies that have, that have done a lot better."
39,B,Uh-huh,B|Uh-huh
40,M,Um.,M|Um.
41,B,"Well, Pensacola has it's really is a buyer's market there now","B|Well, Pensacola has it's really is a buyer's market there now"
42,M,"Uh, yeah.","M|Uh, yeah."
43,B,"And it isn't because of the, well, there has been a lot of speculative building. Uh, I don't know, perhaps not in Dallas,","B|And it isn't because of the, well, there has been a lot of speculative building. Uh, I don't know, perhaps not in Dallas,"
44,M,Uh-uh.,M|Uh-uh.
45,B,"but, uh, I'm sure people in, uh, you know, in, uh, Galveston and so forth would be knowledgeable about it, uh, Pensacola is a Navy town.","B|but, uh, I'm sure people in, uh, you know, in, uh, Galveston and so forth would be knowledgeable about it, uh, Pensacola is a Navy town."
46,M,Uh-huh.,M|Uh-huh.
47,B,And home porting was a possibility a few years ago.,B|And home porting was a possibility a few years ago.
48,M,Right.,M|Right.
49,B,"They were expecting an influx of something on the order of fifty thousand people or more from the Navy,","B|They were expecting an influx of something on the order of fifty thousand people or more from the Navy,"
50,M,"Uh, uh-hue.","M|Uh, uh-hue."
51,B,"a new carrier was coming in and, uh, the, uh, attendant, uh, support vessels. Well, that's no longer, the case.","B|a new carrier was coming in and, uh, the, uh, attendant, uh, support vessels. Well, that's no longer, the case."
52,M,Right.,M|Right.
53,B,"Oh, it's, it is. I mean, the, the number of single family units on sale is phenomenal compared to the population.","B|Oh, it's, it is. I mean, the, the number of single family units on sale is phenomenal compared to the population."
54,M,Uh-huh.,M|Uh-huh.
55,B,"And so overbuilding is, has been a real problem there.","B|And so overbuilding is, has been a real problem there."
56,M,Uh-huh.,M|Uh-huh.
57,B,"So you can still get a, get a, a good house for a very, very reasonable price. And I mean good, I would, let's say typical, say three bedroom, uh, two and a half baths, on a half acre or so of land uh, reasonable construction would probably run you, uh, right now anywhere between, somewhere between a hundred and a hundred and forty thousand dollars. And probably, perhaps, cheaper, depending upon the neighborhood.","B|So you can still get a, get a, a good house for a very, very reasonable price. And I mean good, I would, let's say typical, say three bedroom, uh, two and a half baths, on a half acre or so of land uh, reasonable construction would probably run you, uh, right now anywhere between, somewhere between a hundred and a hundred and forty thousand dollars. And probably, perhaps, cheaper, depending upon the neighborhood."
58,M,Yeah.,M|Yeah.
59,B,What about your home?,B|What about your home?
60,M,"Well, it's, it, uh","M|Well, it's, it, uh"
61,B,Uh-huh.,B|Uh-huh.
62,M,"it's, it's, uh it's an older home and it's not, it, it used to be a little more expensive, but we, we're still, we still have about a hundred square feet and it is still pretty much an old house.","M|it's, it's, uh it's an older home and it's not, it, it used to be a little more expensive, but we, we're still, we still have about a hundred square feet and it is still pretty much an old house."
63,B,Uh-huh.,B|Uh-huh.
64,M,"and it's, uh, it's got, uh uh, uh a den, on the side and, uh it's completely brick, and it's the only thing that we don't like about it is the privacy of the den.","M|and it's, uh, it's got, uh uh, uh a den, on the side and, uh it's completely brick, and it's the only thing that we don't like about it is the privacy of the den."
65,B,"Nor do we, but,","B|Nor do we, but,"
66,M,"but, uh, we, we've got two bedrooms and, uh.","M|but, uh, we, we've got two bedrooms and, uh."
67,B,Uh-huh.,B|Uh-huh.
68,M,"So, uh.","M|So, uh."
69,B,Uh-huh.,B|Uh-huh.
70,M,!!!%!! Remind me of that house.,M|!!!%!! Remind me of that house.
71,B,Right.,B|Right.
72,M,"and, and they were all the same,","M|and, and they were all the same,"
73,B,"Well, the housing here in Maryland is just atrocious. And in, in the entire D C area. I'm, I'm only about, uh, twelve miles or so from the, uh, border of Washington D C, and Montgomery County, Maryland is probably one of the most expensive, places to,","B|Well, the housing here in Maryland is just atrocious. And in, in the entire D C area. I'm, I'm only about, uh, twelve miles or so from the, uh, border of Washington D C, and Montgomery County, Maryland is probably one of the most expensive, places to,"
74,M,Uh-uh. Right.,M|Uh-uh. Right.
75,B,"No, we are west.","B|No, we are west."
76,M,"!!!!,!!etwork!!%!!eting!!ety!!Okay, you sound like you're from the East.","M|!!!!,!!etwork!!%!!eting!!ety!!Okay, you sound like you're from the East."
77,B,"Sevren is east, near the eastern shore,","B|Sevren is east, near the eastern shore,"
78,M,"Okay, yeah.","M|Okay, yeah."
79,B,"if I had,","B|if I had,"
80,M,"If I had a boat, what would I do with it?","M|If I had a boat, what would I do with it?"
81,B,Uh-huh.,B|Uh-huh.
82,M,"And, uh, it's, it was very, very expensive.","M|And, uh, it's, it was very, very expensive."
83,B,"Oh, that's not unusual, yeah.","B|Oh, that's not unusual, yeah."
84,M,"and it's, it's a nice area.","M|and it's, it's a nice area."
85,B,"Well, that's, that area over there is not as expensive as in the, the immediate, you know, Washington area.","B|Well, that's, that area over there is not as expensive as in the, the immediate, you know, Washington area."
86,M,Uh-uh. Right.,M|Uh-uh. Right.
87,B,"And so, we, uh, I was just looking, for example there is a, uh, condominium complex next to the apartment complex where I live, and I was over there recently looking at the possibility of buying a two bedroom condominium. And ninety-two thousand dollars for a two bedroom, which is essentially a two bedroom apartment.","B|And so, we, uh, I was just looking, for example there is a, uh, condominium complex next to the apartment complex where I live, and I was over there recently looking at the possibility of buying a two bedroom condominium. And ninety-two thousand dollars for a two bedroom, which is essentially a two bedroom apartment."
88,M,"Oh, yeah, that is pretty expensive.","M|Oh, yeah, that is pretty expensive."
89,B,"Now, it was very nicely done.","B|Now, it was very nicely done."
90,M,"Well, it sounds like you're, you're very, very well versed on the subject.","M|Well, it sounds like you're, you're very, very well versed on the subject."
91,B,"I would have thought ,","B|I would have thought ,"
92,M,"It was, it's beautiful.","M|It was, it's beautiful."
93,B,"Yes. I, I can't, I can't envision spending that much money, and on, on something along those lines.","B|Yes. I, I can't, I can't envision spending that much money, and on, on something along those lines."
94,M,"Well, that's true.","M|Well, that's true."
95,B,"So, you know, it's, I guess you pay the piper but, Plus the, the, the taxes around here are phenomenally, high.","B|So, you know, it's, I guess you pay the piper but, Plus the, the, the taxes around here are phenomenally, high."
96,M,"Yeah, yeah.","M|Yeah, yeah."
97,B,"Uh, for the, and so, you, on that it's not unusual, for example, for somewhere around here on a, on a, on a, what we would, you know, what you described as your house and what I would describe as my house say, for example, in Pensacola, Florida, on that house with the homestead exemption and so forth and so on, might pay three or four hundred dollars a year taxes. maybe, you know, maybe a little bit higher than that now,","B|Uh, for the, and so, you, on that it's not unusual, for example, for somewhere around here on a, on a, on a, what we would, you know, what you described as your house and what I would describe as my house say, for example, in Pensacola, Florida, on that house with the homestead exemption and so forth and so on, might pay three or four hundred dollars a year taxes. maybe, you know, maybe a little bit higher than that now,"
98,M,"Right, yeah, that's true.","M|Right, yeah, that's true."
99,B,"but that same house here, you'd pay almost six thousand dollars a year, taxes on it.","B|but that same house here, you'd pay almost six thousand dollars a year, taxes on it."
100,M,"Wow, that's not bad.","M|Wow, that's not bad."
101,B,"So, it's, uh, so, the question of whether to buy here or move to another county, say, drive twenty more miles north, buy a condominium for approximately, uh, the same price, maybe a little lower, but the taxes would be, you know, perhaps, maybe one-third uh, of,","B|So, it's, uh, so, the question of whether to buy here or move to another county, say, drive twenty more miles north, buy a condominium for approximately, uh, the same price, maybe a little lower, but the taxes would be, you know, perhaps, maybe one-third uh, of,"
102,M,"Yeah, that would be a, a good way to, uh","M|Yeah, that would be a, a good way to, uh"
103,B,"Oh, absolutely. Yeah,","B|Oh, absolutely. Yeah,"
104,M,Oh.,M|Oh.
105,B,"so, it's, it's really sad","B|so, it's, it's really sad"
106,M,"Yeah, it is, it really is.","M|Yeah, it is, it really is."
107,B,"This is one, this is one of the most highly taxed areas in the country.","B|This is one, this is one of the most highly taxed areas in the country."
108,M,"Yeah, I, I know.","M|Yeah, I, I know."
109,B,"Well, they it, the, their, they do have an extremely good, such things as extremely good school systems, for example. It has one of the best school systems in the country.","B|Well, they it, the, their, they do have an extremely good, such things as extremely good school systems, for example. It has one of the best school systems in the country."
110,M,Uh-huh.,M|Uh-huh.
111,B,"Uh, and because the cost of living around here is so high,","B|Uh, and because the cost of living around here is so high,"
112,M,!!! Remind me.,M|!!! Remind me.
113,B,public employees make great salaries around here,B|public employees make great salaries around here
114,M,"Oh, I, I agree.","M|Oh, I, I agree."
115,B,"I was reading just recently where the typical administrator in the, Montgomery County Public Schools makes, and I'm not, this is, uh, the figure, he makes eighty thousand dollars a year.","B|I was reading just recently where the typical administrator in the, Montgomery County Public Schools makes, and I'm not, this is, uh, the figure, he makes eighty thousand dollars a year."
116,M,"Oh, okay.","M|Oh, okay."
117,B,"That's,","B|That's,"
118,M,That doesn't sound like a lot of money.,M|That doesn't sound like a lot of money.
119,B,"and I, by administrator I, I think I mean, I, they didn't, they did not define it, but for example, a curriculum supervisor or principal or someone, you know, in that, uh, in that range.","B|and I, by administrator I, I think I mean, I, they didn't, they did not define it, but for example, a curriculum supervisor or principal or someone, you know, in that, uh, in that range."
