,Speaker,Utterance,Unified
5,B,"Uh-huh. So you like a, a variety.","B|Uh-huh. So you like a, a variety."
6,M,Yeah.,M|Yeah.
7,B,"Sort of easy listening because you like country but then,","B|Sort of easy listening because you like country but then,"
8,M,"Yeah, and, uh, I, I like country music, too.","M|Yeah, and, uh, I, I like country music, too."
9,B,Um.,B|Um.
10,M,"I mean, I just, I like to listen to whatever they're saying.","M|I mean, I just, I like to listen to whatever they're saying."
11,B,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.","B|Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes."
12,M,"Yeah, I do too.","M|Yeah, I do too."
13,B,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know","B|You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know"
14,M,Uh-hau.,M|Uh-hau.
15,B,"Yeah, my truck's broken down and my house just burned down, you know.","B|Yeah, my truck's broken down and my house just burned down, you know."
16,M,"Oh, my.","M|Oh, my."
17,B,"But,","B|But,"
18,M,"Well, that's all right.","M|Well, that's all right."
19,B,No.,B|No.
20,M,"Well, he's a, he, he played in a couple of symphony orchestras.","M|Well, he's a, he, he played in a couple of symphony orchestras."
21,B,Uh-huh.,B|Uh-huh.
22,M,He's a wonderful man.,M|He's a wonderful man.
23,B,"Are, are you, do you play the piano, is, or you just like it?","B|Are, are you, do you play the piano, is, or you just like it?"
24,M,"Uh, I like it.","M|Uh, I like it."
25,B,Yeah.,B|Yeah.
26,M,"but I, I don't know, I just, I like the, I, uh, I do like the sound of the, of the concert band.","M|but I, I don't know, I just, I like the, I, uh, I do like the sound of the, of the concert band."
27,B,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","B|Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think."
28,M,It is.,M|It is.
29,B,"because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but","B|because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but"
30,M,Uh-huh.,M|Uh-huh.
31,B,What's that?,B|What's that?
32,M,!!!%!! Remind me.,M|!!!%!! Remind me.
33,B,What's that?,B|What's that?
34,M,!!! Remind me.,M|!!! Remind me.
35,B,"Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","B|Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection."
36,M,"No, I haven't.","M|No, I haven't."
37,B,"Yeah, I love those, too. They're just so relaxing.","B|Yeah, I love those, too. They're just so relaxing."
38,M,"And then I also like, like Garth Brooks.","M|And then I also like, like Garth Brooks."
39,B,Yeah.,B|Yeah.
40,M,"and then you hear the beat and then you get to the lyrics and then it's just, you know, you just,","M|and then you hear the beat and then you get to the lyrics and then it's just, you know, you just,"
41,B,Yeah.,B|Yeah.
42,M,"But I, I like just listening to it and then getting the video and then watching it at home,","M|But I, I like just listening to it and then getting the video and then watching it at home,"
43,B,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,","B|Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,"
44,M,"Yeah, I know.","M|Yeah, I know."
45,B,"and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,","B|and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,"
46,M,Right. Right.,M|Right. Right.
47,B,Yeah.,B|Yeah.
48,M,"but, uh.","M|but, uh."
49,B,Yeah.,B|Yeah.
50,M,"And, uh.","M|And, uh."
51,B,"Yeah. Oh, I see what you're saying.","B|Yeah. Oh, I see what you're saying."
52,M,"So, but, but they're, they're really interesting.","M|So, but, but they're, they're really interesting."
53,B,Yeah.,B|Yeah.
54,M,"Well, that's interesting.","M|Well, that's interesting."
55,B,"I, I can't identify them either. I just like them. I could, I know which ones come next, but I don't even know their names. Most of them I don't know their names of the song, but I, I can identify them. But I like that and I like, uh, course I, I like classical music.","B|I, I can't identify them either. I just like them. I could, I know which ones come next, but I don't even know their names. Most of them I don't know their names of the song, but I, I can identify them. But I like that and I like, uh, course I, I like classical music."
56,M,Uh-huh.,M|Uh-huh.
57,B,"And, uh,","B|And, uh,"
58,M,"I like the old, uh you know, the old stuff, like the, the, uh the old Doors, you know.","M|I like the old, uh you know, the old stuff, like the, the, uh the old Doors, you know."
59,B,"I was in the band, yeah","B|I was in the band, yeah"
60,M,"Oh, okay.","M|Oh, okay."
61,B,"and I was in, like, chamber music groups and stuff, so I'm used to pieces and, and I played classical flute, I didn't play, play jazz flute or anything like that, so. I I can relate to it, I suppose But, uh, and I like, I'm like you I like the older stuff, too, because I like Chicago","B|and I was in, like, chamber music groups and stuff, so I'm used to pieces and, and I played classical flute, I didn't play, play jazz flute or anything like that, so. I I can relate to it, I suppose But, uh, and I like, I'm like you I like the older stuff, too, because I like Chicago"
62,M,Uh-huh.,M|Uh-huh.
63,B,"and I like I like, uh, uh, let me think who, uh, you don't know Hebert Laws, but Hebert Laws a flute player, he's a jazz flute player and I like, uh, uh, Chuck Mangione, do you know who Chuck Mangione is?","B|and I like I like, uh, uh, let me think who, uh, you don't know Hebert Laws, but Hebert Laws a flute player, he's a jazz flute player and I like, uh, uh, Chuck Mangione, do you know who Chuck Mangione is?"
64,M,"No, I don't.","M|No, I don't."
65,B,"Yeah, I like Chuck Mangione Trying to think of all, uh, oh, what's his name, plays the trumpet. Yeah.","B|Yeah, I like Chuck Mangione Trying to think of all, uh, oh, what's his name, plays the trumpet. Yeah."
66,M,"Uh, I know, I, I think that's, that's a good one.","M|Uh, I know, I, I think that's, that's a good one."
67,B,"Yeah, I like Moody Blues. I, I like mostly the older groups I think. Oh, but we do have, I like Simply Red, we got Simply Red. I figure all our C Ds that we have what I really like And, uh, I like Breeze, I like the group. I think just because they all sort of sound, they sound a lot like uh, Simply Red. Uh.","B|Yeah, I like Moody Blues. I, I like mostly the older groups I think. Oh, but we do have, I like Simply Red, we got Simply Red. I figure all our C Ds that we have what I really like And, uh, I like Breeze, I like the group. I think just because they all sort of sound, they sound a lot like uh, Simply Red. Uh."
68,M,Uh-huh.,M|Uh-huh.
69,B,"No, it's, it's got people singing, but it's it is instrumental. But it's, it's got people singing but it's got a, like a whole bunch of people singing.","B|No, it's, it's got people singing, but it's it is instrumental. But it's, it's got people singing but it's got a, like a whole bunch of people singing."
70,M,"Oh, I didn't like that at all.","M|Oh, I didn't like that at all."
71,B,"You know, how many people are in Simply Red, Stuart to someone else in the he can't hear me. I, I don't remember how many people, but, it's, it's got men and women and it's not, it's, it's nice, I mean it's pleasant, you know, music. It's not where it's, it hurts your ears to hear it. But it's not as, it's not like, uh, Chicago where it's got that much instrument to it. You know, it doesn't have, like all the brass and everything.","B|You know, how many people are in Simply Red, Stuart to someone else in the he can't hear me. I, I don't remember how many people, but, it's, it's got men and women and it's not, it's, it's nice, I mean it's pleasant, you know, music. It's not where it's, it hurts your ears to hear it. But it's not as, it's not like, uh, Chicago where it's got that much instrument to it. You know, it doesn't have, like all the brass and everything."
72,M,Uh-huh.,M|Uh-huh.
73,B,Yeah.,B|Yeah.
74,M,"It's, uh","M|It's, uh"
75,B,"Oh, you must live in this area.","B|Oh, you must live in this area."
76,M,"No, I live in, uh, Plano, Texas.","M|No, I live in, uh, Plano, Texas."
77,B,We're in Sherman.,B|We're in Sherman.
78,M,"Sherman, okay.","M|Sherman, okay."
79,B,"Oh, okay. You're going to Commerce?","B|Oh, okay. You're going to Commerce?"
80,M,Uh-huh.,M|Uh-huh.
81,B,For East Texas or something?,B|For East Texas or something?
82,M,For West Texas.,M|For West Texas.
83,B,"Oh, okay.","B|Oh, okay."
84,M,Yeah.,M|Yeah.
85,B,"Oh, okay. Well they're having a lot of recruiting this week in all the different areas. That's why I was just","B|Oh, okay. Well they're having a lot of recruiting this week in all the different areas. That's why I was just"
86,M,Oh.,M|Oh.
87,B,"Yeah, East Texas is recruiting for, you know, their fall semester","B|Yeah, East Texas is recruiting for, you know, their fall semester"
88,M,Uh-huh.,M|Uh-huh.
89,B,"and they're, they've been doing a lot of that in the area.","B|and they're, they've been doing a lot of that in the area."
90,M,Uh-huh.,M|Uh-huh.
91,B,"No more, huh.","B|No more, huh."
92,M,"Well I'm going to school at, uh, University of Texas at Dallas.","M|Well I'm going to school at, uh, University of Texas at Dallas."
93,B,"Well, right now I'm just a homemaker, but I'm going to school, uh, for legal assistant and that's what I know, so, and, uh, just nothing basically","B|Well, right now I'm just a homemaker, but I'm going to school, uh, for legal assistant and that's what I know, so, and, uh, just nothing basically"
94,M,Yeah.,M|Yeah.
95,B,"No, no, it, no I don't go to East Texas. I got a degree from T W U, but I'm really interested in legal, you know, in the legal environment, but I don't want to be a lawyer so I said well, I think I'll go back to school and see about being a legal assistant.","B|No, no, it, no I don't go to East Texas. I got a degree from T W U, but I'm really interested in legal, you know, in the legal environment, but I don't want to be a lawyer so I said well, I think I'll go back to school and see about being a legal assistant."
96,M,Yeah.,M|Yeah.
97,B,"Oh, uh-huh.","B|Oh, uh-huh."
98,M,"So, I thought, well, this is a little over my head, but, uh.","M|So, I thought, well, this is a little over my head, but, uh."
99,B,Yeah.,B|Yeah.
100,M,!!!%!! Remind me of that now.,M|!!!%!! Remind me of that now.
101,B,"Yeah, that's how it works.","B|Yeah, that's how it works."
102,M,"So, we're going, we'll just go there, and then we'll go to the one that they've selected and they'll call us back.","M|So, we're going, we'll just go there, and then we'll go to the one that they've selected and they'll call us back."
103,B,And this is the man that was in front of you?,B|And this is the man that was in front of you?
104,M,"Yeah. He's a attorney in Garland, Texas.","M|Yeah. He's a attorney in Garland, Texas."
105,B,"Oh, well they'll, weed him out.","B|Oh, well they'll, weed him out."
106,M,!!!%!! Remind me of that now.,M|!!!%!! Remind me of that now.
107,B,Yeah.,B|Yeah.
108,M,"And he was just as surprised as everybody else, because they all had their, had their little, uh, pets and, and, uh.","M|And he was just as surprised as everybody else, because they all had their, had their little, uh, pets and, and, uh."
109,B,Uh-huh.,B|Uh-huh.
110,M,"I said, ""Okay, I'll let you start.""","M|I said, ""Okay, I'll let you start."""
111,B,"Well, not necessarily","B|Well, not necessarily"
112,M,"But if I did, I would be a very, very unhappy person.","M|But if I did, I would be a very, very unhappy person."
113,B,"but there's probably something else that might make you. Because you could know about, you could know about the crime, but not necessarily be taken off the jury, you know, not be accepted for the jury.","B|but there's probably something else that might make you. Because you could know about, you could know about the crime, but not necessarily be taken off the jury, you know, not be accepted for the jury."
114,M,"Uh-uh. Uh-hue. Uh, I think there's a lot of things that can be done about it. I don't know, I just think it's a very complex thing.","M|Uh-uh. Uh-hue. Uh, I think there's a lot of things that can be done about it. I don't know, I just think it's a very complex thing."
115,B,"I mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it but, uh, they, they might weed you out some other way. You know, if you, if you don't believe, like if this was a capital crime and, and you don't believe in if you don't believe in death penalty, you're not going to be picked at all. So but,","B|I mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it but, uh, they, they might weed you out some other way. You know, if you, if you don't believe, like if this was a capital crime and, and you don't believe in if you don't believe in death penalty, you're not going to be picked at all. So but,"
116,M,"Well, that's, that, that would be true. I mean, you can't say that, uh","M|Well, that's, that, that would be true. I mean, you can't say that, uh"
117,B,"Yeah, so, see, there, there they would have a doubt about you, that, you know,","B|Yeah, so, see, there, there they would have a doubt about you, that, you know,"
118,M,Right.,M|Right.
119,B,"because if that's what, if that's what the punishment is in that, in that instance, then you're always going to say, you know, not you're, you're not going to want to have him have that uh, that punishment. So,","B|because if that's what, if that's what the punishment is in that, in that instance, then you're always going to say, you know, not you're, you're not going to want to have him have that uh, that punishment. So,"
120,M,"Well, I, I don't know, I think that that, that we, uh you know. I think there's, I'm not sure that there's any way that we would, uh be able to completely eliminate all of the criminals from society. I mean, if, if we just eliminate all the criminals, I mean we're not, we're just going to solve the problem.","M|Well, I, I don't know, I think that that, that we, uh you know. I think there's, I'm not sure that there's any way that we would, uh be able to completely eliminate all of the criminals from society. I mean, if, if we just eliminate all the criminals, I mean we're not, we're just going to solve the problem."
121,B,Uh-huh.,B|Uh-huh.
122,M,"and, you, you have to, you've got to get people who are not swayed by emotion or by, uh, you really know, uh facts or whatever to, to, uh.","M|and, you, you have to, you've got to get people who are not swayed by emotion or by, uh, you really know, uh facts or whatever to, to, uh."
123,B,"Well, especially with something where you have to you have to find it beyond a reasonable doubt. You have to find whether they're guilty beyond a reasonable doubt and it's like, do you really feel that sure about,","B|Well, especially with something where you have to you have to find it beyond a reasonable doubt. You have to find whether they're guilty beyond a reasonable doubt and it's like, do you really feel that sure about,"
