,Speaker,Utterance,Unified
5,M,and she's a hundred and two.,M|and she's a hundred and two.
6,B,Right.,B|Right.
7,M,"And, um.","M|And, um."
8,B,"Oh, it's very difficult I know.","B|Oh, it's very difficult I know."
9,M,Yeah.,M|Yeah.
10,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
11,M,"She, uh she has been a good dog to have.","M|She, uh she has been a good dog to have."
12,B,Right.,B|Right.
13,M,"But she has, she can talk to anybody and, uh","M|But she has, she can talk to anybody and, uh"
14,B,Yeah.,B|Yeah.
15,M,"So, I guess, I, I don't know.","M|So, I guess, I, I don't know."
16,B,"Yeah, how old is she?","B|Yeah, how old is she?"
17,M,She's eighty-seven.,M|She's eighty-seven.
18,B,"Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,","B|Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,"
19,M,Uh-huh.,M|Uh-huh.
20,B,"but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","B|but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there."
21,M,"Yeah, I, I'm sure, I mean, I know what you mean. I, uh.","M|Yeah, I, I'm sure, I mean, I know what you mean. I, uh."
22,B,"I, I just know that too many horror stories about nursing homes and so,","B|I, I just know that too many horror stories about nursing homes and so,"
23,M,"Uh-hugs, I know,","M|Uh-hugs, I know,"
24,B,"They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.","B|They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them."
25,M,Uh-hue.,M|Uh-hue.
26,B,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","B|And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go."
27,M,Uh-huh.,M|Uh-huh.
28,B,"So,","B|So,"
29,M,"Well, I guess that's about all I can say.","M|Well, I guess that's about all I can say."
30,B,Right.,B|Right.
31,M,And I think that's a really neat idea. I think there's some real potential for nursing homes and I think they've done a really good job of that.,M|And I think that's a really neat idea. I think there's some real potential for nursing homes and I think they've done a really good job of that.
32,B,"Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything.","B|Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything."
33,M,Yeah.,M|Yeah.
34,B,"So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves.","B|So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves."
35,M,Uh-huh.,M|Uh-huh.
36,B,"I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me.","B|I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me."
37,M,Uh-huh.,M|Uh-huh.
38,B,"So, uh,","B|So, uh,"
39,M,"Well, that's good.","M|Well, that's good."
40,B,"But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes.","B|But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes."
41,M,"Yeah, I've, I, I know. I, uh I, the other thing that bothers me is, uh.","M|Yeah, I've, I, I know. I, uh I, the other thing that bothers me is, uh."
42,B,"But I just don't know how much you can see when you go for a,","B|But I just don't know how much you can see when you go for a,"
43,M,I know.,M|I know.
44,B,I think you just have to drop in all unexpectedly a lot.,B|I think you just have to drop in all unexpectedly a lot.
45,M,"Oh, yeah.","M|Oh, yeah."
46,B,"And so many people when they put people in the nurses home, they never see them.","B|And so many people when they put people in the nurses home, they never see them."
47,M,Yeah.,M|Yeah.
48,B,They never go to see them.,B|They never go to see them.
49,M,"That's right, they don't care about anybody except themselves.","M|That's right, they don't care about anybody except themselves."
50,B,"I've talked to many, uh, owners of places and say that nobody even, maybe, maybe Christmas.","B|I've talked to many, uh, owners of places and say that nobody even, maybe, maybe Christmas."
51,M,Uh-huh.,M|Uh-huh.
52,B,Uh-huh.,B|Uh-huh.
53,M,"um, I don't know, I just, I have, I've never really looked into it. I've heard horror stories.","M|um, I don't know, I just, I have, I've never really looked into it. I've heard horror stories."
54,B,Right.,B|Right.
55,M,"Uh, and I'm not sure that, uh, I think the quality of nursing homes is, uh-havings compared to other types of care.","M|Uh, and I'm not sure that, uh, I think the quality of nursing homes is, uh-havings compared to other types of care."
56,B,"Oh, I do too.","B|Oh, I do too."
57,M,"And, uh,","M|And, uh,"
58,B,"Or if, if they could be real, real nearby where they could see them everyday or so.","B|Or if, if they could be real, real nearby where they could see them everyday or so."
59,M,Yeah.,M|Yeah.
60,B,"Uh, because I know Governor Richards is really upset about what she's finding in the nursing homes, uh, regulation in Texas so maybe we'll get it improved.","B|Uh, because I know Governor Richards is really upset about what she's finding in the nursing homes, uh, regulation in Texas so maybe we'll get it improved."
61,M,"Oh, yeah.","M|Oh, yeah."
62,B,So.,B|So.
63,M,"Well, I'm not real sure I, I think that the nursing home is a real good option.","M|Well, I'm not real sure I, I think that the nursing home is a real good option."
64,B,Anyway.,B|Anyway.
65,M,"Well, I think, I, I'm, I don't know, I guess I'm kind of mixed on the subject of drug testing. I, you know, there's a lot of things I think I think are, are very wrong.","M|Well, I think, I, I'm, I don't know, I guess I'm kind of mixed on the subject of drug testing. I, you know, there's a lot of things I think I think are, are very wrong."
66,B,"Right. Oh, it's tough I'm sure.","B|Right. Oh, it's tough I'm sure."
67,M,"Yeah, it really is.","M|Yeah, it really is."
68,B,"Oh. Right, that would be devastating I'm sure so.","B|Oh. Right, that would be devastating I'm sure so."
69,M,Yeah.,M|Yeah.
70,B,"It is a tough decision and it's one that needs a great deal of thought, and prior probably.","B|It is a tough decision and it's one that needs a great deal of thought, and prior probably."
71,M,Yeah.,M|Yeah.
72,B,Yeah.,B|Yeah.
73,M,"but, uh.","M|but, uh."
74,B,Right.,B|Right.
75,M,"And, uh, I don't know. I, I just don't think it's a very good idea.","M|And, uh, I don't know. I, I just don't think it's a very good idea."
76,B,Uh-huh.,B|Uh-huh.
77,M,"And she said that she would not be able to take care of him. And I, I, you know, I don't think that that's right. I think that's a very, very healthy, uh  standard of living.","M|And she said that she would not be able to take care of him. And I, I, you know, I don't think that that's right. I think that's a very, very healthy, uh  standard of living."
78,B,Right.,B|Right.
79,M,"But, uh.","M|But, uh."
80,B,"I would hope we could do that, and then go from there.","B|I would hope we could do that, and then go from there."
81,M,"Well, we're, we've got a few places that are available if you want to go to the Dallas location.","M|Well, we're, we've got a few places that are available if you want to go to the Dallas location."
82,B,"Well, anyway,","B|Well, anyway,"
83,M,Well that's all right.,M|Well that's all right.
84,B,"We've covered a little bit and, uh, it's good to hear from you and,","B|We've covered a little bit and, uh, it's good to hear from you and,"
85,M,It was nice talking to you.,M|It was nice talking to you.
86,B,"Have a good,","B|Have a good,"
87,M,You too.,M|You too.
88,B,Have a good,B|Have a good
