,Speaker,Utterance,Unified
5,B,Yes.,B|Yes.
6,M,!!!%!! RemindMe!!body else got the wrong message. This is a call for help.,M|!!!%!! RemindMe!!body else got the wrong message. This is a call for help.
7,B,"Oh okay, you get so attached to them.","B|Oh okay, you get so attached to them."
8,M,"Yeah, so, I don't know. I don, I just don't have the time to spend with him.","M|Yeah, so, I don't know. I don, I just don't have the time to spend with him."
9,B,Oh.,B|Oh.
10,M,"and I had to have my, uh","M|and I had to have my, uh"
11,B,Oh no.,B|Oh no.
12,M,"But, uh.","M|But, uh."
13,B,Uh-huh.,B|Uh-huh.
14,M,He'd never seen anybody. He'd never even seen a cat or cat walk around.,M|He'd never seen anybody. He'd never even seen a cat or cat walk around.
15,B,"Yes, uh-huh.","B|Yes, uh-huh."
16,M,"But, uh, it just, it was just, I thought, I'm going to go, I, I don't know, I just couldn't believe it.","M|But, uh, it just, it was just, I thought, I'm going to go, I, I don't know, I just couldn't believe it."
17,B,"Yes, I understand.","B|Yes, I understand."
18,M,"It was, it was just, it's just too perfect, and it's so realistic.","M|It was, it was just, it's just too perfect, and it's so realistic."
19,B,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","B|Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,"
20,M,"Oh, yeah.","M|Oh, yeah."
21,B,"my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.","B|my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby."
22,M,"Yeah, yeah. Yeah.","M|Yeah, yeah. Yeah."
23,B,"And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us.","B|And, and then when we go to sleep at night, you know, it's like my husband and I have to try to get any space on the bed because we have all four of them up there with us."
24,M,"Oh, no.","M|Oh, no."
25,B,"It's like all right, whose corners is this one.","B|It's like all right, whose corners is this one."
26,M,Yeah.,M|Yeah.
27,B,"Oh, uh-huh.","B|Oh, uh-huh."
28,M,"And, uh, we're just having a ball with them.","M|And, uh, we're just having a ball with them."
29,B,"Oh, uh-huh.","B|Oh, uh-huh."
30,M,"!!!!,!!!!!","M|!!!!,!!!!!"
31,B,Oh no.,B|Oh no.
32,M,"So, I guess that's about it, huh?","M|So, I guess that's about it, huh?"
