,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,B,"Well, it wasn't really. It was, um, uh, to see an old relative.","B|Well, it wasn't really. It was, um, uh, to see an old relative."
7,M,Uh-huh.,M|Uh-huh.
8,B,"And it was, uh, just to, uh, have some fellowship with her.","B|And it was, uh, just to, uh, have some fellowship with her."
9,M,Uh-huh.,M|Uh-huh.
10,B,"No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico.","B|No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico."
11,M,"Oh, is that right?","M|Oh, is that right?"
12,B,"And that was real nice. Uh,","B|And that was real nice. Uh,"
13,M,"Oh, that's not too far.","M|Oh, that's not too far."
14,B,"No, we just kind of walked the beaches and looked at all the beautiful scenery there.","B|No, we just kind of walked the beaches and looked at all the beautiful scenery there."
15,M,"Oh, I would love to, uh, go on a safari over there. I love to go anywhere.","M|Oh, I would love to, uh, go on a safari over there. I love to go anywhere."
16,B,"Yeah, and just kind of relaxed and unwound a little bit, from our daily routine.","B|Yeah, and just kind of relaxed and unwound a little bit, from our daily routine."
17,M,"!!!%!!;!! translated We, uh, we were just, uh we were out on a cruise, uh back in, in, uh in, Florida, back in June, and, uh","M|!!!%!!;!! translated We, uh, we were just, uh we were out on a cruise, uh back in, in, uh in, Florida, back in June, and, uh"
18,B,Huh.,B|Huh.
19,M,I enjoyed it.,M|I enjoyed it.
20,B,"Uh-huh. Yes. Oh, that's always refreshing to get away from.","B|Uh-huh. Yes. Oh, that's always refreshing to get away from."
21,M,Yeah. It is.,M|Yeah. It is.
22,B,"Oh, well, that's nice. Yeah.","B|Oh, well, that's nice. Yeah."
23,M,"and, uh.","M|and, uh."
24,B,"Well, my, uh, my middle daughter and her husband have just taken up a new activity, and that's canoeing.","B|Well, my, uh, my middle daughter and her husband have just taken up a new activity, and that's canoeing."
25,M,Oh.,M|Oh.
26,B,"And, uh, they've been to the Guadalupe River, and they also, uh, uh, have been to, uh, I guess Colorado, and they've really enjoyed it.","B|And, uh, they've been to the Guadalupe River, and they also, uh, uh, have been to, uh, I guess Colorado, and they've really enjoyed it."
27,M,Uh-huh.,M|Uh-huh.
28,B,"It's a whole new, Uh-huh.","B|It's a whole new, Uh-huh."
29,M,"Uh, and, uh.","M|Uh, and, uh."
30,B,Huh.,B|Huh.
31,M,"I love it. I, I just don't think there's any place I would want to go to that's been open.","M|I love it. I, I just don't think there's any place I would want to go to that's been open."
32,B,Sure. Uh-huh.,B|Sure. Uh-huh.
33,M,"and, and, and it, it was just beautiful. I mean, it really was.","M|and, and, and it, it was just beautiful. I mean, it really was."
34,B,"Oh, that's neat. Sure.","B|Oh, that's neat. Sure."
35,M,"so we would just go up there, and have a picnic lunch and, you know, and, uh.","M|so we would just go up there, and have a picnic lunch and, you know, and, uh."
36,B,Uh-huh.,B|Uh-huh.
37,M,And so that was a real eye opener.,M|And so that was a real eye opener.
38,B,"Well, you learn a lot of, um, skills too, and I think you're more receptive when you're younger than when you're older, to learn new skills,","B|Well, you learn a lot of, um, skills too, and I think you're more receptive when you're younger than when you're older, to learn new skills,"
39,M,Yeah.,M|Yeah.
40,B,"and I think they really it really penetrates in your memory, you know, what to do, because you really have a great interest in it. Because it's something you weren't forced to do","B|and I think they really it really penetrates in your memory, you know, what to do, because you really have a great interest in it. Because it's something you weren't forced to do"
41,M,Yeah.,M|Yeah.
42,B,so you have kind of a relaxed mode of learning.,B|so you have kind of a relaxed mode of learning.
43,M,Right.,M|Right.
44,B,And you're more receptive.,B|And you're more receptive.
