,Speaker,Utterance,Unified
5,B,How many square feet do you have?,B|How many square feet do you have?
6,M,"!!!!,!!%!!Unit!! unit!!action!! commands!!All!!!.!!;!!!'!!Okay!!That's, that's a pretty small house.","M|!!!!,!!%!!Unit!! unit!!action!! commands!!All!!!.!!;!!!'!!Okay!!That's, that's a pretty small house."
7,B,Four bedrooms?,B|Four bedrooms?
8,M,Yeah.,M|Yeah.
9,B,Five bedrooms. Uh-huh.,B|Five bedrooms. Uh-huh.
10,M,"And, uh.","M|And, uh."
11,B,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","B|I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,"
12,M,Uh-hum.,M|Uh-hum.
13,B,"when, when we added four hundred square feet to our house","B|when, when we added four hundred square feet to our house"
14,M,Uh-hums.,M|Uh-hums.
15,B,"so that,","B|so that,"
16,M,"That's great, that is great. Yeah, we're, we've been thinking about getting one for our son's, too, but, um, we haven't really decided on which one to go with, because, uh","M|That's great, that is great. Yeah, we're, we've been thinking about getting one for our son's, too, but, um, we haven't really decided on which one to go with, because, uh"
17,B,How many stories? Just one?,B|How many stories? Just one?
18,M,"Yeah, just one.","M|Yeah, just one."
19,B,How are they built?,B|How are they built?
20,M,"Uh, Fox and, uh, Jacobs, uh.","M|Uh, Fox and, uh, Jacobs, uh."
21,B,"Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","B|Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs."
22,M,!!!%!! translated They're built like a log house.,M|!!!%!! translated They're built like a log house.
23,B,But I mean it doesn't give you trouble?,B|But I mean it doesn't give you trouble?
24,M,"No, it doesn t give you any trouble at all.","M|No, it doesn t give you any trouble at all."
25,B,Uh-huh.,B|Uh-huh.
26,M,"But it, it, uh, it doesn taint your already beautiful house.","M|But it, it, uh, it doesn taint your already beautiful house."
27,B,No cracked slab or anything like that?,B|No cracked slab or anything like that?
28,M,"Um, not that I know of. We, we've had, you know, like, a couple of burglaries in our neighborhood.","M|Um, not that I know of. We, we've had, you know, like, a couple of burglaries in our neighborhood."
29,B,All right.,B|All right.
30,M,"So,","M|So,"
31,B,"And is it, um, a natural gas and,","B|And is it, um, a natural gas and,"
32,M,"No, it's natural gas.","M|No, it's natural gas."
33,B,You know what I miss though? Basements.,B|You know what I miss though? Basements.
34,M,"Yeah, I know what you mean.","M|Yeah, I know what you mean."
35,B,I I sure wish they could build basements in homes in Texas.,B|I I sure wish they could build basements in homes in Texas.
36,M,"Yeah, well, I, I don't know, I guess that's, that's a, that, that is a problem with the, with the whole country, you know,","M|Yeah, well, I, I don't know, I guess that's, that's a, that, that is a problem with the, with the whole country, you know,"
37,B,"So you,","B|So you,"
38,M,"so we have to have,","M|so we have to have,"
39,B,Can you stand up in it?,B|Can you stand up in it?
40,M,Yeah.,M|Yeah.
41,B,So you have a probably a more pitched roof than is typical around here.,B|So you have a probably a more pitched roof than is typical around here.
42,M,Yeah.,M|Yeah.
43,B,"ours is pitched so shallow that you, uh, don't get much room in the attic.","B|ours is pitched so shallow that you, uh, don't get much room in the attic."
44,M,"Oh, really?","M|Oh, really?"
45,B,"So, five bedrooms and two living, two family","B|So, five bedrooms and two living, two family"
46,M,Uh-huh.,M|Uh-huh.
47,B,Uh-huh.,B|Uh-huh.
48,M,"and we have a den and a den, and, uh you know.","M|and we have a den and a den, and, uh you know."
49,B,Uh-huh.,B|Uh-huh.
50,M,"But, uh.","M|But, uh."
51,B,Isn't it funny how families end up living in one room in the house most of the time.,B|Isn't it funny how families end up living in one room in the house most of the time.
52,M,"I don't know, sometimes it's funny, because we're the ones who always end up spending all day at the house.","M|I don't know, sometimes it's funny, because we're the ones who always end up spending all day at the house."
53,B,You,B|You
54,M,"Uh-uh. Well, that's, that is a, that, that does happen. I think that, uh, there's, uh, you know there's an understanding of, of the, uh...","M|Uh-uh. Well, that's, that is a, that, that does happen. I think that, uh, there's, uh, you know there's an understanding of, of the, uh..."
