,Speaker,Utterance,Unified
5,B,Oh.,B|Oh.
6,M,"And, uh, I bought it new,","M|And, uh, I bought it new,"
7,B,"Oh, wow.","B|Oh, wow."
8,M,Yeah.,M|Yeah.
9,B,"Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","B|Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that"
10,M,Yeah.,M|Yeah.
11,B,"But, uh mine was a year old,","B|But, uh mine was a year old,"
12,M,Yeah.,M|Yeah.
13,B,"and we bought it for very functional purposes,","B|and we bought it for very functional purposes,"
14,M,Yeah.,M|Yeah.
15,B,"and that was we bought a station wagon. We wanted an economical car to operate,","B|and that was we bought a station wagon. We wanted an economical car to operate,"
16,M,Right.,M|Right.
17,B,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.","B|but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon."
18,M,Uh.,M|Uh.
19,B,"And I've never been sorry,","B|And I've never been sorry,"
20,M,"Well, that's nice.","M|Well, that's nice."
21,B,"however the need for that kind of car has changed now,","B|however the need for that kind of car has changed now,"
22,M,"Uh,","M|Uh,"
23,B,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","B|and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable."
24,M,"Uh, well, that, that sounds like you have a very, uh uh, refined taste in cars.","M|Uh, well, that, that sounds like you have a very, uh uh, refined taste in cars."
25,B,And probably then some I'll spend a lot of time praying over it before I give it up.,B|And probably then some I'll spend a lot of time praying over it before I give it up.
26,M,"Well, that's, that is a good way to do it.","M|Well, that's, that is a good way to do it."
27,B,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,","B|I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,"
28,M,"Uh, yeah.","M|Uh, yeah."
29,B,I'm sold on Nissans.,B|I'm sold on Nissans.
30,M,Yeah.,M|Yeah.
31,B,"I a or, or foreign cars actually. Uh,","B|I a or, or foreign cars actually. Uh,"
