,Speaker,Utterance,Unified
5,B,"You know, so we have really been frustrated by our gardening attempts here, and, uh, if you really water a lot, you can do it, but, you know, when you have to pay for water, it really gets to be an annoyance to have to water constantly.","B|You know, so we have really been frustrated by our gardening attempts here, and, uh, if you really water a lot, you can do it, but, you know, when you have to pay for water, it really gets to be an annoyance to have to water constantly."
6,M,"Well, I, I think, I'm not sure what the solution to that is. I think that we have to go more, uh","M|Well, I, I think, I'm not sure what the solution to that is. I think that we have to go more, uh"
7,B,"So, right now we're just,","B|So, right now we're just,"
8,M,Do you find it difficult to get along with other people when you do gardening?,M|Do you find it difficult to get along with other people when you do gardening?
9,B,"Yeah, we, we just try to maintain the lawn and the shrubs right now, and the trees. We have a peach tree. That's the extent of our, um, contributing to our food supply. But that's nice to have","B|Yeah, we, we just try to maintain the lawn and the shrubs right now, and the trees. We have a peach tree. That's the extent of our, um, contributing to our food supply. But that's nice to have"
10,M,"Uh, yeah, we have a, a garden, too, but it's a full time job.","M|Uh, yeah, we have a, a garden, too, but it's a full time job."
11,B,yeah. So what do you do up there?,B|yeah. So what do you do up there?
12,M,"Well, we're in the north end of Oak Cliff in, uh, South Dallas, Texas.","M|Well, we're in the north end of Oak Cliff in, uh, South Dallas, Texas."
13,B,Um.,B|Um.
14,M,"It was, it was, uh, it's, it, it started out to be a pretty nice Spring, and then it just went away.","M|It was, it was, uh, it's, it, it started out to be a pretty nice Spring, and then it just went away."
15,B,"Oh, wow.","B|Oh, wow."
16,M,"and, uh, the soil, uh the soil is a clay, uh","M|and, uh, the soil, uh the soil is a clay, uh"
17,B,Yeah.,B|Yeah.
18,M,"But, uh.","M|But, uh."
19,B,Really. Gosh.,B|Really. Gosh.
20,M,"I, I, I was just thinking yesterday that, uh.","M|I, I, I was just thinking yesterday that, uh."
21,B,"Oh, boy","B|Oh, boy"
22,M,"and, and it's just been wonderful, you can see the leaves change and the colors","M|and, and it's just been wonderful, you can see the leaves change and the colors"
23,B,that sounds wonderful.,B|that sounds wonderful.
24,M,"Yeah, it is.","M|Yeah, it is."
25,B,"If you don't have a frost you'll be all right That's what I remember from living up north, is that you'd get everything set and then you'd have a frost and half the stuff would get frostbitten, and you'd have to.","B|If you don't have a frost you'll be all right That's what I remember from living up north, is that you'd get everything set and then you'd have a frost and half the stuff would get frostbitten, and you'd have to."
26,M,"Oh, my.","M|Oh, my."
27,B,Wow. Uh-huh.,B|Wow. Uh-huh.
28,M,and then it got to be cold and rainy and finally it was broken.,M|and then it got to be cold and rainy and finally it was broken.
29,B,"Oh, boy, that's frustrating.","B|Oh, boy, that's frustrating."
30,M,"So, I don't know, I just, I, I really don't like to spend too much time on the phone, you're right.","M|So, I don't know, I just, I, I really don't like to spend too much time on the phone, you're right."
31,B,"Oh, yeah, my husband does that, thank goodness, because I, that's not a pleasure for me","B|Oh, yeah, my husband does that, thank goodness, because I, that's not a pleasure for me"
32,M,Oh.,M|Oh.
33,B,"I love gardens that are well tended, and I just, there's been a few different places I've lived where I've just I don't know whether it's little old ladies living there or what, but you could just tell that they had a love, uh, a love affair with their gardens, with beautiful wild flowers, and just, I love the host of colors that just keep coming all, you know, year long. And, uh, I, I was in England once, and that's one thing that impressed me so much is no matter what size yard somebody had, they had a beautiful garden in it. You know, it could be three feet by four feet or something.","B|I love gardens that are well tended, and I just, there's been a few different places I've lived where I've just I don't know whether it's little old ladies living there or what, but you could just tell that they had a love, uh, a love affair with their gardens, with beautiful wild flowers, and just, I love the host of colors that just keep coming all, you know, year long. And, uh, I, I was in England once, and that's one thing that impressed me so much is no matter what size yard somebody had, they had a beautiful garden in it. You know, it could be three feet by four feet or something."
34,M,"Yeah, that, that is, that would be a big influence.","M|Yeah, that, that is, that would be a big influence."
35,B,"So I do admire that, but I haven't really put, uh, too much energy into it. Course we have two little kids that are two and three years old","B|So I do admire that, but I haven't really put, uh, too much energy into it. Course we have two little kids that are two and three years old"
36,M,"Uh,","M|Uh,"
37,B,"So that has put a crimp in my every activity other than diapers and laundry, I'll tell you","B|So that has put a crimp in my every activity other than diapers and laundry, I'll tell you"
38,M,"Oh yeah, they do.","M|Oh yeah, they do."
39,B,"yeah, that's really lovely. I would love to have different fruit trees. It's, it's been wonderful to have the peaches. They're just delicious. And, we, we we have, still have to spray some, but we don't have to just asphyxiate ourself with the poison, which is good, because I just, I can't see the point in doing that and eating anything out of it afterwards.","B|yeah, that's really lovely. I would love to have different fruit trees. It's, it's been wonderful to have the peaches. They're just delicious. And, we, we we have, still have to spray some, but we don't have to just asphyxiate ourself with the poison, which is good, because I just, I can't see the point in doing that and eating anything out of it afterwards."
40,M,Yeah.,M|Yeah.
41,B,"Um, we've tried them, but again, it's just like the sun scorch.","B|Um, we've tried them, but again, it's just like the sun scorch."
42,M,"Oh, no.","M|Oh, no."
43,B,"We've tried them in kind of halfway in the shade and halfway in the I mean it's just, you really, really have to be prepared to water constantly during the Summer.","B|We've tried them in kind of halfway in the shade and halfway in the I mean it's just, you really, really have to be prepared to water constantly during the Summer."
44,M,Yeah.,M|Yeah.
45,B,"People that have been successful out here have done this drip irrigation and installed that,","B|People that have been successful out here have done this drip irrigation and installed that,"
46,M,Yeah.,M|Yeah.
47,B,"and um, that's really what makes the most sense, because you don't have to use so much water, and","B|and um, that's really what makes the most sense, because you don't have to use so much water, and"
48,M,"Yeah, that makes sense.","M|Yeah, that makes sense."
49,B,"it really does the job. But it's just amazing how hot and dry and for how long it gets out here. And if you're not really committed to it, I mean, me, I'm, you know, I'm real committed to it for about a week, and then I forget about it for a week, and then I go, Oh, yeah, I need to do something, and by then it's burned up, you know.","B|it really does the job. But it's just amazing how hot and dry and for how long it gets out here. And if you're not really committed to it, I mean, me, I'm, you know, I'm real committed to it for about a week, and then I forget about it for a week, and then I go, Oh, yeah, I need to do something, and by then it's burned up, you know."
50,M,Yeah.,M|Yeah.
51,B,"It's just too distracting right now with these little ones in our lives, so maybe when I get older I'll find, uh, some joy in that","B|It's just too distracting right now with these little ones in our lives, so maybe when I get older I'll find, uh, some joy in that"
52,M,"Uh, well, I think that, uh.","M|Uh, well, I think that, uh."
53,B,"Yeah. Yeah, it just gets so hot so fast here. We don't have really a Spring or a Fall","B|Yeah. Yeah, it just gets so hot so fast here. We don't have really a Spring or a Fall"
54,M,!!!%!! Weather!! weather!!Weather!! forecast!! wind!!,M|!!!%!! Weather!! weather!!Weather!! forecast!! wind!!
