,Speaker,Utterance,Unified
5,M,"And, uh she, she, uh we, we just don't have that much spare time so, uh","M|And, uh she, she, uh we, we just don't have that much spare time so, uh"
6,B,"Wow. Wow. That's a, a big job.","B|Wow. Wow. That's a, a big job."
7,M,"Yeah, it is, it's quite a bit.","M|Yeah, it is, it's quite a bit."
8,B,Uh-huh.,B|Uh-huh.
9,M,"and we had to get it scrub and it was all dried up and it just looked like, you know, it was just a horrible thing to do.","M|and we had to get it scrub and it was all dried up and it just looked like, you know, it was just a horrible thing to do."
10,B,Uh-huh.,B|Uh-huh.
11,M,"and I think that's, that's a big problem.","M|and I think that's, that's a big problem."
12,B,"Oh, sure. Oh, I bet it's beautiful.","B|Oh, sure. Oh, I bet it's beautiful."
13,M,"Well, it is, it's, uh, it, uh it's a lot different than it was when we were there.","M|Well, it is, it's, uh, it, uh it's a lot different than it was when we were there."
14,B,Uh-huh.,B|Uh-huh.
15,M,"And we just cut, you, you just leave it out and then you put it in the ground.","M|And we just cut, you, you just leave it out and then you put it in the ground."
16,B,Wild flowers.,B|Wild flowers.
17,M,"So, uh.","M|So, uh."
18,B,Uh-huh.,B|Uh-huh.
19,M,"And, uh, and, and they're beautiful. We, we have a few of them here in our neighborhood","M|And, uh, and, and they're beautiful. We, we have a few of them here in our neighborhood"
20,B,Uh-huh.,B|Uh-huh.
21,M,And they're gorgeous.,M|And they're gorgeous.
22,B,"Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved.","B|Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved."
23,M,"Well, that's true.","M|Well, that's true."
24,B,Uh-huh.,B|Uh-huh.
25,M,"And, uh, it's just that, that you have to kind of, uh you have a certain amount of space in your home, you know, so that, uh","M|And, uh, it's just that, that you have to kind of, uh you have a certain amount of space in your home, you know, so that, uh"
26,B,"Uh-huh, I know a lot of","B|Uh-huh, I know a lot of"
27,M,"Well, how long have you been with them?","M|Well, how long have you been with them?"
28,B,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do","B|uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do"
29,M,Uh.,M|Uh.
30,B,"and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that","B|and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that"
31,M,!!!%,M|!!!%
32,B,"Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes.","B|Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes."
33,M,Uh-hums.,M|Uh-hums.
34,B,Uh-huh.,B|Uh-huh.
35,M,"We have, um.","M|We have, um."
36,B,Oh. Uh-huh.,B|Oh. Uh-huh.
37,M,"!!!!,!!%!! Remind me of that.","M|!!!!,!!%!! Remind me of that."
38,B,"Wow that's,","B|Wow that's,"
39,M,"we're in, we've been planting some trees now, but we're not quite through, but it's been fun, and we, we'll be doing more next year,","M|we're in, we've been planting some trees now, but we're not quite through, but it's been fun, and we, we'll be doing more next year,"
40,B,Um.,B|Um.
41,M,"but we've got the, we've had the trees already planted so,","M|but we've got the, we've had the trees already planted so,"
42,B,Uh-huh. Right.,B|Uh-huh. Right.
43,M,"And I think that's really going to help. I think it's going to be a big problem in the Dallas area because, uh you know, I'm not sure if the schools are doing enough, the teachers are not doing enough.","M|And I think that's really going to help. I think it's going to be a big problem in the Dallas area because, uh you know, I'm not sure if the schools are doing enough, the teachers are not doing enough."
44,B,"Right. Well, I put,","B|Right. Well, I put,"
45,M,"Well, I don't know how much, how much Texas, uh uh, you know, Texas has per year per, per tree per year.","M|Well, I don't know how much, how much Texas, uh uh, you know, Texas has per year per, per tree per year."
46,B,Uh-huh.,B|Uh-huh.
47,M,and then we have evening glory.,M|and then we have evening glory.
48,B,Uh-huh.,B|Uh-huh.
49,M,"but, uh.","M|but, uh."
50,B,"Oh. Oh, that sounds so pretty.","B|Oh. Oh, that sounds so pretty."
51,M,"So,","M|So,"
52,B,"Oh really Do they, don't do any damage, though, they just fly right back out, if you have the,","B|Oh really Do they, don't do any damage, though, they just fly right back out, if you have the,"
53,M,"No, no, they don't.","M|No, no, they don't."
54,B,I see.,B|I see.
55,M,"so they, they're pretty much vegetarians.","M|so they, they're pretty much vegetarians."
56,B,I see.,B|I see.
57,M,And so it's a real problem.,M|And so it's a real problem.
58,B,Uh-huh.,B|Uh-huh.
59,M,"But, um, I think it's just going to be a waste of everybody's time. I think that's the only thing that we're going to have to deal with it.","M|But, um, I think it's just going to be a waste of everybody's time. I think that's the only thing that we're going to have to deal with it."
60,B,Uh-huh.,B|Uh-huh.
61,M,I love it.,M|I love it.
62,B,"Oh, oh, that sounds wonderful.","B|Oh, oh, that sounds wonderful."
63,M,Yeah.,M|Yeah.
64,B,"Oh, I love home grown tomatos.","B|Oh, I love home grown tomatos."
65,M,Uh-uh. I do too.,M|Uh-uh. I do too.
66,B,There's nothing like them. They just don't have the same ones in the supermarket,B|There's nothing like them. They just don't have the same ones in the supermarket
67,M,Uh-huh.,M|Uh-huh.
68,B,"What does that mean, accidental tomatoes?","B|What does that mean, accidental tomatoes?"
69,M,"Oh, just, just regular old tomatoes.","M|Oh, just, just regular old tomatoes."
70,B,Uh-huh.,B|Uh-huh.
71,M,"but I, I've been pretty lucky. I've only had one bad tomato plant, and it was a red tomato plant.","M|but I, I've been pretty lucky. I've only had one bad tomato plant, and it was a red tomato plant."
72,B,I see.,B|I see.
73,M,"So,","M|So,"
