,Speaker,Utterance,Unified
5,B,"Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money.","B|Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money."
6,M,Uh-huh.,M|Uh-huh.
7,B,And then it just frosts me terribly.,B|And then it just frosts me terribly.
8,M,Uh-huh.,M|Uh-huh.
9,B,Absolutely.,B|Absolutely.
10,M,"and that, that, uh","M|and that, that, uh"
11,B,"I believe that's true, yes.","B|I believe that's true, yes."
12,M,"And I think that, uh...","M|And I think that, uh..."
13,B,That's correct.,B|That's correct.
14,M,"You know, and I think that's going to lead to a lot of problems.","M|You know, and I think that's going to lead to a lot of problems."
15,B,Heavy involvement from the public.,B|Heavy involvement from the public.
16,M,Right.,M|Right.
17,B,"Uh-huh. Yeah, heavy involvement from the public.","B|Uh-huh. Yeah, heavy involvement from the public."
18,M,"Right, right.","M|Right, right."
19,B,Yeah.,B|Yeah.
20,M,I don't know.,M|I don't know.
21,B,Absolutely.,B|Absolutely.
22,M,"And, uh.","M|And, uh."
23,B,"No, it is not. It's lopsided, very much so.","B|No, it is not. It's lopsided, very much so."
24,M,"And I think that, uh.","M|And I think that, uh."
25,B,"Uh-huh, that's right, they pull the strings.","B|Uh-huh, that's right, they pull the strings."
26,M,Right.,M|Right.
27,B,"Right, the, yeah","B|Right, the, yeah"
28,M,"and they can be used to, you know, to great effect.","M|and they can be used to, you know, to great effect."
29,B,Uh-huh.,B|Uh-huh.
30,M,"And, uh  and it will, uh","M|And, uh  and it will, uh"
31,B,I'm sure they will.,B|I'm sure they will.
32,M,"Yeah, and, uh.","M|Yeah, and, uh."
33,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
34,M,"But it's, it's hard to imagine that, uh, one person controlling all of this would have any affect at all.","M|But it's, it's hard to imagine that, uh, one person controlling all of this would have any affect at all."
35,B,"Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it.","B|Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it."
36,M,"Well, I don tinker around with it too much.","M|Well, I don tinker around with it too much."
37,B,"Oh, absolutely.","B|Oh, absolutely."
38,M,"And, uh, I'm not sure that we're, we're going to, uh.","M|And, uh, I'm not sure that we're, we're going to, uh."
39,B,"Right, absolutely.","B|Right, absolutely."
40,M,"But I think that the, the media, you hear so much, you get so fed up with it that you want to turn it off.","M|But I think that the, the media, you hear so much, you get so fed up with it that you want to turn it off."
41,B,We only see the tip of the iceberg only.,B|We only see the tip of the iceberg only.
42,M,That's right.,M|That's right.
43,B,"You know, there's so much of it going on that it would really, you know, uh, set us into a deeper depression if we knew the whole picture.","B|You know, there's so much of it going on that it would really, you know, uh, set us into a deeper depression if we knew the whole picture."
44,M,"Yeah, it's true.","M|Yeah, it's true."
