,Speaker,Utterance,Unified
5,B,"So, social changes aren't that much for me either.","B|So, social changes aren't that much for me either."
6,M,"Yeah, that's true.","M|Yeah, that's true."
7,B,"Well, yeah, that.","B|Well, yeah, that."
8,M,"and, uh,","M|and, uh,"
9,B,I think attitudes are more lax now than they used to be.,B|I think attitudes are more lax now than they used to be.
10,M,Uh-huh.,M|Uh-huh.
11,B,"Uh-huh, relaxed and laid back and stuff","B|Uh-huh, relaxed and laid back and stuff"
12,M,Yeah.,M|Yeah.
13,B,and.,B|and.
14,M,"Yeah, I've seen a lot of change, I think.","M|Yeah, I've seen a lot of change, I think."
15,B,I think so.,B|I think so.
16,M,"Yeah, I think that's, uh,","M|Yeah, I think that's, uh,"
17,B,"I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.","B|I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be."
18,M,Yeah.,M|Yeah.
19,B,Right.,B|Right.
20,M,!!!%!! RemindMe!!ets!!,M|!!!%!! RemindMe!!ets!!
21,B,"Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","B|Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,"
22,M,Uh-hue.,M|Uh-hue.
23,B,"and and like you said, pro pro-choice and whatnot.","B|and and like you said, pro pro-choice and whatnot."
24,M,"Right. Right, I agree with you.","M|Right. Right, I agree with you."
25,B,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.","B|I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something."
26,M,Right.,M|Right.
27,B,"No, huh-uh.","B|No, huh-uh."
28,M,"And, and I think that that's probably going to happen.","M|And, and I think that that's probably going to happen."
29,B,"Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,","B|Right. Well, I know like when I was in high school and junior high and stuff and sitting down and having the sex talk with mom, you know and all that stuff,"
30,M,Uh-huh. Uh-hue.,M|Uh-huh. Uh-hue.
31,B,"and, you know, we didn't have to talk about, well basically her thing was just don't do it, you know","B|and, you know, we didn't have to talk about, well basically her thing was just don't do it, you know"
32,M,Uh.,M|Uh.
33,B,"but, I'm not, I'm not naive, to think that my children are not going to not do it.","B|but, I'm not, I'm not naive, to think that my children are not going to not do it."
34,M,Right.,M|Right.
35,B,It wasn't that long that I was that young.,B|It wasn't that long that I was that young.
36,M,Uh-huh.,M|Uh-huh.
37,B,"And I've got a ten year old, and, you know, he thought, he knows about condoms, and and he knows about AIDS,","B|And I've got a ten year old, and, you know, he thought, he knows about condoms, and and he knows about AIDS,"
38,M,Uh-huh.,M|Uh-huh.
39,B,and it's just different things you have to talk to them about now that you would never even have dreamt to have to say anything about.,B|and it's just different things you have to talk to them about now that you would never even have dreamt to have to say anything about.
40,M,Right.,M|Right.
41,B,Uh-huh.,B|Uh-huh.
42,M,"but, uh, it's hard to know what we're doing because I don't know what's going to happen.","M|but, uh, it's hard to know what we're doing because I don't know what's going to happen."
43,B,"No, I don't, I think that's stupidity on parents' part. I mean that's, sex is rampant,","B|No, I don't, I think that's stupidity on parents' part. I mean that's, sex is rampant,"
44,M,Yeah.,M|Yeah.
45,B,"and it always will be, and and I think, too, noticing the kids, that the fourth and fifth graders, which is what my son is and stuff, they, they're just, they're more, they're very open.","B|and it always will be, and and I think, too, noticing the kids, that the fourth and fifth graders, which is what my son is and stuff, they, they're just, they're more, they're very open."
46,M,Uh-uh. Uh-hue.,M|Uh-uh. Uh-hue.
47,B,"I mean, the boys are very open because that's, that's all I have is boys, so that's all I'm around basically, is boys,","B|I mean, the boys are very open because that's, that's all I have is boys, so that's all I'm around basically, is boys,"
48,M,Uh-hues.,M|Uh-hues.
49,B,"but they talk about things that I, my brother didn't talk about until he was in college you know,","B|but they talk about things that I, my brother didn't talk about until he was in college you know,"
50,M,Right.,M|Right.
51,B,"and, and they sit down and they look at you right in the face and they expect a truthful answer.","B|and, and they sit down and they look at you right in the face and they expect a truthful answer."
52,M,Right.,M|Right.
53,B,"You can't get them, give them, the, oh, you know, Cabbage Patch answers and stuff.","B|You can't get them, give them, the, oh, you know, Cabbage Patch answers and stuff."
54,M,Right.,M|Right.
55,B,"They, they, that just does not go.","B|They, they, that just does not go."
56,M,"I think, I think they are, I, I don't know.","M|I think, I think they are, I, I don't know."
57,B,"And they can tell me, basically some things that I don't know","B|And they can tell me, basically some things that I don't know"
58,M,Uh-huh.,M|Uh-huh.
59,B,"But it, it's interesting, listening to them. I think, I think the social changes in them, I think I see it more with that generation than I do with like our generation.","B|But it, it's interesting, listening to them. I think, I think the social changes in them, I think I see it more with that generation than I do with like our generation."
60,M,"Uh, I do too.","M|Uh, I do too."
61,B,"Yeah, I do too.","B|Yeah, I do too."
62,M,"I mean, I don tinker around with things, but I'm, I'm more than likely to, you're more than I thought you would be.","M|I mean, I don tinker around with things, but I'm, I'm more than likely to, you're more than I thought you would be."
63,B,"I know, well, my son, the, my fourth grader, he is,","B|I know, well, my son, the, my fourth grader, he is,"
