,Speaker,Utterance,Unified
5,B,"Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","B|Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be."
6,M,"Yeah, I've, I, I know that I've never registered for one and never have been registered for it.","M|Yeah, I've, I, I know that I've never registered for one and never have been registered for it."
7,B,"Right, and, uh, there's usually nobody running against, you know, the incumbents.","B|Right, and, uh, there's usually nobody running against, you know, the incumbents."
8,M,Uh-hums.,M|Uh-hums.
9,B,"Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","B|Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting."
10,M,Uh-hugs.,M|Uh-hugs.
11,B,"And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","B|And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote."
12,M,Uh-huh.,M|Uh-huh.
13,B,Right.,B|Right.
14,M,"so, you know, they don, they just don't want to vote for either one of them.","M|so, you know, they don, they just don't want to vote for either one of them."
15,B,Right. The lesser of the two evils is how we usually look at it.,B|Right. The lesser of the two evils is how we usually look at it.
16,M,Uh-huh.,M|Uh-huh.
17,B,"Oh, I know it The last gubernatorial race was, oh it was awful.","B|Oh, I know it The last gubernatorial race was, oh it was awful."
18,M,Uh-huh.,M|Uh-huh.
19,B,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","B|So I don't know, I, I, it'll be interesting to see how the next, uh, few years go."
20,M,"Well, I think it's going to be different though, because Texas has had some, uh some really bad years.","M|Well, I think it's going to be different though, because Texas has had some, uh some really bad years."
21,B,"Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.","B|Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse."
22,M,"I do, too.","M|I do, too."
23,B,"You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things.","B|You know, we get this lackadaisical attitude, and say, huh, you know, why should we vote, then, you know, it could, uh, it could lead to some serious things."
24,M,Uh-huh.,M|Uh-huh.
25,B,"Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull.","B|Uh-huh. Right, uh, yeah, we can get, uh, yeah, if we get someone in there like that, then, you know, they could make all sorts of changes that they were, you know, had enough pull."
26,M,Right.,M|Right.
27,B,Yes. Uh-huh.,B|Yes. Uh-huh.
28,M,"And, uh.","M|And, uh."
29,B,"Yeah, and, uh, who's the other guy, LaRouche that, uh, is sort of the, uh, socialist, not socialist but he's so off the wall that, uh, he's gone in and tried to get into city elections and, uh, but he's got, he's been put away for, uh, credit card fraud, I believe.","B|Yeah, and, uh, who's the other guy, LaRouche that, uh, is sort of the, uh, socialist, not socialist but he's so off the wall that, uh, he's gone in and tried to get into city elections and, uh, but he's got, he's been put away for, uh, credit card fraud, I believe."
30,M,Uh-oh.,M|Uh-oh.
31,B,"Yeah, Lyndon LaRouche, that's it.","B|Yeah, Lyndon LaRouche, that's it."
32,M,Uh-hau.,M|Uh-hau.
33,B,"And, uh, yeah.","B|And, uh, yeah."
34,M,"Well, I think we both agree that, that we need to do something about, uh","M|Well, I think we both agree that, that we need to do something about, uh"
35,B,Uh-huh.,B|Uh-huh.
36,M,"You know, that, that people would think that, you know, he wouldn't do that, but, uh.","M|You know, that, that people would think that, you know, he wouldn't do that, but, uh."
37,B,"Right. If you don't go and vote, then, you know, very good chance that they, they will because a lot of the people like that, they'll strike a chord in something, you know, in some of the people, that so will say, look, you know, this guy's got everything together.","B|Right. If you don't go and vote, then, you know, very good chance that they, they will because a lot of the people like that, they'll strike a chord in something, you know, in some of the people, that so will say, look, you know, this guy's got everything together."
38,M,"And, and they'll all just stand there and listen to him. And then they'll get, you, you're right, they're going to say, oh we don't want to do this.","M|And, and they'll all just stand there and listen to him. And then they'll get, you, you're right, they're going to say, oh we don't want to do this."
39,B,"You know, I like what he says, and he'll be so far off the wall that they'll elect him.","B|You know, I like what he says, and he'll be so far off the wall that they'll elect him."
40,M,"Well, you can't say that because he's not going to be around any more.","M|Well, you can't say that because he's not going to be around any more."
41,B,"And, uh, I think that's sort of what happened with Louisiana because, because, um, the guy did get elected, correct?","B|And, uh, I think that's sort of what happened with Louisiana because, because, um, the guy did get elected, correct?"
42,M,"Yeah, yeah, and, uh.","M|Yeah, yeah, and, uh."
43,B,That's what I thought.,B|That's what I thought.
44,M,"Yeah, yeah, I know what you're saying.","M|Yeah, yeah, I know what you're saying."
45,B,"And, uh, , but you know, they can always fool us, you know. He might do a good job.","B|And, uh, , but you know, they can always fool us, you know. He might do a good job."
46,M,Uh-huh.,M|Uh-huh.
47,B,"Oh, yeah.","B|Oh, yeah."
48,M,and you have no idea what's going on.,M|and you have no idea what's going on.
49,B,"What we do, usually, is, uh, vote, uh, absenteeism","B|What we do, usually, is, uh, vote, uh, absenteeism"
50,M,Uh-huh.,M|Uh-huh.
51,B,"and, uh, I know, here, you know, you don't have to have any reason, you can just go and vote","B|and, uh, I know, here, you know, you don't have to have any reason, you can just go and vote"
52,M,Right.,M|Right.
53,B,"and the polls are open, what was it, a couple of weeks, the hours are good and they're even open on Saturdays and a couple of Sundays.","B|and the polls are open, what was it, a couple of weeks, the hours are good and they're even open on Saturdays and a couple of Sundays."
54,M,Uh.,M|Uh.
55,B,"And so we've got plenty of time to go, because down here in Houston, it's, uh, the lines are long.","B|And so we've got plenty of time to go, because down here in Houston, it's, uh, the lines are long."
56,M,Yeah.,M|Yeah.
57,B,"So, uh, but, uh,","B|So, uh, but, uh,"
58,M,"I know in, in, I know in the Dallas area, it, it seems like, uh the, uh","M|I know in, in, I know in the Dallas area, it, it seems like, uh the, uh"
59,B,"Well, uh, I recommend it, because you just walk right on in, and there's usually not anybody in line","B|Well, uh, I recommend it, because you just walk right on in, and there's usually not anybody in line"
60,M,Yeah.,M|Yeah.
61,B,"and, uh, you know, that vote's just as good as, you know, the one on election day.","B|and, uh, you know, that vote's just as good as, you know, the one on election day."
62,M,"Right, right.","M|Right, right."
63,B,"Uh-huh, yeah.","B|Uh-huh, yeah."
64,M,you don't have to wait until the next turn.,M|you don't have to wait until the next turn.
65,B,"Um, yeah, I've been involved with, uh, some of the campaigns and the state conventions of the, of the Republican party. And it's really interesting to see the process as far as what goes through as far as the voting and the, uh, how the, uh, the not the ballots, but, uh, my mind has gone blank. I've been all evening How they develop, uh, what the candidate stands for","B|Um, yeah, I've been involved with, uh, some of the campaigns and the state conventions of the, of the Republican party. And it's really interesting to see the process as far as what goes through as far as the voting and the, uh, how the, uh, the not the ballots, but, uh, my mind has gone blank. I've been all evening How they develop, uh, what the candidate stands for"
66,M,"Uh,","M|Uh,"
67,B,"you know, the views, and, uh, you know, everybody gets to vote on, you know, well, should he be for this and on and on and on, and, uh, it's, it's interesting.","B|you know, the views, and, uh, you know, everybody gets to vote on, you know, well, should he be for this and on and on and on, and, uh, it's, it's interesting."
68,M,"Uh, uh-hau, yeah that's, uh.","M|Uh, uh-hau, yeah that's, uh."
69,B,Uh-huh.,B|Uh-huh.
70,M,"and, uh","M|and, uh"
71,B,"Right. There for a while, that would, that worked. We've, uh, I know I have, um, I'll stick to uh, to the, you know, sometimes I'll stick to a certain party, depends on the guy.","B|Right. There for a while, that would, that worked. We've, uh, I know I have, um, I'll stick to uh, to the, you know, sometimes I'll stick to a certain party, depends on the guy."
72,M,"Uh, I guess I'd have to say the one thing I, I like to see is, uh  is the, uh, party system in, in Texas where the, the, party system is so easy to get rid of.","M|Uh, I guess I'd have to say the one thing I, I like to see is, uh  is the, uh, party system in, in Texas where the, the, party system is so easy to get rid of."
