,Speaker,Utterance,Unified
5,M,I don't know.,M|I don't know.
6,B,"Yeah, you can't enjoy it. Right.","B|Yeah, you can't enjoy it. Right."
7,M,And I like to have them cook for me.,M|And I like to have them cook for me.
8,B,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","B|That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,"
9,M,Uh-uh. Yeah.,M|Uh-uh. Yeah.
10,B,"it's,","B|it's,"
11,M,"That, that would be great.","M|That, that would be great."
12,B,"everybody just says how wonderful it is, and it's it's like, uh, yes,","B|everybody just says how wonderful it is, and it's it's like, uh, yes,"
13,M,It's not as good as it could be.,M|It's not as good as it could be.
14,B,I.,B|I.
15,M,"That's, that's, uh.","M|That's, that's, uh."
16,B,That's one of those things I got famous for in college. People would come and say could would you come over and make lasagna for me,B|That's one of those things I got famous for in college. People would come and say could would you come over and make lasagna for me
17,M,Uh.,M|Uh.
18,B,"It's like, well, I can't really give you a recipe, uh","B|It's like, well, I can't really give you a recipe, uh"
19,M,"Yeah, but I've heard, I've talked to people who have done it and it's really, it's a lot of work,","M|Yeah, but I've heard, I've talked to people who have done it and it's really, it's a lot of work,"
20,B,I can I can just do it,B|I can I can just do it
21,M,Yeah.,M|Yeah.
22,B,I like doing that kind of stuff.,B|I like doing that kind of stuff.
23,M,"Yeah, so you'd be surprised at how much, how much you do.","M|Yeah, so you'd be surprised at how much, how much you do."
24,B,"And it's, it's fun, in fact that's what we had for a Christmas party last week.","B|And it's, it's fun, in fact that's what we had for a Christmas party last week."
25,M,Uh-huh.,M|Uh-huh.
26,B,"We just had a bunch of people over and we had, we did lasagna and garlic bread and, uh, yummy.","B|We just had a bunch of people over and we had, we did lasagna and garlic bread and, uh, yummy."
27,M,Oh.,M|Oh.
28,B,"Uh, I do too, in fact","B|Uh, I do too, in fact"
29,M,Uh.,M|Uh.
30,B,"Oh. Oh, good.","B|Oh. Oh, good."
31,M,"And, uh","M|And, uh"
32,B,"Uh, actually one thing we have done quite a bit through the holidays, just because it's a, real easy, is just baked potato dinners.","B|Uh, actually one thing we have done quite a bit through the holidays, just because it's a, real easy, is just baked potato dinners."
33,M,!!!you're my favorite,M|!!!you're my favorite
34,B,"And have, you know, like three or four couples come over, and I'll do the potatoes and you know, like butter and cheese and stuff and have everybody else just bring a couple of toppings, whatever they like","B|And have, you know, like three or four couples come over, and I'll do the potatoes and you know, like butter and cheese and stuff and have everybody else just bring a couple of toppings, whatever they like"
35,M,Uh-hue.,M|Uh-hue.
36,B,"and it turns out great, because I mean, you've got like hot sauce and taco meat and barbecue and, you know, bacon and all that good stuff.","B|and it turns out great, because I mean, you've got like hot sauce and taco meat and barbecue and, you know, bacon and all that good stuff."
37,M,"Uh, uh,","M|Uh, uh,"
38,B,"But it's, it's inexpensive","B|But it's, it's inexpensive"
39,M,Yeah.,M|Yeah.
40,B,"plus it's real easy on the hostess, because you can just have the potatoes ready, and just have a salad with it, and you got a great dinner.","B|plus it's real easy on the hostess, because you can just have the potatoes ready, and just have a salad with it, and you got a great dinner."
41,M,"Oh, that sounds great.","M|Oh, that sounds great."
42,B,"It's, it's real easy, I like doing that part.","B|It's, it's real easy, I like doing that part."
43,M,Uh-huh.,M|Uh-huh.
44,B,"I'm in favor of very little clean up, um, very little planning because we've got three or four couples that we get together with to play games,","B|I'm in favor of very little clean up, um, very little planning because we've got three or four couples that we get together with to play games,"
45,M,Uh-huh.,M|Uh-huh.
46,B,"and it's,","B|and it's,"
47,M,"Yeah, I, I've seen some of those, too.","M|Yeah, I, I've seen some of those, too."
48,B,we invariably end up at my house since I've got two kids.,B|we invariably end up at my house since I've got two kids.
