,Speaker,Utterance,Unified
5,B,It is. Have you been living there very long?,B|It is. Have you been living there very long?
6,M,Yes.,M|Yes.
7,B,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,","B|So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,"
8,M,"Yeah. I remember my parents, uh.","M|Yeah. I remember my parents, uh."
9,B,"and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications","B|and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications"
10,M,Uh.,M|Uh.
11,B,"and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in.","B|and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in."
12,M,"Uh, are you a, are, are your, uh...","M|Uh, are you a, are, are your, uh..."
13,B,"My husband got his big garage. He we have a three car garage, that he has a big work area in","B|My husband got his big garage. He we have a three car garage, that he has a big work area in"
14,M,Uh.,M|Uh.
15,B,"and he likes to rebuild cars and redo engines and, so he has all the work space he needs.","B|and he likes to rebuild cars and redo engines and, so he has all the work space he needs."
16,M,Yeah.,M|Yeah.
17,B,"He,","B|He,"
18,M,"and, uh,","M|and, uh,"
19,B,"It is, and that's why we decided to build. We looked at things that were already, uh, built","B|It is, and that's why we decided to build. We looked at things that were already, uh, built"
20,M,Uh-huh.,M|Uh-huh.
21,B,"and the garages were always, if the house was large, it seemed like the garages were small even if they were three car garages which is what we have.","B|and the garages were always, if the house was large, it seemed like the garages were small even if they were three car garages which is what we have."
22,M,Uh.,M|Uh.
23,B,Uh-huh.,B|Uh-huh.
24,M,"But, uh.","M|But, uh."
25,B,So we put a three car garage in.,B|So we put a three car garage in.
26,M,Yeah.,M|Yeah.
27,B,"But, even if they had three car garages, they didn't have a work space. All of it was taken up with just car space.","B|But, even if they had three car garages, they didn't have a work space. All of it was taken up with just car space."
28,M,Yeah.,M|Yeah.
29,B,And so he has a big landing area that's between where the cars are in the garage and where the house starts that he can work on.,B|And so he has a big landing area that's between where the cars are in the garage and where the house starts that he can work on.
30,M,"Oh, wow.","M|Oh, wow."
31,B,"Well, sounds like our husbands have similar interests.","B|Well, sounds like our husbands have similar interests."
32,M,"Yeah, my husband and I have, well, we both have a big family, but I think my husband is more into the sewing and the garage work.","M|Yeah, my husband and I have, well, we both have a big family, but I think my husband is more into the sewing and the garage work."
33,B,"Oh, I see.","B|Oh, I see."
34,M,"So,","M|So,"
35,B,"Uh-huh. Well, that's nice that it's not in your house.","B|Uh-huh. Well, that's nice that it's not in your house."
36,M,"No, it's in his, um, his garden, and, and he has plants, and trees, and his, my sister has trees, so, but I don't have any, so I'm not really out of the gardening business.","M|No, it's in his, um, his garden, and, and he has plants, and trees, and his, my sister has trees, so, but I don't have any, so I'm not really out of the gardening business."
37,B,Uh-huh.,B|Uh-huh.
38,M,"And I, I do like to have my eyes open and listen to music and, uh,","M|And I, I do like to have my eyes open and listen to music and, uh,"
39,B,Uh-huh.,B|Uh-huh.
40,M,"and they would come in and tell me how to do it and I'd be like, no, this isn't really very good.","M|and they would come in and tell me how to do it and I'd be like, no, this isn't really very good."
41,B,Right.,B|Right.
42,M,"And, uh, they were selling it and, uh they were going to sell it to me for seventy-five,","M|And, uh, they were selling it and, uh they were going to sell it to me for seventy-five,"
43,B,"Well, we still have a, a son and daughter in college that come home.","B|Well, we still have a, a son and daughter in college that come home."
44,M,Uh-oh.,M|Uh-oh.
45,B,And the other room we use as a guest bedroom because my husband's family come. His parents come and also the kids have friends who come and stay,B|And the other room we use as a guest bedroom because my husband's family come. His parents come and also the kids have friends who come and stay
46,M,Uh.,M|Uh.
47,B,and so it seems like it's always used as a bedroom.,B|and so it seems like it's always used as a bedroom.
48,M,"Well, that's true.","M|Well, that's true."
49,B,"Right. Oh, I understand","B|Right. Oh, I understand"
50,M,"So, it's been a real good couple of years for that.","M|So, it's been a real good couple of years for that."
51,B,"Well, we, That's true and you don't want them to not be able to come because there's no room.","B|Well, we, That's true and you don't want them to not be able to come because there's no room."
52,M,That's true.,M|That's true.
53,B,"Well, I I haven't reached that point yet. I've heard people say that. But, uh, my middle son is engaged, my oldest son has been going with the same girl for a while.","B|Well, I I haven't reached that point yet. I've heard people say that. But, uh, my middle son is engaged, my oldest son has been going with the same girl for a while."
54,M,"Oh, that's great.","M|Oh, that's great."
55,B,"He's out of college and has a good job,","B|He's out of college and has a good job,"
56,M,Yeah.,M|Yeah.
57,B,"so he could afford to get married but, is not engaged yet,","B|so he could afford to get married but, is not engaged yet,"
58,M,"Oh, that's wonderful.","M|Oh, that's wonderful."
59,B,"and my daughter's been going with the same boy for a while, but she's still in college and we're just as happy for her to finish her education first.","B|and my daughter's been going with the same boy for a while, but she's still in college and we're just as happy for her to finish her education first."
60,M,"Uh, that's good.","M|Uh, that's good."
61,B,That's what she plans to do.,B|That's what she plans to do.
62,M,"Yeah, yeah.","M|Yeah, yeah."
63,B,"So, I hope so.","B|So, I hope so."
64,M,"Yeah, I'm sure it will.","M|Yeah, I'm sure it will."
65,B,"Oh, ho-ho.","B|Oh, ho-ho."
66,M,"And, uh, we were real lucky because my husband had, you know, the extended family, you could have a reunion there.","M|And, uh, we were real lucky because my husband had, you know, the extended family, you could have a reunion there."
67,B,A whole new world. Uh-huh.,B|A whole new world. Uh-huh.
68,M,"Yeah, so that's a good thing to do.","M|Yeah, so that's a good thing to do."
69,B,I can understand.,B|I can understand.
70,M,"but, uh.","M|but, uh."
71,B,Uh-huh.,B|Uh-huh.
72,M,"But, uh.","M|But, uh."
73,B,So you're all back to the safety catches and the whole nine yards or either watching them every minute.,B|So you're all back to the safety catches and the whole nine yards or either watching them every minute.
74,M,Yeah.,M|Yeah.
75,B,Yeah.,B|Yeah.
76,M,"I like to, uh, catch the news on the way to work.","M|I like to, uh, catch the news on the way to work."
77,B,"Well, that's the same thing that I did. I hope I'll be able to do the same with grandchildren.","B|Well, that's the same thing that I did. I hope I'll be able to do the same with grandchildren."
78,M,"Oh, I do too.","M|Oh, I do too."
79,B,"Um, uh-huh","B|Um, uh-huh"
80,M,"But, uh,","M|But, uh,"
81,B,"Well, we have,","B|Well, we have,"
