,Speaker,Utterance,Unified
5,B,"I can't remember which. I was on a jury trial last year only I got kicked out as, uh, the last selection that the, uh, defense got.","B|I can't remember which. I was on a jury trial last year only I got kicked out as, uh, the last selection that the, uh, defense got."
6,M,"Oh, really.","M|Oh, really."
7,B,Um.,B|Um.
8,M,"I, I mean, I, I don't want to say I don'y know. I, it's just that I don tinker with it too much.","M|I, I mean, I, I don't want to say I don'y know. I, it's just that I don tinker with it too much."
9,B,"That, uh,","B|That, uh,"
10,M,"I, I, I know a little bit about that, uh.","M|I, I, I know a little bit about that, uh."
11,B,"Right, but it still has to be a group of your peers.","B|Right, but it still has to be a group of your peers."
12,M,"!!!%!!;!! RemindMe!! Auto!!atic!! You!!You!!It!!I!!This!!We!!That!!Oh!!?!! translated!!One!!And!!All!!They!!Okay!!Thank!!Well!!Nice!!Big!! formatting!!P!!sv!! translate!!Yeah!!.!!Do!!Have!!Work!!Good!!Thanks!!Uh!!Did!! deserves!!Same!!eting!!iev!!IV!!Right!!and!!Ex!!ual!!clamation!!The!!Is!!Absolutely!!A!!!'!!Are!! NATO!!Who!!By!!But!!Great!!Why!!Holy!!Just!!Me!??!?You!?But!? NATO!?And!?I!?.!?That!?sv!? Remind!!See!!Now!!Sometimes!!Because!! wished!! exists!!!,!!God!!No!!Unfortunately!! Ukraine!! Romania!! Wild!!Wow!!ape!!What!!O!!So!!Isn!! holy!!Sure!!How!!In!!To!!!.!!Hi!!place!!Hey!!Enjoy!! safely!!Boy!!There!!et!!If!!ile!! equality!!R!!ool!!>!!L!!style!!Let!!ist!!able!!!:!!=!!Give!!ness!! Hungary!!<!!He!!ctic!!list!!Not!! Ukrainian!!husband!! Aut!!work!!IAL!! Heaven!!!!!roup!!aving!!As!! Mongolia!!My!! Tokyo!! Hitler!!ety!!en!! Mal!!est!! elements!!!""!!ERN!! Weather!! LINE!!--!! arrive!!Your!! <!! This!!box!!S!!book!!body!!orial!! YOUR!! White!! Hungarian!! THIS!!ial!!'!!ors!!2017!!BOOK!! logical!! When!!or!! Set!! decor!! element!! art!!ip!! Gram!! Margaret!! Another!! mailbox!! =!!it!!itude!!ired!!eways!!","M|!!!%!!;!! RemindMe!! Auto!!atic!! You!!You!!It!!I!!This!!We!!That!!Oh!!?!! translated!!One!!And!!All!!They!!Okay!!Thank!!Well!!Nice!!Big!! formatting!!P!!sv!! translate!!Yeah!!.!!Do!!Have!!Work!!Good!!Thanks!!Uh!!Did!! deserves!!Same!!eting!!iev!!IV!!Right!!and!!Ex!!ual!!clamation!!The!!Is!!Absolutely!!A!!!'!!Are!! NATO!!Who!!By!!But!!Great!!Why!!Holy!!Just!!Me!??!?You!?But!? NATO!?And!?I!?.!?That!?sv!? Remind!!See!!Now!!Sometimes!!Because!! wished!! exists!!!,!!God!!No!!Unfortunately!! Ukraine!! Romania!! Wild!!Wow!!ape!!What!!O!!So!!Isn!! holy!!Sure!!How!!In!!To!!!.!!Hi!!place!!Hey!!Enjoy!! safely!!Boy!!There!!et!!If!!ile!! equality!!R!!ool!!>!!L!!style!!Let!!ist!!able!!!:!!=!!Give!!ness!! Hungary!!<!!He!!ctic!!list!!Not!! Ukrainian!!husband!! Aut!!work!!IAL!! Heaven!!!!!roup!!aving!!As!! Mongolia!!My!! Tokyo!! Hitler!!ety!!en!! Mal!!est!! elements!!!""!!ERN!! Weather!! LINE!!--!! arrive!!Your!! <!! This!!box!!S!!book!!body!!orial!! YOUR!! White!! Hungarian!! THIS!!ial!!'!!ors!!2017!!BOOK!! logical!! When!!or!! Set!! decor!! element!! art!!ip!! Gram!! Margaret!! Another!! mailbox!! =!!it!!itude!!ired!!eways!!"
13,B,See.,B|See.
14,M,"You know, if I had a group that was, you, know, like my husband and I, you'd have a bunch of kids, and we'd all go out and play golf together, and I'd never get anybody to play with me, you couldn't trust me,","M|You know, if I had a group that was, you, know, like my husband and I, you'd have a bunch of kids, and we'd all go out and play golf together, and I'd never get anybody to play with me, you couldn't trust me,"
