,Speaker,Utterance,Unified
5,B,"Oh, you like the rain, do you?","B|Oh, you like the rain, do you?"
6,M,"Um, well, not really. I just, I've been real lucky just, um, I, I'm originally from New York, and so I've lived here about two years and I've only lived here for two years so I really haven't been, you know, real experienced with it.","M|Um, well, not really. I just, I've been real lucky just, um, I, I'm originally from New York, and so I've lived here about two years and I've only lived here for two years so I really haven't been, you know, real experienced with it."
7,B,Uh-huh.,B|Uh-huh.
8,M,"and it's been up to fifty-nine, so I guess it's not too bad.","M|and it's been up to fifty-nine, so I guess it's not too bad."
9,B,"Oh, are you? I don't care for that as much.","B|Oh, are you? I don't care for that as much."
10,M,"I, I like it, but it's just that when it's real cold I just want to go outside.","M|I, I like it, but it's just that when it's real cold I just want to go outside."
11,B,No.,B|No.
12,M,"It's kind of,","M|It's kind of,"
13,B,I'm a summer person,B|I'm a summer person
14,M,Summer person.,M|Summer person.
15,B,I like the heat.,B|I like the heat.
16,M,Uh-huh.,M|Uh-huh.
17,B,"Yeah, and I'm from Utah, so, I, I like, the four seasons","B|Yeah, and I'm from Utah, so, I, I like, the four seasons"
18,M,!!! Remind me.,M|!!! Remind me.
19,B,I just don't like the cold.,B|I just don't like the cold.
20,M,!!!!!!It!!You!!I!!That!!Oh!!Well!!And I hope you get some rain up there.,M|!!!!!!It!!You!!I!!That!!Oh!!Well!!And I hope you get some rain up there.
21,B,Uh-huh.,B|Uh-huh.
22,M,And I know people that have had it and they say it lasts about three weeks.,M|And I know people that have had it and they say it lasts about three weeks.
23,B,Yeah.,B|Yeah.
24,M,and then it stops.,M|and then it stops.
25,B,"The thing, the other thing is the, I don't like the rain either.","B|The thing, the other thing is the, I don't like the rain either."
26,M,"Yeah, yeah.","M|Yeah, yeah."
27,B,"Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","B|Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on."
28,M,"Oh, my.","M|Oh, my."
29,B,"I like it better, I think.","B|I like it better, I think."
30,M,Yeah.,M|Yeah.
31,B,Uh-huh. Yeah.,B|Uh-huh. Yeah.
32,M,"It's going to get even cooler. And, uh.","M|It's going to get even cooler. And, uh."
33,B,"The thing about when it gets hot here is, I don't like the humidity, that part I don't care about.","B|The thing about when it gets hot here is, I don't like the humidity, that part I don't care about."
34,M,"Oh, I,","M|Oh, I,"
35,B,"Oh, really.","B|Oh, really."
36,M,!!!;!! Remind me of that.,M|!!!;!! Remind me of that.
37,B,"Oh, is that right?","B|Oh, is that right?"
38,M,Yeah.,M|Yeah.
39,B,"Well another reason, well, I guess I can't say that it, I don't like the rain completely. We have a little garden that we have and and so it really helps our garden,","B|Well another reason, well, I guess I can't say that it, I don't like the rain completely. We have a little garden that we have and and so it really helps our garden,"
40,M,Uh-huh.,M|Uh-huh.
41,B,"and, you know, even, I don't know if that's because plants are just that way and they like rain, or, it seems they thrive when it rains, they just, really,","B|and, you know, even, I don't know if that's because plants are just that way and they like rain, or, it seems they thrive when it rains, they just, really,"
42,M,"Well, I, I like it here.","M|Well, I, I like it here."
43,B,Uh-huh. Yeah.,B|Uh-huh. Yeah.
44,M,"but,","M|but,"
45,B,"Yeah, yeah.","B|Yeah, yeah."
46,M,"And, uh,","M|And, uh,"
47,B,"Well,","B|Well,"
48,M,!!!%!!eting at least three times this year.,M|!!!%!!eting at least three times this year.
49,B,Well I like seventies I like seventies okay.,B|Well I like seventies I like seventies okay.
50,M,"Yeah, I,","M|Yeah, I,"
51,B,"Oh, I don't like nineties.","B|Oh, I don't like nineties."
52,M,No.,M|No.
53,B,You can give me seventies,B|You can give me seventies
54,M,Yeah,M|Yeah
55,B,and you can give me eighties,B|and you can give me eighties
56,M,!!!;!! RemindMe!!%!! exists for some strange reason but I don 'vide them.,M|!!!;!! RemindMe!!%!! exists for some strange reason but I don 'vide them.
57,B,"and I'm okay. But when it gets too hot, then it's, that, I don't like that","B|and I'm okay. But when it gets too hot, then it's, that, I don't like that"
58,M,Yeah,M|Yeah
59,B,"I stay in the house because it's just, It's just too hot.","B|I stay in the house because it's just, It's just too hot."
60,M,Yeah,M|Yeah
61,B,"Yeah, yeah.","B|Yeah, yeah."
62,M,"So, I think we've really, I guess, taken a little bit of a turn in our attitudes toward that.","M|So, I think we've really, I guess, taken a little bit of a turn in our attitudes toward that."
63,B,"That's okay Um, I've, I've thought about that, too, and, um, when we take our vacations, we, we do take them in August sometimes so that we can be away from here","B|That's okay Um, I've, I've thought about that, too, and, um, when we take our vacations, we, we do take them in August sometimes so that we can be away from here"
64,M,Uh-huh.,M|Uh-huh.
65,B,"It just really gets way, when it gets way too hot","B|It just really gets way, when it gets way too hot"
66,M,"Yeah, it's, it gets, uh, you know, we've been wanting to take our summer off and just spend the day with the kids, you can spend the whole week in the house,","M|Yeah, it's, it gets, uh, you know, we've been wanting to take our summer off and just spend the day with the kids, you can spend the whole week in the house,"
67,B,"and we've been here for several years, and we've been here years when it's been hundreds and,","B|and we've been here for several years, and we've been here years when it's been hundreds and,"
68,M,"Uh, so you've never been to a beach?","M|Uh, so you've never been to a beach?"
69,B,"Years, uh-huh.","B|Years, uh-huh."
70,M,"!!!%!! Remind me of that,","M|!!!%!! Remind me of that,"
