,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"and so I started that, and, uh.","M|and so I started that, and, uh."
7,B,Yeah.,B|Yeah.
8,M,"And, uh, I found that I really liked my weight and I was getting, getting better all the time, so I decided to stay on that, and I'm, I don't know, I just feel better now that I'm on a program.","M|And, uh, I found that I really liked my weight and I was getting, getting better all the time, so I decided to stay on that, and I'm, I don't know, I just feel better now that I'm on a program."
9,B,Uh-huh.,B|Uh-huh.
10,M,"So, I guess, uh.","M|So, I guess, uh."
11,B,"Well now that, is that, uh, that's related to the, the aerobic, uh, ,","B|Well now that, is that, uh, that's related to the, the aerobic, uh, ,"
12,M,!!!%!! translated,M|!!!%!! translated
13,B,Okay.,B|Okay.
14,M,"!!!%!! animation!!>!! Remind me!!?!!That's the one where they have the, uh they have a, they have like a dance routine.","M|!!!%!! animation!!>!! Remind me!!?!!That's the one where they have the, uh they have a, they have like a dance routine."
15,B,"Yeah, yeah.","B|Yeah, yeah."
16,M,I do a lot more aerobatics when I'm doing it than I do weight lifting.,M|I do a lot more aerobatics when I'm doing it than I do weight lifting.
17,B,Yeah.,B|Yeah.
18,M,"I mean, I've been doing this for probably two months now.","M|I mean, I've been doing this for probably two months now."
19,B,"Well, uh, okay. Now that's inside again, right?","B|Well, uh, okay. Now that's inside again, right?"
20,M,"Yeah, right.","M|Yeah, right."
21,B,"But,","B|But,"
22,M,so.,M|so.
23,B,"Do, do you like to do it with other people. I mean like the, the jazzercise would be?","B|Do, do you like to do it with other people. I mean like the, the jazzercise would be?"
24,M,"Oh, yeah, yeah.","M|Oh, yeah, yeah."
25,B,Yeah. Yeah.,B|Yeah. Yeah.
26,M,"And, uh, I don't know, I think it's kind of strange that people walk, you know, like you said, walking on ringside","M|And, uh, I don't know, I think it's kind of strange that people walk, you know, like you said, walking on ringside"
27,B,Right.,B|Right.
28,M,"and so I really enjoy that. But, I'm not sure if I'll ever be able to do that.","M|and so I really enjoy that. But, I'm not sure if I'll ever be able to do that."
29,B,"But,","B|But,"
30,M,"but, uh.","M|but, uh."
31,B,"Yeah, right. Right. But still there are, there are other people there doing the, doing the same thing.","B|Yeah, right. Right. But still there are, there are other people there doing the, doing the same thing."
32,M,"Right. And, uh,","M|Right. And, uh,"
33,B,"In terms of motivation and incentive, yeah.","B|In terms of motivation and incentive, yeah."
34,M,Uh-huh.,M|Uh-huh.
35,B,Yeah.,B|Yeah.
36,M,"I, I, I don't know. I, uh, I've never had to do it, you know, because I've, I just, I haven't had to get ahold of one.","M|I, I, I don't know. I, uh, I've never had to do it, you know, because I've, I just, I haven't had to get ahold of one."
37,B,"Yeah, uh, that makes a difference doesn't it?","B|Yeah, uh, that makes a difference doesn't it?"
38,M,"Oh, yeah, yeah it does.","M|Oh, yeah, yeah it does."
39,B,"I, I've, one thing, when, when I have run and jogged, uh, I've always enjoyed doing it by myself and, and, not with the sense that it was, uh, uh, chore or something that I was having to do, I, I've really enjoyed just the activity and, uh, I write software, uh, as far as the job and so getting out and being active, uh, is, uh, uh, helps out. The, it's","B|I, I've, one thing, when, when I have run and jogged, uh, I've always enjoyed doing it by myself and, and, not with the sense that it was, uh, uh, chore or something that I was having to do, I, I've really enjoyed just the activity and, uh, I write software, uh, as far as the job and so getting out and being active, uh, is, uh, uh, helps out. The, it's"
40,M,"Yeah I,","M|Yeah I,"
41,B,The the the change of pace and just  getting out and around,B|The the the change of pace and just  getting out and around
42,M,Yeah,M|Yeah
43,B,"and I find that I can often, you know, often, uh, when I get around to doing it, then I, I feel better when I get back to work","B|and I find that I can often, you know, often, uh, when I get around to doing it, then I, I feel better when I get back to work"
44,M,Yeah.,M|Yeah.
45,B,"and, uh, uh, also that, that, it, my subconscious is working on things while I'm working and I, I go back and I've got new ideas, but still .","B|and, uh, uh, also that, that, it, my subconscious is working on things while I'm working and I, I go back and I've got new ideas, but still ."
46,M,"Uh, I've had a lot of good experiences with, uh uh, home repair, too, and, uh  and home repair.","M|Uh, I've had a lot of good experiences with, uh uh, home repair, too, and, uh  and home repair."
47,B,Yeah.,B|Yeah.
48,M,And I do enjoy it.,M|And I do enjoy it.
49,B,Yeah.,B|Yeah.
50,M,"I know, I, uh.","M|I know, I, uh."
51,B,Yeah.,B|Yeah.
52,M,"I don't know, I, I guess I'm kind of in a, in a dilemma, you know, with it.","M|I don't know, I, I guess I'm kind of in a, in a dilemma, you know, with it."
53,B,Yeah.,B|Yeah.
54,M,but I don't want to do it now.,M|but I don't want to do it now.
55,B,"Yeah, I think that's, uh, I think that's a good term, demanding the time for yourself. That you've just got to   you've just got to","B|Yeah, I think that's, uh, I think that's a good term, demanding the time for yourself. That you've just got to   you've just got to"
56,M,Yeah,M|Yeah
57,B,Right.,B|Right.
58,M,You know.,M|You know.
59,B,Yeah.,B|Yeah.
60,M,"and, uh.","M|and, uh."
61,B,"Well good, well good. Well, uh, uh, have you, have you done any jogging? I tell you, you said you did on the bike and on the treadmill in, in the, uh, club.","B|Well good, well good. Well, uh, uh, have you, have you done any jogging? I tell you, you said you did on the bike and on the treadmill in, in the, uh, club."
62,M,"No, I haven't.","M|No, I haven't."
63,B,Uh-huh.,B|Uh-huh.
64,M,"But, uh.","M|But, uh."
65,B,Yeah.,B|Yeah.
66,M,"and, uh.","M|and, uh."
67,B,"Yeah, yeah.","B|Yeah, yeah."
68,M,"so I just try to, you know, do as much as I can.","M|so I just try to, you know, do as much as I can."
