,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"and we never did get around to cleaning them up,","M|and we never did get around to cleaning them up,"
7,B,"Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","B|Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,"
8,M,"Well, I, you, you think that, you don't think that a dog can really take on the responsibilities of being a parent and, and parent, you can't really be a good parent and expect to be able to take care of your kids and everything,","M|Well, I, you, you think that, you don't think that a dog can really take on the responsibilities of being a parent and, and parent, you can't really be a good parent and expect to be able to take care of your kids and everything,"
9,B,"Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","B|Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?"
10,M,Yeah.,M|Yeah.
11,B,Uh-huh.,B|Uh-huh.
12,M,"but, um, I,","M|but, um, I,"
13,B,But not cats.,B|But not cats.
14,M,"No, no, we like, um we like dogs, too.","M|No, no, we like, um we like dogs, too."
15,B,Uh-huh.,B|Uh-huh.
16,M,"and I know some people, um.","M|and I know some people, um."
17,B,"The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly .","B|The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly ."
18,M,Yeah.,M|Yeah.
19,B,"Yeah, that's true.","B|Yeah, that's true."
20,M,"You know, so, um.","M|You know, so, um."
21,B,Uh-huh.,B|Uh-huh.
22,M,"and, um","M|and, um"
23,B,Limited.,B|Limited.
24,M,"yeah, but they're, they are a lot of fun.","M|yeah, but they're, they are a lot of fun."
25,B,"Oh, really?","B|Oh, really?"
26,M,"and, uh, you can, you, you don't have to mess with that.","M|and, uh, you can, you, you don't have to mess with that."
27,B,Uh-huh.,B|Uh-huh.
28,M,"and they have this little plastic thing that fits in the back of it,","M|and they have this little plastic thing that fits in the back of it,"
29,B,"Oh, that sounds so easy, what I did,","B|Oh, that sounds so easy, what I did,"
30,M,Yeah.,M|Yeah.
31,B,"Yeah, I housesat from cats for a friend of mine which she was finishing up her thesis,","B|Yeah, I housesat from cats for a friend of mine which she was finishing up her thesis,"
32,M,Uh-oh.,M|Uh-oh.
33,B,"and what we used to do was just put, um, newspaper on the bottom and then put cat litter and then I would just take the whole thing to the garbage can and dump the whole thing.","B|and what we used to do was just put, um, newspaper on the bottom and then put cat litter and then I would just take the whole thing to the garbage can and dump the whole thing."
34,M,Uh.,M|Uh.
35,B,"Then I would do it, you know, everyday or two days so I would clean that pan very, very rarely,","B|Then I would do it, you know, everyday or two days so I would clean that pan very, very rarely,"
36,M,Yeah.,M|Yeah.
37,B,and so it wasn't so bad.,B|and so it wasn't so bad.
38,M,Uh-huh.,M|Uh-huh.
39,B,"two cats and just as easy it just never started smelling, I would put just a little bit of cat litter in there, because if I put a lot, one of the cats would have been,","B|two cats and just as easy it just never started smelling, I would put just a little bit of cat litter in there, because if I put a lot, one of the cats would have been,"
40,M,Oh.,M|Oh.
41,B,all of her animals that she ever had were adopted.,B|all of her animals that she ever had were adopted.
42,M,Uh.,M|Uh.
43,B,"I that true, yeah. Yeah, she's even got, she's got one dog now and the two cats and her dog there is, is basically a reject, somebody had bought him, and wanted him.","B|I that true, yeah. Yeah, she's even got, she's got one dog now and the two cats and her dog there is, is basically a reject, somebody had bought him, and wanted him."
44,M,"Oh, yeah, uh-hue.","M|Oh, yeah, uh-hue."
45,B,"It was her ex boyfriend and, you know, just was not mature enough to keep the dog, didn't realize how much work it was and now, she's stuck with it.","B|It was her ex boyfriend and, you know, just was not mature enough to keep the dog, didn't realize how much work it was and now, she's stuck with it."
46,M,Yeah.,M|Yeah.
47,B,"And she's just so kindhearted that she just takes all the animals but I think that for me, well, my husband just has completely nixed the idea of having a dog or a cat because that's all there is to it. So, you know,","B|And she's just so kindhearted that she just takes all the animals but I think that for me, well, my husband just has completely nixed the idea of having a dog or a cat because that's all there is to it. So, you know,"
48,M,Yeah.,M|Yeah.
49,B,"No, we don't have anything right now.","B|No, we don't have anything right now."
50,M,"Well, that's good.","M|Well, that's good."
