,Speaker,Utterance,Unified
5,B,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would","B|Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would"
6,M,Right.,M|Right.
7,B,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have","B|I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have"
8,M,"Uh, I think that's probably the most important thing.","M|Uh, I think that's probably the most important thing."
9,B,"and does the company pay for it. You know, all or partially or how does that work.","B|and does the company pay for it. You know, all or partially or how does that work."
10,M,"Yeah, yeah.","M|Yeah, yeah."
11,B,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work.","B|And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work."
12,M,Right.,M|Right.
13,B,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,","B|Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,"
14,M,"Yeah, that's true.","M|Yeah, that's true."
15,B,"so that's not so bad, you know.","B|so that's not so bad, you know."
16,M,"That's true. That's true, I guess I'm just used to it now, you, you're used to when you go to a restaurant, you don't really think about what's out there","M|That's true. That's true, I guess I'm just used to it now, you, you're used to when you go to a restaurant, you don't really think about what's out there"
17,B,"You know, it's kind of a give and take kind of thing, I think.","B|You know, it's kind of a give and take kind of thing, I think."
18,M,Right.,M|Right.
