,Speaker,Utterance,Unified
5,M,!!!% Yeah.,M|!!!% Yeah.
6,B,Yeah.,B|Yeah.
7,M,"Well, I've been wanting to go to Alaska. I haven't been able to make the trip yet.","M|Well, I've been wanting to go to Alaska. I haven't been able to make the trip yet."
8,B,I haven't done it in quite awhile since I moved down here.,B|I haven't done it in quite awhile since I moved down here.
9,M,"Well, you have a good system.","M|Well, you have a good system."
10,B,But I used to do it quite a bit.,B|But I used to do it quite a bit.
11,M,"Oh, really.","M|Oh, really."
12,B,"Yeah, yeah","B|Yeah, yeah"
13,M,"Well, I, I grew up in, uh, South Dakota","M|Well, I, I grew up in, uh, South Dakota"
14,B,it was real hilly.,B|it was real hilly.
15,M,"Oh, really?","M|Oh, really?"
16,B,Take a twenty-two and go out.,B|Take a twenty-two and go out.
17,M,"Yeah, and that's the only place I don't like to go.","M|Yeah, and that's the only place I don't like to go."
18,B,Take a twenty-two and find a creek.,B|Take a twenty-two and find a creek.
19,M,"Oh, my gosh.","M|Oh, my gosh."
20,B,I used to go with my brother.,B|I used to go with my brother.
21,M,You did?,M|You did?
22,B,We just lived up there.,B|We just lived up there.
23,M,!!!%,M|!!!%
24,B,"Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","B|Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain."
25,M,"Oh, I know.","M|Oh, I know."
26,B,But I don't know much about camping in Texas.,B|But I don't know much about camping in Texas.
27,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
28,B,You live in Pennsylvania?,B|You live in Pennsylvania?
29,M,"Yeah, I live in Pittsburgh.","M|Yeah, I live in Pittsburgh."
30,B,I didn't know they did this.,B|I didn't know they did this.
31,M,"Yeah, they did.","M|Yeah, they did."
32,B,Yeah.,B|Yeah.
33,M,"Oh, that's, that, that is a wonderful way to get started.","M|Oh, that's, that, that is a wonderful way to get started."
34,B,Yeah. I'm down here at T I.,B|Yeah. I'm down here at T I.
35,M,Uh-huh.,M|Uh-huh.
36,B,"I used to be in Ohio, it's some pretty country up there.","B|I used to be in Ohio, it's some pretty country up there."
37,M,Uh-huh.,M|Uh-huh.
38,B,"So,","B|So,"
39,M,It's kind of nice.,M|It's kind of nice.
40,B,"Yeah. You can get the, they have some nice camping grounds you know, that have the water piped out","B|Yeah. You can get the, they have some nice camping grounds you know, that have the water piped out"
41,M,"Uh, yeah.","M|Uh, yeah."
42,B,"just set it up and get out of, get out of the city for awhile.","B|just set it up and get out of, get out of the city for awhile."
43,M,!!!%,M|!!!%
44,B,"Tell you what, I'm losing you.","B|Tell you what, I'm losing you."
45,M,"Oh, I know.","M|Oh, I know."
46,B,"I said I'm losing you, you're getting you're fading out.","B|I said I'm losing you, you're getting you're fading out."
47,M,Yeah.,M|Yeah.
48,B,Yeah.,B|Yeah.
49,M,"Well, I was going to say, that, that that's, that's a real good way to cut costs.","M|Well, I was going to say, that, that that's, that's a real good way to cut costs."
50,B,"So what, you try to go and take a vacation every year and go out and camp?","B|So what, you try to go and take a vacation every year and go out and camp?"
51,M,!!!%,M|!!!%
52,B,"Yeah. I know the rain bring out the snakes or used to bring them out in the Ozarks,","B|Yeah. I know the rain bring out the snakes or used to bring them out in the Ozarks,"
53,M,Uh-huh.,M|Uh-huh.
54,B,"That's kind of, kind of rough when you got to fight snakes off when your sleeping.","B|That's kind of, kind of rough when you got to fight snakes off when your sleeping."
55,M,"Oh, yeah.","M|Oh, yeah."
56,B,"Uh, copperheads mostly,","B|Uh, copperheads mostly,"
57,M,"Oh, yeah.","M|Oh, yeah."
58,B,"No, they're.","B|No, they're."
59,M,"Oh, I've got a few of those.","M|Oh, I've got a few of those."
60,B,"Yeah. One year they were, they were just everywhere.","B|Yeah. One year they were, they were just everywhere."
61,M,"Oh, my.","M|Oh, my."
62,B,"I don't know what it was, we had a real rainy spring","B|I don't know what it was, we had a real rainy spring"
63,M,"Yeah, we have, uh, a lot of rain.","M|Yeah, we have, uh, a lot of rain."
64,B,"and then it was all year, there was just copperheads everywhere.","B|and then it was all year, there was just copperheads everywhere."
65,M,Uh.,M|Uh.
66,B,"Yeah. Well I lived down in, down in the bottom of a big hollow and we had to pretty much hike out most of the time.","B|Yeah. Well I lived down in, down in the bottom of a big hollow and we had to pretty much hike out most of the time."
67,M,"Oh, boy.","M|Oh, boy."
68,B,If it rained we were stuck back in there. Had a four wheel drive.,B|If it rained we were stuck back in there. Had a four wheel drive.
69,M,"Oh, boy.","M|Oh, boy."
70,B,You just get used to it.,B|You just get used to it.
