,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,B,"Yeah, it's very, very generic.","B|Yeah, it's very, very generic."
7,M,Uh-huh.,M|Uh-huh.
8,B,"Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","B|Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine"
9,M,Yeah.,M|Yeah.
10,B,That's all I got to say for it.,B|That's all I got to say for it.
11,M,Yeah.,M|Yeah.
12,B,Huh?,B|Huh?
13,M,What do you do?,M|What do you do?
14,B,"Uh, work, uh, I'm a contract programmer.","B|Uh, work, uh, I'm a contract programmer."
15,M,"Oh, okay.","M|Oh, okay."
16,B,"Uh, anything","B|Uh, anything"
17,M,Uh-huh.,M|Uh-huh.
18,B,"Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","B|Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun."
19,M,Yeah.,M|Yeah.
20,B,"Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and , and all sorts of little things you'd want to put your finger on the screen for.","B|Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and , and all sorts of little things you'd want to put your finger on the screen for."
21,M,Yeah.,M|Yeah.
22,B,"Oh, yeah, definitely.","B|Oh, yeah, definitely."
23,M,"Yeah, I mean, it's, it, it can be really, really,","M|Yeah, I mean, it's, it, it can be really, really,"
24,B,"Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the","B|Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the"
25,M,Uh-huh.,M|Uh-huh.
26,B,Huh?,B|Huh?
27,M,"but, uh, I, I do like the convenience of it.","M|but, uh, I, I do like the convenience of it."
28,B,Uh-huh.,B|Uh-huh.
29,M,and I do a lot of the user testing and development of the systems.,M|and I do a lot of the user testing and development of the systems.
30,B,Uh-huh.,B|Uh-huh.
31,M,And I've got the same equipment.,M|And I've got the same equipment.
32,B,"I know a guy that upgrades, uh, for a reasonable cost.","B|I know a guy that upgrades, uh, for a reasonable cost."
33,M,"Oh, okay.","M|Oh, okay."
34,B,"Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough.","B|Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough."
35,M,"Oh, really.","M|Oh, really."
36,B,"Uh, he's, uh, up in, Huh?","B|Uh, he's, uh, up in, Huh?"
37,M,"Yeah, he, he works for, uh Texas Instruments.","M|Yeah, he, he works for, uh Texas Instruments."
38,B,Uh-huh.,B|Uh-huh.
39,M,"And I, I really enjoy using those products.","M|And I, I really enjoy using those products."
40,B,"Oh, that works.","B|Oh, that works."
41,M,Yeah.,M|Yeah.
42,B,"Uh, here it is. A T S Computers.","B|Uh, here it is. A T S Computers."
43,M,Oh.,M|Oh.
44,B,Uh-huh.,B|Uh-huh.
45,M,"Oh, okay.","M|Oh, okay."
46,B,"Uh, do you know where, uh, Custer is?","B|Uh, do you know where, uh, Custer is?"
47,M,"Yeah, I know where that is.","M|Yeah, I know where that is."
48,B,"Okay, he's, uh, uh, south of Renner on, on Custer. And there is a little bitty mall that looks kind of like, or, strip kind of center.","B|Okay, he's, uh, uh, south of Renner on, on Custer. And there is a little bitty mall that looks kind of like, or, strip kind of center."
49,M,Uh-uh. Yeah.,M|Uh-uh. Yeah.
50,B,Huh?,B|Huh?
51,M,Yeah.,M|Yeah.
52,B,Uh-huh.,B|Uh-huh.
53,M,"Okay, so you live in the Plano area.","M|Okay, so you live in the Plano area."
54,B,"Right, it's, it's, it's just south of there.","B|Right, it's, it's, it's just south of there."
55,M,"Okay, I know where that is.","M|Okay, I know where that is."
56,B,"It's a little place, looks like a castle.","B|It's a little place, looks like a castle."
57,M,"Uh-uh. Uh-uh, it is.","M|Uh-uh. Uh-uh, it is."
58,B,"Kind of, uh, little guy in there. He, he, uh, gives reasonable prices.","B|Kind of, uh, little guy in there. He, he, uh, gives reasonable prices."
59,M,Uh-huh.,M|Uh-huh.
60,B,"Like I, I traded my, uh, three eighty-six for the four eighty-six for about six hundred.","B|Like I, I traded my, uh, three eighty-six for the four eighty-six for about six hundred."
61,M,Ouch.,M|Ouch.
62,B,"Yeah, it was pretty reasonable.","B|Yeah, it was pretty reasonable."
63,M,"Well, I'll tell you, uh I'm, uh uh, I'm a finance major and I, uh  I do a little bit of, a lot of business data entry and financial planning.","M|Well, I'll tell you, uh I'm, uh uh, I'm a finance major and I, uh  I do a little bit of, a lot of business data entry and financial planning."
64,B,"But, uh, uh, he, and he does a good job and he, he, he, uh, guarantees everything he sells.","B|But, uh, uh, he, and he does a good job and he, he, he, uh, guarantees everything he sells."
65,M,Uh-huh.,M|Uh-huh.
66,B,"Uh-huh, yeah.","B|Uh-huh, yeah."
67,M,Okay.,M|Okay.
68,B,Uh-huh.,B|Uh-huh.
69,M,"And, uh.","M|And, uh."
70,B,"Uh, they, they're up there in that mall. Uh, just below Campbell. Or that strip, strip, center.","B|Uh, they, they're up there in that mall. Uh, just below Campbell. Or that strip, strip, center."
71,M,Yeah.,M|Yeah.
72,B,"They're still doing business. Big business, apparently.","B|They're still doing business. Big business, apparently."
73,M,Uh-oh.,M|Uh-oh.
74,B,"Uh-huh, oh, yeah, I was amazed I was able to get this four eighty-six for six hundred even with a trade in, you know, it's like, wow","B|Uh-huh, oh, yeah, I was amazed I was able to get this four eighty-six for six hundred even with a trade in, you know, it's like, wow"
75,M,"Oh, I know.","M|Oh, I know."
76,B,"That works, I'll go do that","B|That works, I'll go do that"
77,M,"Yeah, it works out great.","M|Yeah, it works out great."
78,B,And boy that thing screams now.,B|And boy that thing screams now.
79,M,"Yeah, I know.","M|Yeah, I know."
80,B,"Uh-huh. Well, I thought was funny that they kept pushing the three eighty-six S X even though the, the price difference is about ten dollars.","B|Uh-huh. Well, I thought was funny that they kept pushing the three eighty-six S X even though the, the price difference is about ten dollars."
81,M,Right.,M|Right.
82,B,"Yeah, it, when it comes on the manufacturing floor it's about ten bucks.","B|Yeah, it, when it comes on the manufacturing floor it's about ten bucks."
83,M,"Oh, I see.","M|Oh, I see."
84,B,Yeah.,B|Yeah.
85,M,"And, uh, they have a, uh  a, a couple of different kind of deals going on.","M|And, uh, they have a, uh  a, a couple of different kind of deals going on."
