,Speaker,Utterance,Unified
5,B,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.","B|And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled."
6,M,Uh-huh.,M|Uh-huh.
7,B,We expected it to continue forever. I think they're doing pretty well this year though.,B|We expected it to continue forever. I think they're doing pretty well this year though.
8,M,Uh-huh.,M|Uh-huh.
9,B,I think two.,B|I think two.
10,M,Did they just lose both games?,M|Did they just lose both games?
11,B,"I know they lost, yeah, to Washington and Philadelphia.","B|I know they lost, yeah, to Washington and Philadelphia."
12,M,Yeah.,M|Yeah.
13,B,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","B|Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention."
14,M,"Oh, yeah.","M|Oh, yeah."
15,B,"People running up saying, oh, what's the score, what's the score?","B|People running up saying, oh, what's the score, what's the score?"
16,M,Yeah,M|Yeah
17,B,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","B|That's right and that's exactly what they said, to sound like a my wife dragged me away from the television."
18,M,Right.,M|Right.
19,B,"You know, but I wasn't, I had forgotten or I probably wouldn't have been there.","B|You know, but I wasn't, I had forgotten or I probably wouldn't have been there."
20,M,"Well, that's, that, that must have been a wonderful experience.","M|Well, that's, that, that must have been a wonderful experience."
21,B,Yeah.,B|Yeah.
22,M,"And I don't think I'd have thought about it being a problem if it weren't for the fact that, you know, you have to have something to do.","M|And I don't think I'd have thought about it being a problem if it weren't for the fact that, you know, you have to have something to do."
23,B,That's exactly where both of the wives came from I think.,B|That's exactly where both of the wives came from I think.
24,M,"Oh, yeah, yeah.","M|Oh, yeah, yeah."
25,B,"It was, uh, you know, it's easier to join them than fight them.","B|It was, uh, you know, it's easier to join them than fight them."
26,M,"Yeah. Well, it, it was, it really was. It was,","M|Yeah. Well, it, it was, it really was. It was,"
27,B,"And if you want to see them, you might just as well enjoy football.","B|And if you want to see them, you might just as well enjoy football."
28,M,Yeah.,M|Yeah.
29,B,"And I used to tease my husband sometimes and say, my gosh did you bet the house or something this week to get so excited about, these games.","B|And I used to tease my husband sometimes and say, my gosh did you bet the house or something this week to get so excited about, these games."
30,M,Right.,M|Right.
31,B,"Well, it takes a little brainwashing first.","B|Well, it takes a little brainwashing first."
32,M,Right.,M|Right.
33,B,Yeah.,B|Yeah.
34,M,"I don't know. I mean, you know, I, I think we're probably going to stay here for a while, maybe even longer, you don't, you wouldn't like that.","M|I don't know. I mean, you know, I, I think we're probably going to stay here for a while, maybe even longer, you don't, you wouldn't like that."
35,B,"Are you, uh, transit usually? I mean do you stay not in one place too long?","B|Are you, uh, transit usually? I mean do you stay not in one place too long?"
36,M,"No, no.","M|No, no."
37,B,"Well, it will take you a little while but you'll probably always have a soft spot in your heart though for for Denver.","B|Well, it will take you a little while but you'll probably always have a soft spot in your heart though for for Denver."
38,M,"Oh, yeah.","M|Oh, yeah."
39,B,"Oh, I know.","B|Oh, I know."
40,M,"and then you get to see the sights and the, the mountains and, and, uh it's, it's just, it really is fun.","M|and then you get to see the sights and the, the mountains and, and, uh it's, it's just, it really is fun."
41,B,"Well, if they close it in, see, we'll have the best of both worlds then as they're talking about doing.","B|Well, if they close it in, see, we'll have the best of both worlds then as they're talking about doing."
42,M,Yeah.,M|Yeah.
43,B,"But, uh, Dan Reeves is a pretty neat guy anyway.","B|But, uh, Dan Reeves is a pretty neat guy anyway."
44,M,"Yeah, he's, he is, he really is.","M|Yeah, he's, he is, he really is."
45,B,"Yeah, that's right, you know he was one of ours, one of our boys.","B|Yeah, that's right, you know he was one of ours, one of our boys."
46,M,"Oh, that was a fun movie.","M|Oh, that was a fun movie."
47,B,"So we are never, we never cheer against Denver unless they're playing the Cowboys.","B|So we are never, we never cheer against Denver unless they're playing the Cowboys."
48,M,Right.,M|Right.
49,B,Yeah.,B|Yeah.
50,M,"And, uh, so, I, I just, I like to go out and just, you can't take the chance.","M|And, uh, so, I, I just, I like to go out and just, you can't take the chance."
51,B,Uh-huh.,B|Uh-huh.
52,M,"So, uh.","M|So, uh."
53,B,Johnny Elway.,B|Johnny Elway.
54,M,Yeah. That's right.,M|Yeah. That's right.
55,B,"Well, there is so much about it to like.","B|Well, there is so much about it to like."
56,M,Yeah.,M|Yeah.
57,B,You know it's so exciting.,B|You know it's so exciting.
58,M,Yeah.,M|Yeah.
59,B,"And when the Cowboys won the Superbowl here, of course, they put together some real cute songs, and we all ran out and bought the records, and now we feel like they're kind of a collector's item.","B|And when the Cowboys won the Superbowl here, of course, they put together some real cute songs, and we all ran out and bought the records, and now we feel like they're kind of a collector's item."
60,M,"Oh, yeah.","M|Oh, yeah."
61,B,Uh-huh.,B|Uh-huh.
62,M,"But, uh.","M|But, uh."
