,Speaker,Utterance,Unified
5,B,"We did an air show out at, uh, out at, uh, Boone Greene, no out at, uh Andrews,","B|We did an air show out at, uh, out at, uh, Boone Greene, no out at, uh Andrews,"
6,M,Uh.,M|Uh.
7,B,yeah. So what's it been like up there?,B|yeah. So what's it been like up there?
8,M,"Oh, it's been, it, it has been, uh.","M|Oh, it's been, it, it has been, uh."
9,B,Uh-huh.,B|Uh-huh.
10,M,and we've had a lot of wind.,M|and we've had a lot of wind.
11,B,"Yeah. Uh, like September was hot and dry, October.","B|Yeah. Uh, like September was hot and dry, October."
12,M,"Oh, I didn't know that.","M|Oh, I didn't know that."
13,B,"Really? Huh. It really has been strange here this year, I mean, this whole course this whole year has been a different year in more ways than one.","B|Really? Huh. It really has been strange here this year, I mean, this whole course this whole year has been a different year in more ways than one."
14,M,"Uh-uh. Yeah, it, it seems like it's going to be, uh, it'll be different this time of year, though.","M|Uh-uh. Yeah, it, it seems like it's going to be, uh, it'll be different this time of year, though."
15,B,"But, uh, we had, uh, you know, all these, we have all these, uh, somebody said, you know, you're either a stranger or a fool to try to predict Texas weather, but. Well, always, they were saying it was going to be the hottest summer ever,","B|But, uh, we had, uh, you know, all these, we have all these, uh, somebody said, you know, you're either a stranger or a fool to try to predict Texas weather, but. Well, always, they were saying it was going to be the hottest summer ever,"
16,M,Uh.,M|Uh.
17,B,"and we had all this rain, and it really is not a bad summer at all, really cool. But all of a sudden, in, in, uh, in October, uh, September, October it got real hot and dry and just stayed that way for a long time. And, uh, then the end of October it started rain almost a week without stopping, just pouring down, you know. There were flash floods everywhere, that kind of deal, and then uh, into of November, the first, like the second week, uh, you know, the first week actually, we had, we had a freeze,","B|and we had all this rain, and it really is not a bad summer at all, really cool. But all of a sudden, in, in, uh, in October, uh, September, October it got real hot and dry and just stayed that way for a long time. And, uh, then the end of October it started rain almost a week without stopping, just pouring down, you know. There were flash floods everywhere, that kind of deal, and then uh, into of November, the first, like the second week, uh, you know, the first week actually, we had, we had a freeze,"
18,M,Yeah.,M|Yeah.
19,B,"and the average, you know, the average, uh, first frost is like the fifteenth of November here","B|and the average, you know, the average, uh, first frost is like the fifteenth of November here"
20,M,Yeah.,M|Yeah.
21,B,but usually it's not until later It's really strange.,B|but usually it's not until later It's really strange.
22,M,"Uh, I'm not real sure what day, what day it is, but, uh.","M|Uh, I'm not real sure what day, what day it is, but, uh."
23,B,Yeah.,B|Yeah.
24,M,"But, uh.","M|But, uh."
25,B,"Is it, is it, is it flooding anywhere?","B|Is it, is it, is it flooding anywhere?"
26,M,Uh-huh.,M|Uh-huh.
27,B,"It's just kind of, uh, we're supposed to have a chance to get some rain the next couple of days here, uh, which will be, you know, a little bit more typical, uh, autumn weather. But really it's strange. We haven't really had an autumn. It's like we went into winter","B|It's just kind of, uh, we're supposed to have a chance to get some rain the next couple of days here, uh, which will be, you know, a little bit more typical, uh, autumn weather. But really it's strange. We haven't really had an autumn. It's like we went into winter"
28,M,Uh-huh.,M|Uh-huh.
29,B,"you know, the poor trees, said what","B|you know, the poor trees, said what"
30,M,"Well, what, what are you, what do you think is causing it?","M|Well, what, what are you, what do you think is causing it?"
31,B,"Yeah, uh, it's, Yeah, there, you, you know, usually there's, uh, I have a farm a hundred miles east of here in East Texas, and you know, all these huge trees just like the eastern hard wood belt all the way up to Maine, you know, it's that same trees, pines and, and hard woods, you know hickories and oaks and stuff,","B|Yeah, uh, it's, Yeah, there, you, you know, usually there's, uh, I have a farm a hundred miles east of here in East Texas, and you know, all these huge trees just like the eastern hard wood belt all the way up to Maine, you know, it's that same trees, pines and, and hard woods, you know hickories and oaks and stuff,"
32,M,Uh-huh.,M|Uh-huh.
33,B,"and, uh, I was up there last weekend, and there are trees that, that still have their leaves on, and they're green, but they're dead You know, the, the freeze just got them. They, they weren't ready for it at all apparently, and, and we haven't had a typical fall at all. Not much color, you know, changes have occurred at all. Really weird this year. I'm not sure what that, what that means.","B|and, uh, I was up there last weekend, and there are trees that, that still have their leaves on, and they're green, but they're dead You know, the, the freeze just got them. They, they weren't ready for it at all apparently, and, and we haven't had a typical fall at all. Not much color, you know, changes have occurred at all. Really weird this year. I'm not sure what that, what that means."
34,M,"Oh, no, I'm sure what it is, I just remember, uh.","M|Oh, no, I'm sure what it is, I just remember, uh."
35,B,"So you, you all actually had some color, huh?","B|So you, you all actually had some color, huh?"
36,M,"Well, we did, uh.","M|Well, we did, uh."
37,B,"It kind of crept in and,","B|It kind of crept in and,"
38,M,"It, it did, it really did.","M|It, it did, it really did."
39,B,"Yeah, it's usually beautiful up there isn't it?","B|Yeah, it's usually beautiful up there isn't it?"
40,M,It's beautiful.,M|It's beautiful.
