,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"so, I, I thought well, I'll try that.","M|so, I, I thought well, I'll try that."
7,B,"Uh, I didn't think that was a new revelation.","B|Uh, I didn't think that was a new revelation."
8,M,"Well, it was.","M|Well, it was."
9,B,"Right. So, what what is the E P A recommending now?","B|Right. So, what what is the E P A recommending now?"
10,M,"Well E P a has been doing a lot of, uh you know, a lot more research, and, uh and they have, they have really, really, uh...","M|Well E P a has been doing a lot of, uh you know, a lot more research, and, uh and they have, they have really, really, uh..."
11,B,Uh-huh.,B|Uh-huh.
12,M,"And, uh, the E S P A was the one that said that they should have been more involved with the war.","M|And, uh, the E S P A was the one that said that they should have been more involved with the war."
13,B,Yeah.,B|Yeah.
14,M,"and, uh they were saying that, uh the waste is not being recycled. It's being burned.","M|and, uh they were saying that, uh the waste is not being recycled. It's being burned."
15,B,"Right. That's a, that's a common problem though. That it seems, that has happened in Dallas as well as New York and I try to recycle all of the newspapers that come to my house and after a while I just quit taking the newspaper because I couldn't recycle it anymore which isn't good for business on the other end either, I suppose.","B|Right. That's a, that's a common problem though. That it seems, that has happened in Dallas as well as New York and I try to recycle all of the newspapers that come to my house and after a while I just quit taking the newspaper because I couldn't recycle it anymore which isn't good for business on the other end either, I suppose."
16,M,"Yeah, I've, I'm not a real big fan of the newspaper either.","M|Yeah, I've, I'm not a real big fan of the newspaper either."
17,B,Uh-huh.,B|Uh-huh.
18,M,"And they're trying to start putting the recycling in the, in the bins out front and, and the like.","M|And they're trying to start putting the recycling in the, in the bins out front and, and the like."
19,B,Right.,B|Right.
20,M,"and, uh.","M|and, uh."
21,B,"Well, that's good.","B|Well, that's good."
22,M,"So,","M|So,"
23,B,"Right. There has to be, uh, a reuse for it. I mean, that's why they recycle. The one I think is the most interesting is with the recycled bottles and all that, uh, the industry seems to be doing with the recycled polymers. Uh, everything from, uh, waste baskets to carpet to the no stick, I mean the sticky slide rugs under the carpet","B|Right. There has to be, uh, a reuse for it. I mean, that's why they recycle. The one I think is the most interesting is with the recycled bottles and all that, uh, the industry seems to be doing with the recycled polymers. Uh, everything from, uh, waste baskets to carpet to the no stick, I mean the sticky slide rugs under the carpet"
24,M,Uh-huh.,M|Uh-huh.
25,B,"and, uh, I think they are even putting it in the roadways these days and they're making clothes now that are recycled. Like the recycled plastic coke bottles and and milk cartons and things like that.","B|and, uh, I think they are even putting it in the roadways these days and they're making clothes now that are recycled. Like the recycled plastic coke bottles and and milk cartons and things like that."
26,M,"Uh, they have those in the, uh  in the parks.","M|Uh, they have those in the, uh  in the parks."
27,B,Uh-huh.,B|Uh-huh.
28,M,"so, he went in and, and he got the engineering major and he proved that, that he could do it by just using the engineering degree.","M|so, he went in and, and he got the engineering major and he proved that, that he could do it by just using the engineering degree."
29,B,Oh really.,B|Oh really.
30,M,!!!%!! Remind me of that,M|!!!%!! Remind me of that
31,B,Right.,B|Right.
32,M,"but, uh","M|but, uh"
33,B,Huh.,B|Huh.
34,M,"So, I, I think that's the major, uh, change is that, uh.","M|So, I, I think that's the major, uh, change is that, uh."
35,B,"Well, it's carbon so that makes sense, like a carbon fuel of some sort, but what  what about emissions?","B|Well, it's carbon so that makes sense, like a carbon fuel of some sort, but what  what about emissions?"
36,M,"Uh, yeah. Well, I don't know how they would, how they'd do it with gasoline. I guess they'd have to burn it","M|Uh, yeah. Well, I don't know how they would, how they'd do it with gasoline. I guess they'd have to burn it"
37,B,Oh.,B|Oh.
38,M,"And, and he didn tinker with it. He, he tinker, but, but he didn, you know, it, it was, it got, it wasn't, it didn't get anywhere near what he was trying to do.","M|And, and he didn tinker with it. He, he tinker, but, but he didn, you know, it, it was, it got, it wasn't, it didn't get anywhere near what he was trying to do."
39,B,Okay,B|Okay
40,M,"Well, what do you think of, uh, the space shuttle landing?","M|Well, what do you think of, uh, the space shuttle landing?"
41,B,"No. Well it's interesting. I bet that was a good day, at the yeah, conference then.","B|No. Well it's interesting. I bet that was a good day, at the yeah, conference then."
42,M,"Yeah, I bet it was.","M|Yeah, I bet it was."
43,B,Did it change anything for you?,B|Did it change anything for you?
44,M,"No, not really, because I've had it for, you know, I've been in this for, I guess about three years now.","M|No, not really, because I've had it for, you know, I've been in this for, I guess about three years now."
